system:index,B4,EVI2,MSR,NDGI,RDVI,estimateLAI,.geo
5_6705,230.0,1.898247771288042,2.426241444320964,0.2755905511811024,45.63133167062002,2.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6737,187.0,1.976281334298309,2.7215947360881656,0.3427065026362039,45.60010376577849,2.709,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6760,212.0,1.981137500718845,2.7416573867739418,0.2764505119453925,48.872623556888506,2.727,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6772,200.0,2.0306038047973534,2.9661064030103885,0.38461538461538464,50.9295424139675,2.773,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6813,177.0,2.065681019078909,3.147015808143773,0.3701067615658363,50.51639268431045,2.753,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6841,178.0,1.97636652615576,2.7220871274420295,0.3608617594254937,44.496442938628476,2.785,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6865,192.0,2.071649457518738,3.179563374325122,0.38362760834670945,53.09975288403118,2.745,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6874,185.0,1.978304074196754,2.7300822395107476,0.32727272727272727,45.4820780893831,2.786,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6899,238.0,1.9511137607717741,2.6195083003267796,0.3160919540229885,49.714320942700226,2.775,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6926,214.0,2.05773806633322,3.103793549306191,0.3937677053824363,54.863275937746074,2.713,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6930,195.0,2.072935425778235,3.1866699330380857,0.32642487046632124,53.61994012975402,2.634,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6931,206.0,1.9488275601936254,2.6109326982728867,0.3582554517133956,46.11609620494731,2.752,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6943,195.0,2.010179994098554,2.8696716881873807,0.3157894736842105,48.824463646836755,2.613,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6964,225.0,2.010355407824086,2.870113406319998,0.3688639551192146,52.453105090717536,2.653,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6967,202.0,1.960599786686743,2.657353910105279,0.29739130434782607,46.39185118907534,2.614,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7090,234.0,2.006149878490304,2.8508518316159384,0.28440366972477066,53.17077909397269,2.757,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7127,200.0,2.0989399293286217,3.3382023926967728,0.35275080906148865,56.60709557489081,2.604,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7131,174.0,1.9916969738557608,2.787456611791995,0.32427184466019415,44.93725963352446,2.617,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7172,287.0,1.9137980699985597,2.480157792089279,0.29570552147239265,51.98612061547094,2.694,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7200,198.0,2.0883200625274783,3.27466107109409,0.36436597110754415,55.363294154364056,2.757,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7356,191.0,2.006285297868464,2.851973044438205,0.3356521739130435,48.054545454545455,2.654,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7367,204.0,2.057985032836125,3.105233388794185,0.36349453978159124,53.588308002123725,2.789,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7425,204.0,2.037254170441827,2.998774322018107,0.3605015673981191,51.94254227157312,2.678,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7433,189.0,1.9406591114510185,2.5797785985748916,0.2688588007736944,43.70038741921875,2.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7447,208.0,2.026629592000428,2.9467610868816316,0.32794830371567046,51.63516490939501,2.71,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7483,191.0,2.0684026118808725,3.161654926558507,0.38087520259319285,52.69444455534459,2.76,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7507,186.0,2.0961901361758555,3.3217380016422453,0.3236363636363636,54.348963523378934,2.643,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7522,268.0,1.978647524118696,2.730671581332401,0.3197969543147208,54.752716188011924,2.621,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7574,188.0,1.9714681989300575,2.7016385101160902,0.3785123966942149,45.42190065743945,2.774,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7586,224.0,2.0321013105580916,2.973123995763823,0.2607260726072607,54.01276444882502,2.782,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7591,187.0,2.0178387546186927,2.905296006501392,0.3472949389179756,48.34280693712409,2.633,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7596,201.0,2.100177594989952,3.3457533454285553,0.3333333333333333,56.86326866697534,2.738,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7612,237.0,2.037999908378762,3.0021091485778846,0.3342696629213483,56.04203241738173,2.722,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7634,215.0,1.9678685664437336,2.686556343583888,0.3302180685358255,48.331580400502126,2.705,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7658,155.0,2.022949042284062,2.9300332429029887,0.3432203389830508,44.347503416076506,2.745,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7686,282.0,1.9792525717262033,2.733118028239391,0.28517110266159695,56.20961988415655,2.698,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7689,165.0,2.038284587578048,3.0045428748314875,0.38202247191011235,46.79466488485875,2.72,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7722,184.0,2.083444131255651,3.2464819198546198,0.3486725663716814,52.95913966460226,2.725,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7749,193.0,1.9408141038731197,2.580314629992863,0.29044117647058826,44.16861461134381,2.731,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7760,200.0,2.090055381651818,3.2848570571257096,0.3620414673046252,55.797153279083936,2.745,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7773,172.0,2.022310653010633,2.926653110622683,0.31610337972166996,46.66801562868885,2.753,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7774,178.0,2.0018407731247128,2.8321525619978862,0.31800766283524906,46.10197989396189,2.757,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7855,190.0,2.0260767653091123,2.9443497229381306,0.325044404973357,49.31429361747428,2.73,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8003,199.0,2.0033132000234564,2.8384460842518733,0.3464696223316913,48.842523922144686,2.78,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8079,192.0,2.036680083904983,2.9960918407864456,0.3191489361702128,50.351362131607594,2.675,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8111,226.0,2.0532354717331724,3.079953149132358,0.38082191780821917,55.993121801407014,2.69,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8129,200.0,2.0402376451525788,3.0137264480778954,0.3710691823899371,51.66000660932508,2.695,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8140,224.0,1.9728474257590003,2.7068951197156133,0.3392330383480826,49.66671476981995,2.631,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8153,158.0,2.064026958719461,3.1384275127735433,0.3803921568627451,47.61161540829831,2.611,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8204,190.0,2.0603424843707527,3.1179964469195585,0.3687707641196013,51.906851370760876,2.748,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8210,287.0,1.983480688692415,2.7509580657679744,0.2974296205630355,57.036649813653305,2.62,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8228,190.0,1.9722675367047307,2.7049042888411683,0.31899641577060933,45.71223350085711,2.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8238,180.0,2.0669680700762925,3.153980687913168,0.34186471663619744,51.043511327997585,2.725,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8241,167.0,2.0397760372839664,3.011958173166008,0.2304147465437788,47.18128766183763,2.663,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8256,190.0,2.0364001146460304,2.99473337493782,0.392,50.068122432572096,2.697,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8289,250.0,1.9285522428149342,2.5338364421687656,0.3016759776536313,49.45846718485327,2.737,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8292,178.0,1.9968793572803931,2.8100989399993628,0.3060428849902534,45.780843047633624,2.751,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8315,212.0,1.9732617198902445,2.708735226614604,0.31280388978930307,48.34742129400544,2.713,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8326,202.0,2.0950115408168073,3.314378447255017,0.310580204778157,56.52605908676872,2.616,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8372,218.0,1.9695843576696586,2.693535140602074,0.2684563758389262,48.78067122038994,2.655,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8437,191.0,2.1109489400392403,3.4132119584919005,0.34476843910806176,56.42970116536935,2.702,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8570,181.0,2.058376798303433,3.107666999258287,0.36379613356766255,50.51245580699662,2.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8579,198.0,2.036975990330202,2.997473949858583,0.36741214057507987,51.15313934144634,2.691,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8597,228.0,2.023242101125252,2.9303140359330873,0.2807570977917981,53.79079475151859,2.722,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8601,244.0,2.0342708473511864,2.983572825870815,0.3078014184397163,56.54960755544145,2.649,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8620,186.0,1.9379569816142541,2.5695847775155825,0.31992687385740404,43.19885235825626,2.671,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8641,181.0,2.0571075472782665,3.1009364245268483,0.3406193078324226,50.41461889620522,2.629,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8660,216.0,2.0667389357590613,3.1521970980121767,0.3054662379421222,55.887087036827474,2.726,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8674,214.0,2.013825868787701,2.886232589323207,0.33125,51.411656699365544,2.692,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8713,203.0,1.956637947298912,2.6415770956884006,0.3376835236541599,46.25946572602563,2.759,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8717,258.0,1.9831928816910693,2.749935399960374,0.27015558698727016,54.060306387508305,2.608,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8749,187.0,2.074763609167156,3.1970195689360428,0.32123411978221417,52.66101694915254,2.67,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8804,235.0,2.047408916044354,3.0496913462633173,0.3463143254520167,56.59525588338432,2.664,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8812,166.0,2.062031356509884,3.127486472214446,0.3319919517102616,48.64992254114957,2.726,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8820,291.0,1.9462584425459588,2.600305447141225,0.35973597359735976,54.61106073602001,2.645,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8841,214.0,2.014603208442147,2.8898381870580847,0.27702702702702703,51.46907856827669,2.758,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8861,192.0,1.9967362522322802,2.8092540827131325,0.38164251207729466,47.534357162084625,2.697,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8868,183.0,2.055136771172406,3.090506134594895,0.38487394957983195,50.53989255627067,2.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8874,169.0,2.0086389401079012,2.8630398552276057,0.348747591522158,45.35916783055211,2.657,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8895,160.0,2.0611916264090175,3.1231056256176606,0.35353535353535354,47.70278351999551,2.62,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8983,211.0,1.9379420416849218,2.5692207122691353,0.268630849220104,46.004667789626986,2.612,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8989,169.0,2.024862972990821,2.938882189074495,0.38656987295825773,46.432025574221036,2.753,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9014,199.0,2.000383412965257,2.82533212011006,0.24763705103969755,48.64069684849079,2.743,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9067,198.0,2.040259669412471,3.013864859597432,0.32767402376910015,51.4031683292549,2.617,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9084,176.0,2.0515352846112407,3.0717987983869555,0.35766423357664234,49.29550224608327,2.753,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9090,269.0,1.9442286213761957,2.5926401429903914,0.3022049286640726,52.367649904136655,2.71,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9112,197.0,1.9307149161518091,2.542347152701695,0.27440147329650094,44.03592405886638,2.738,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9135,208.0,1.986245719923394,2.7634374630730263,0.3438485804416404,48.75314080251995,2.751,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9165,195.0,2.0660130718954246,3.1485246064422,0.3679092382495948,53.045574789867096,2.726,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9205,245.0,1.9027499283872815,2.4416417534635526,0.2564491654021244,47.363434039525934,2.667,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9235,266.0,1.9277443494968902,2.5307457305127246,0.2631578947368421,50.96089522357036,2.63,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9243,223.0,2.014602833614649,2.8897358320391535,0.3601147776183644,52.53856229683069,2.714,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9263,211.0,2.047310581237082,3.0494572803528674,0.349768875192604,53.623791663926895,2.754,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9270,201.0,1.9483136647965436,2.6089992549030194,0.2717391304347826,45.52281528640181,2.604,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9310,189.0,2.1027748975460425,3.361932487608563,0.3426086956521739,55.3782454222793,2.739,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9326,206.0,1.930570890433201,2.5417071195100744,0.33762057877813506,45.020441394650675,2.745,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9337,167.0,2.023106848212489,2.930534543342316,0.29979035639413,46.03922371338435,2.653,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9383,183.0,1.9925412025275226,2.790987298772386,0.33089579524680074,46.13697361295836,2.658,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9394,171.0,2.091630672575307,3.294699575575042,0.2754237288135593,51.731780781809,2.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9395,185.0,1.9901262544512788,2.7804618622453914,0.3576388888888889,46.23193331269656,2.621,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9408,201.0,1.997267438443909,2.811477821538465,0.34951456310679613,48.670109490672274,2.69,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9419,207.0,2.0382357565910163,3.003621548953694,0.3235294117647059,52.39869252875881,2.607,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9421,156.0,2.050179454188393,3.0651741691643455,0.36065573770491804,46.32067545272293,2.609,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9487,216.0,2.058837644574555,3.109609335312651,0.37662337662337664,55.21139498913211,2.724,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9498,231.0,1.8828090663652917,2.3742082605081425,0.3083832335329341,44.85091619662898,2.754,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9518,266.0,1.9204178829313259,2.5040256118815405,0.28010825439783493,50.47901911020484,2.666,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9539,167.0,2.0409645554909934,3.0179239135217952,0.3333333333333333,47.26483600224638,2.788,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9611,197.0,1.9716113176633687,2.702105314053772,0.347682119205298,46.503602957427844,2.77,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9733,210.0,2.0863226105068273,3.2627958632133174,0.3568147013782542,56.8314631273228,2.633,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9737,269.0,1.906779661016949,2.4555058162440786,0.3470873786407767,49.88135593220339,2.66,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9761,157.0,2.0395688408292583,3.0111310093940205,0.3617886178861789,45.735636170849226,2.627,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9785,161.0,2.0074369476180207,2.857717923544923,0.38783269961977185,44.19897149204089,2.667,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9806,213.0,1.9390817399913374,2.5735071081002756,0.3486238532110092,46.291185438494196,2.627,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9835,228.0,2.0267304033949567,2.9470175282637205,0.3303964757709251,54.064864041348734,2.612,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9856,192.0,2.064574564441366,3.1407527496016145,0.3333333333333333,52.51974643680653,2.755,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9872,225.0,2.0664478152592256,3.150501977672902,0.3382352941176471,57.01208819574071,2.722,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9883,241.0,1.9587533646487572,2.6495893021939874,0.29737609329446063,50.54028864763731,2.64,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9905,223.0,1.9307480055185653,2.5421865001427753,0.3313343328335832,46.84916672019575,2.658,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9928,235.0,1.9642378783819983,2.6716278493101377,0.3158660844250364,50.27835828449175,2.703,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9952,228.0,2.0082611119558056,2.8605062844049125,0.34104046242774566,52.6435735454153,2.663,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9953,168.0,1.982864579567638,2.7496031536049,0.36,43.6190660709418,2.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9966,234.0,1.9735102839316874,2.7095395618167712,0.3227206946454414,50.807594871078784,2.695,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_9,188.0,2.0476513481431238,3.051529787255831,0.39158576051779936,50.6476201755236,2.813,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_20,193.0,2.0268129716030185,2.947846530449135,0.35126050420168065,49.75486613543394,2.843,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_71,173.0,2.1053266170087346,3.3780852044933374,0.4214046822742475,53.21007809083528,2.83,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_89,195.0,2.123326525981393,3.4938704693028027,0.35855263157894735,58.22200060928841,2.819,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_108,202.0,2.038240507008969,3.0037111497081095,0.33001658374792703,51.76337036580894,2.881,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_132,165.0,2.0662241432540904,3.1502099253221423,0.35294117647058826,48.818188179952585,2.945,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_189,190.0,2.0838693079495756,3.248838850668188,0.37293729372937295,53.850622120477226,2.938,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_214,174.0,2.125751528318092,3.5105240921878353,0.34709193245778613,55.23230423711175,2.892,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_250,160.0,2.08473026516306,3.2544094772365297,0.41818181818181815,49.49250300200164,2.849,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_275,194.0,2.084486489206461,3.252349259739153,0.3108348134991119,54.46710554242476,2.841,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_282,202.0,2.0838375526404955,3.248470895568787,0.3377049180327869,55.519508286869765,2.796,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_297,197.0,2.0328430553234162,2.977091761984972,0.38724727838258166,50.71347577730234,2.793,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_323,190.0,2.076459806231998,3.206511243549132,0.3987341772151899,53.22267517847213,2.818,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_336,157.0,2.085014588118443,3.2561308346347464,0.4174397031539889,49.04950949675959,2.817,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_350,191.0,2.0667927745510735,3.152839185235725,0.35581787521079256,52.56302905042216,2.864,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_358,221.0,2.009824360243915,2.867722329498273,0.28363047001620745,51.9460391544818,2.947,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_380,194.0,2.1042036140535876,3.3707084990313816,0.38801261829652994,56.2370076163466,2.856,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_402,181.0,2.085908529048208,3.260832798009878,0.30916030534351147,52.7332676729717,2.878,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_474,178.0,1.9968793572803931,2.8100989399993628,0.3776223776223776,45.780843047633624,2.878,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_572,160.0,2.1328482888709246,3.559331091289599,0.36254980079681276,53.622519909295896,2.9,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_580,149.0,2.075670434026617,3.2029072711875695,0.34934497816593885,47.08431159545433,2.82,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_594,210.0,2.053459905071197,3.081316314272009,0.3577981651376147,53.996044443403264,2.832,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_651,207.0,2.041121933434033,3.0180751033588065,0.2874354561101549,52.624083529987395,2.896,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_652,184.0,2.0210358955543324,2.9204037059200045,0.3611111111111111,48.176358178922136,2.801,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_660,190.0,2.03020621550973,2.96431450236787,0.31899641577060933,49.61316352503856,2.911,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_661,172.0,1.99773647026545,2.81398893914324,0.36059479553903345,45.058343297031556,2.879,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_682,213.0,2.0256658468944586,2.942068759330104,0.34662576687116564,52.17769427382913,2.801,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_727,223.0,2.0060121805215765,2.850339219812109,0.30959752321981426,51.89765032618941,2.813,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_737,207.0,2.0743755736992124,3.1945444208579703,0.30067567567567566,55.36722864469769,2.916,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_741,223.0,1.9733921535985797,2.709157253829,0.40848806366047746,49.59276579016051,2.81,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_749,192.0,2.003764648733985,2.840572873934304,0.3469387755102041,48.007935851918326,2.866,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_824,203.0,1.972559672791649,2.7059398467572633,0.3176470588235294,47.26637986274516,2.862,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_832,213.0,2.0994432415712962,3.3410909253936634,0.37900874635568516,58.46308729698804,2.851,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_836,150.0,2.1136982159056545,3.4317039612320674,0.40828402366863903,50.2500723128023,2.92,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_856,155.0,2.0919629057187015,3.2970357374627755,0.3673469387755102,49.28339308469945,2.815,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_859,210.0,2.060918693195775,3.120795115138871,0.2988313856427379,54.614248156455616,2.822,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_891,162.0,2.0918397538315876,3.296136650929157,0.3659491193737769,50.37166434145212,2.792,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_893,218.0,1.9925058804222964,2.790378935814231,0.32192846034214617,50.34625184288167,2.844,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_952,192.0,1.971343553916812,2.701069665200409,0.323943661971831,45.89392447079429,2.891,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_970,152.0,2.0934103900998804,3.305748910957364,0.3303964757709251,48.91948996378129,2.802,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_974,202.0,2.115822869654587,3.444375687036904,0.3617693522906793,58.5058553864809,2.918,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1038,219.0,2.0363876038402227,2.994288159302403,0.30914826498422715,53.746331901218916,2.908,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1042,187.0,2.0749906562016123,3.198293516322776,0.40634920634920635,52.67978390711866,2.796,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1053,169.0,2.116940850769313,3.452244962611625,0.3574144486692015,53.62336155820988,2.814,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1118,156.0,2.095881243535925,3.3204937989385734,0.37349397590361444,49.75669616804679,2.928,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1148,204.0,2.0883705494713882,3.2748695657202886,0.38646616541353385,56.199072118846665,2.855,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1152,157.0,2.1013477249686923,3.353781576140316,0.37325349301397204,50.36338110571625,2.929,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1166,188.0,2.116021304160069,3.4458921991888767,0.4003189792663477,56.46426405040713,2.829,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1168,230.0,1.9927442342575796,2.7912943757347914,0.27330173775671407,51.72853785831643,2.848,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1231,182.0,2.0712269633073217,3.1773854802435277,0.37349397590361444,51.66678642547297,2.839,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1263,198.0,2.0425058357309593,3.025173313289777,0.3465346534653465,51.57558631692163,2.929,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1264,199.0,2.016082957207336,2.8969128355970715,0.29307282415630553,49.7411149451721,2.806,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1289,181.0,2.038263318751124,3.00414150240357,0.36155202821869487,49.00515638103748,2.902,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1305,183.0,1.9817377419998672,2.744577135471677,0.28654970760233917,45.45029144417952,2.941,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1307,201.0,2.0793381521364998,3.2226586140895024,0.39730134932533734,54.988143311878744,2.841,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1397,228.0,2.0430031557627997,3.027318989801284,0.34008683068017365,55.380175431927945,2.947,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1406,186.0,2.085188872007125,3.2565572438171757,0.40096618357487923,53.3939662840808,2.946,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1436,252.0,1.9989251834197859,2.81829347737508,0.3133514986376022,54.6141096046275,2.792,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1459,189.0,2.022636919242865,2.927922024247863,0.288135593220339,48.938914897087244,2.862,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1498,187.0,2.036643576459631,2.995987292084733,0.29699248120300753,49.68987021533683,2.864,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1499,180.0,2.0096,2.86724133660618,0.3594306049822064,46.873503690138364,2.887,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1573,174.0,2.0309630849110367,2.9682649151463676,0.3567467652495379,47.53482269416333,2.826,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1577,208.0,2.0888486368491943,3.277625149902329,0.3089700996677741,56.790079275658044,2.882,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1615,180.0,2.025982060006186,2.9440531887330774,0.2653061224489796,47.994686506798914,2.933,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1639,156.0,2.1135160295572235,3.4303730235957706,0.4124293785310734,51.22743253984129,2.823,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1689,190.0,2.052806192977606,3.078183290065372,0.4198473282442748,51.31378447953279,2.792,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1693,209.0,2.043682347509362,3.0309805045114264,0.3695324283559578,53.07981847168957,2.884,"{""type"":""MultiPoint"",""coordinates"":[]}"
