system:index,B8,GVI,NLI,RDVI,SGI,estimatefAPAR,.geo
4_9405,2674.0,3.3479674796747965,0.9998607143786113,38.636012838026865,5.3694779116465865,0.443,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9465,1900.0,3.909560723514212,0.9998764619249282,36.39636951143358,8.52017937219731,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9505,2236.0,3.4015748031496065,0.9998851996096787,38.80191981553727,7.790940766550523,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9524,2558.0,3.710865561694291,0.9998569645430995,37.993720565106265,5.465811965811966,0.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9531,2176.0,4.06046511627907,0.999892296701048,38.96142973497003,8.533333333333333,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9554,1960.0,4.240641711229946,0.9998802653943564,36.96783743426453,8.521739130434783,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9562,2728.0,4.401980198019802,0.9998755785563539,40.09634667409505,5.892008639308855,0.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9583,2180.0,3.866071428571429,0.999869127325436,37.44746621352273,7.009646302250804,0.443,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9610,2122.0,4.658666666666667,0.9999031778538439,39.36035577630882,9.73394495412844,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9627,2510.0,3.3576388888888893,0.9998539812334142,37.61626197515065,5.456521739130435,0.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9633,2262.0,4.140909090909091,0.9998780524983994,38.43530573929037,7.25,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9641,2342.0,3.665338645418327,0.9998720219349299,38.366579597401085,6.672364672364672,0.453,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9700,2094.0,4.009569377990431,0.9998937302924994,38.57875263283702,8.987124463519313,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9708,2370.0,3.7023809523809526,0.999887132720705,39.605464957308044,7.476340694006309,0.452,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9716,2192.0,3.4552845528455283,0.9998726371803703,37.73509705883943,7.163398692810458,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9723,2374.0,3.805668016194332,0.9998839644349219,39.387240109591,7.259938837920489,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9743,2332.0,4.193763919821826,0.9998709220705791,38.244953674315035,6.643874643874644,0.454,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9765,2302.0,3.4184261036468326,0.9998765928532166,38.51871645949971,7.039755351681957,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9768,1860.0,4.77639751552795,0.9998901667442244,36.88412970899874,9.789473684210526,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9837,2154.0,3.8080357142857144,0.9998737071415164,37.620917978626686,7.351535836177474,0.457,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9853,2578.0,3.325503355704698,0.9998612813123209,38.40214719920889,5.592190889370933,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9868,2210.0,3.804347826086956,0.9998837110268153,38.56630736995661,7.78169014084507,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9874,2570.0,3.8127340823970037,0.999872224245843,39.269329175626915,6.090047393364929,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9886,2030.0,3.3191489361702127,0.9998650871182948,36.46835716787085,7.302158273381295,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9902,1960.0,4.117493472584856,0.999883909279527,37.176880939753566,8.789237668161435,0.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9907,2248.0,3.4960000000000004,0.9998765289436734,38.26355968803739,7.205128205128205,0.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9924,2348.0,3.550387596899225,0.999867596970256,38.0713096988987,6.432876712328767,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9926,1876.0,3.564476885644769,0.9998738492293722,36.11043858808464,8.45045045045045,0.454,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9939,2170.0,3.727668845315904,0.9998573016939478,36.636063070674446,6.458333333333333,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9943,2082.0,4.0048076923076925,0.9998634377696066,36.624822569659514,7.033783783783784,0.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9948,1892.0,4.857585139318886,0.9998636836477361,35.65796736641223,7.754098360655738,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9988,1968.0,4.822485207100592,0.9999039556336992,38.395899850741735,10.580645161290322,0.457,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9996,2086.0,3.130693069306931,0.9998359281880198,34.98108371341635,5.8431372549019605,0.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_30,2274.0,3.9220779220779223,0.9998893908413297,39.291299927592114,7.951048951048951,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_57,1988.0,4.329758713136729,0.9998942402158917,37.954294195564714,9.511961722488039,0.469,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_125,2160.0,4.346534653465347,0.9998881235424716,38.594691161785526,8.275862068965518,0.464,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_128,2236.0,4.286052009456265,0.9999007988889476,39.887845989084866,9.016129032258064,0.474,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_165,2442.0,3.8356435643564355,0.9998755813261321,39.04767975171097,6.5822102425876015,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_174,2476.0,3.3978685612788633,0.9998620126997247,38.12982760278732,5.8534278959810875,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_180,2358.0,3.2640144665461124,0.9998543314542091,37.15453247435126,5.822222222222222,0.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_196,2400.0,3.8979591836734695,0.9998892422450909,39.908690375506524,7.523510971786834,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_198,2490.0,3.9015748031496065,0.9998748485603068,39.18206465221054,6.417525773195877,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_202,2552.0,3.5981981981981983,0.9998780918643823,39.68349261721353,6.428211586901763,0.469,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_204,2344.0,3.914046121593292,0.9999002658969426,40.456240683444896,8.554744525547445,0.469,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_205,2362.0,3.714570858283433,0.9998756136646455,38.714223055801114,6.806916426512968,0.464,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_210,1924.0,4.481481481481482,0.9999027541116102,38.02100680117381,10.688888888888888,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_220,2624.0,3.5794066317626525,0.9998602933520112,38.45841387035496,5.455301455301456,0.461,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_227,2242.0,4.1658986175115205,0.9998567712581292,36.89486902662658,6.227777777777778,0.473,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_229,2122.0,4.598944591029023,0.9999062866761639,39.56428463836499,10.056872037914692,0.464,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_236,2266.0,3.42578125,0.9998738091714248,38.15920723134977,6.993827160493828,0.464,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_270,2708.0,3.2780410742496047,0.9998652805287548,39.12613533124343,5.481781376518219,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_306,2488.0,3.34965034965035,0.9998659248704358,38.47474801645078,5.995180722891567,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_307,2150.0,3.7149122807017543,0.9998983285868647,39.21250495790055,9.148936170212766,0.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_326,2414.0,3.9366053169734148,0.9998695900460142,38.480237841865005,6.352631578947369,0.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_331,2340.0,3.875,0.9998575600028488,37.32100136460895,6.0,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_335,2088.0,3.8110599078341014,0.9998880730864397,38.18533839853504,8.557377049180328,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_350,2024.0,4.440860215053763,0.9999057794081141,38.88709470268867,10.487046632124352,0.464,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_372,2286.0,3.5177865612648223,0.9998871049126393,39.19017996063255,7.749152542372881,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_373,1966.0,4.2991913746630726,0.9998965166468496,37.945604261009585,9.83,0.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_379,2136.0,3.9444444444444446,0.9998781443043201,37.81612952206804,7.683453237410072,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_380,2272.0,3.844349680170576,0.9998919078706373,39.4595446558284,8.14336917562724,0.464,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_390,2424.0,3.9774127310061598,0.9998897227753102,40.059998670117075,7.481481481481482,0.464,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_412,2292.0,3.8662420382165603,0.9998975927247435,39.97524126376295,8.520446096654275,0.474,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_436,2320.0,3.803312629399586,0.9998877886979439,39.40985329831438,7.682119205298013,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_439,2352.0,3.9000000000000004,0.9998991356576599,40.41465521018665,8.43010752688172,0.474,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_445,2388.0,4.213973799126638,0.9998870743236822,39.68676245791717,7.416149068322981,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_481,2402.0,3.8329979879275653,0.9998766022641404,38.959062577599425,6.747191011235955,0.469,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_489,2424.0,3.8286852589641436,0.9998727057682326,38.755202099568685,6.481283422459893,0.467,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_492,2110.0,4.328282828282828,0.9999043193953345,39.358879490505956,9.906103286384976,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_524,2364.0,3.6904761904761907,0.9998733191980461,38.55416762244521,6.677966101694915,0.472,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_527,2358.0,3.831967213114754,0.9998895776994431,39.72986173769121,7.680781758957655,0.471,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_536,2310.0,3.502923976608187,0.9998826927376123,38.99230595580915,7.380191693290735,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_546,2252.0,3.6819126819126815,0.9998749955883696,38.176746767789105,7.10410094637224,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_550,2248.0,3.569105691056911,0.9998733632196135,38.046045229857974,7.025,0.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_552,2030.0,4.442359249329758,0.9999009974026377,38.63306713755445,9.950980392156863,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_587,2260.0,4.159817351598173,0.9999075929610896,40.51242291268704,9.576271186440678,0.471,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_590,2232.0,3.509090909090909,0.9998759567438283,38.14845481125576,7.223300970873787,0.467,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_623,2114.0,3.7828054298642533,0.9998984163466446,39.00059145872936,9.312775330396477,0.468,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_635,2552.0,3.833333333333333,0.9998685732148527,38.90866951925225,5.962616822429907,0.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_641,2654.0,3.468013468013468,0.999856620057775,38.23504472523692,5.255445544554456,0.473,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_642,2322.0,4.069868995633188,0.9998972544497262,40.113464505433875,8.382671480144404,0.474,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_665,2546.0,4.428571428571429,0.9998867717817386,40.37262500733431,6.937329700272479,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_674,2780.0,3.9378330373001775,0.9998812243825382,40.782107627763914,6.056644880174292,0.468,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_694,2668.0,3.6807017543859653,0.9998699198321264,39.40642709415625,5.762419006479481,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_709,2066.0,3.5809312638580932,0.9998631885318255,36.53269533812641,7.075342465753424,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_712,2436.0,3.9815950920245395,0.9998924915092726,40.33295635607502,7.636363636363637,0.471,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_714,2466.0,3.8543307086614176,0.999877662324337,39.30705276999284,6.629032258064516,0.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_724,2288.0,3.837209302325581,0.9999067846274098,40.620853172727095,9.37704918032787,0.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_733,2314.0,3.881856540084388,0.9998999040872,40.264982104658365,8.634328358208956,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_745,2112.0,4.708108108108108,0.9999089838540496,39.676232882212275,10.403940886699507,0.472,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_746,2238.0,3.35408560311284,0.9998698335186675,37.759729764494814,6.865030674846626,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_748,2364.0,4.116883116883117,0.9998915688325882,39.90859917316072,7.801980198019802,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_759,1996.0,4.529085872576177,0.9999031175322379,38.53655126581475,10.341968911917098,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_777,2350.0,3.6168958742632613,0.9998899109944875,39.715055163394894,7.730263157894737,0.467,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_820,2382.0,3.6797642436149314,0.9998843900482389,39.45624883279858,7.262195121951219,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_823,2686.0,3.6631944444444446,0.9998697170614933,39.445844539793306,5.714893617021277,0.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_824,2304.0,3.5988023952095807,0.9998828344346959,38.97368333057342,7.408360128617363,0.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_855,2272.0,3.3441682600382405,0.9998798983552661,38.61187433496565,7.329032258064516,0.468,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_862,2232.0,4.289099526066351,0.9998867948614502,38.89125651011498,7.914893617021277,0.474,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_881,2304.0,3.8710359408033828,0.9998760535682162,38.48944691389033,7.003039513677812,0.461,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_901,2348.0,3.4554079696394684,0.9998607052377733,37.57518573105501,6.114583333333333,0.473,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_903,2350.0,4.340909090909091,0.999882668721654,39.179486489178515,7.253086419753086,0.469,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_917,2256.0,4.222222222222222,0.999897834805167,39.79286591916211,8.676923076923076,0.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_944,2336.0,3.970212765957447,0.9998720966348404,38.34649923688465,6.693409742120344,0.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_952,2438.0,3.457038391224863,0.9998744998710511,38.94840104281875,6.536193029490617,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_966,2356.0,3.847736625514403,0.9998955148111358,40.16385562373053,8.124137931034483,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_980,2358.0,3.9642105263157896,0.9998834634657965,39.275485463444774,7.277777777777778,0.467,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_986,2388.0,4.2368421052631575,0.9998832168395004,39.395585132019,7.171171171171171,0.469,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1007,2234.0,3.90989010989011,0.9998845932834893,38.74987401171609,7.756944444444445,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1025,2468.0,3.7009523809523808,0.9998683395100489,38.59003766932113,6.1546134663341645,0.461,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1037,2202.0,4.2304038004750595,0.9999005989839236,39.67490177097135,9.136929460580912,0.473,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1051,2412.0,3.6206896551724137,0.9998748734124564,38.87050844165751,6.626373626373627,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1111,2430.0,3.9190283400809713,0.9998685923531587,38.46672771675436,6.262886597938144,0.473,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1113,2576.0,3.5432098765432096,0.9998601617783565,38.305146005808616,5.551724137931035,0.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1145,2388.0,3.682352941176471,0.9998565655371875,37.41963621035249,5.838630806845965,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1155,2520.0,3.836852207293666,0.9998699379118863,38.90527631388403,6.101694915254237,0.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1165,2416.0,3.541353383458647,0.9998883060933823,39.912833544441774,7.411042944785276,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1171,2354.0,3.633858267716535,0.9998776538777676,38.8290597130905,6.943952802359882,0.472,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1178,2476.0,3.5767097966728283,0.9998845199667913,39.8889093400562,6.994350282485875,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1183,2648.0,3.921933085501859,0.9998862000116082,40.74302105095283,6.636591478696742,0.469,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1236,2308.0,4.106194690265487,0.9998843664143001,39.10309435028876,7.4935064935064934,0.464,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1243,2270.0,3.9134199134199132,0.9998789104737007,38.53315491736123,7.2756410256410255,0.468,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1250,2260.0,3.5472837022132797,0.9998786196311211,38.46520485368299,7.290322580645161,0.461,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1259,2048.0,4.610958904109589,0.9999089282500039,39.24504730887728,10.722513089005236,0.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1273,2470.0,4.2,0.9998590471257907,37.881848988118584,5.744186046511628,0.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1274,2294.0,4.225512528473804,0.9999008113140467,40.2199870477519,8.789272030651341,0.471,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1355,2542.0,3.4674868189806682,0.999850825858378,37.460737823845356,5.273858921161826,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1359,2144.0,4.455470737913486,0.9998738314727826,37.5793654808391,7.393103448275862,0.461,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1362,2250.0,4.1020408163265305,0.9998925489830472,39.387076462062915,8.272058823529411,0.472,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1383,2372.0,4.123110151187905,0.9998954978408219,40.24532794754444,8.068027210884354,0.467,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1390,2202.0,4.181176470588236,0.9998754409575703,37.969636431428,7.291390728476821,0.471,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1425,2468.0,3.7370441458733206,0.9998683395100489,38.59003766932113,6.1546134663341645,0.473,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1447,2238.0,3.8025751072961373,0.9998874010117139,38.964452664301234,7.9361702127659575,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1456,2474.0,3.6503759398496243,0.9998777987436795,39.35041367228273,6.614973262032086,0.471,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1465,2188.0,4.511335012594459,0.9998588043232612,36.809087831019426,6.4733727810650885,0.471,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1475,2292.0,3.918454935622318,0.9998892178724692,39.37176511793372,7.876288659793815,0.464,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1501,2280.0,4.253456221198157,0.9998868946700844,39.144880614477266,7.755102040816326,0.469,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1504,1938.0,3.8816120906801004,0.9998748695115305,36.53295355993327,8.246808510638298,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1561,2610.0,3.3645484949832776,0.9998675973214732,39.0230290781211,5.787139689578714,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1589,2326.0,3.9489361702127663,0.9998931719700254,39.83411587776119,8.048442906574394,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1590,2048.0,4.1457286432160805,0.9999084514563847,39.21515741940317,10.666666666666666,0.469,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1606,2398.0,4.113006396588486,0.9998782768311772,39.068036798285604,6.851428571428571,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1615,2390.0,3.7991967871485945,0.9998897138950864,39.89646953003715,7.587301587301587,0.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1674,2484.0,4.218487394957983,0.999888827648661,40.26741615349576,7.24198250728863,0.464,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1678,2064.0,4.701657458563536,0.9999061098102103,39.17488197929731,10.32,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1679,2468.0,3.578849721706865,0.9998643998123924,38.28601781347708,5.9757869249394675,0.467,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1696,2310.0,3.8734177215189876,0.9998770713293611,38.58924258999451,7.0426829268292686,0.468,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1707,2150.0,4.470737913486005,0.9998996264546592,39.29865838419486,9.267241379310345,0.469,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1724,2318.0,4.185682326621924,0.9999009935999434,40.36743008620571,8.714285714285714,0.468,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1741,2468.0,4.141666666666667,0.9998962461461681,40.785674744545,7.810126582278481,0.471,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1756,2176.0,4.06046511627907,0.9999113023226542,40.24836972743965,10.361904761904762,0.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1763,2332.0,4.38568129330254,0.9999021787297577,40.53318620572139,8.766917293233083,0.471,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1776,2362.0,3.951781970649895,0.9998892344685845,39.72391147209959,7.644012944983818,0.472,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1798,2254.0,4.099547511312217,0.9998917491390612,39.352414094402576,8.196363636363637,0.471,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1810,2138.0,4.524547803617571,0.9999129339656632,40.10961126343527,10.743718592964823,0.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1842,2364.0,3.709163346613546,0.9998643734204111,37.90073282496448,6.237467018469657,0.461,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1849,2168.0,3.764835164835165,0.9998885221655803,38.66515535573506,8.274809160305344,0.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1852,2250.0,3.4291338582677167,0.9998676630780976,37.66504620992959,6.7164179104477615,0.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1856,2648.0,3.8946395563770793,0.9998633845299094,38.78784142162366,5.528183716075157,0.472,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1858,2632.0,3.6419753086419755,0.9998614299505305,38.57646897875562,5.483333333333333,0.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1902,2260.0,3.9779735682819384,0.9998934977227307,39.50795308580306,8.308823529411764,0.461,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1941,2136.0,3.6842105263157894,0.9998794592145869,37.900746844416915,7.7672727272727276,0.461,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1959,2778.0,3.925531914893617,0.9998668013855766,39.45903946966744,5.404669260700389,0.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1971,2272.0,4.320843091334894,0.9998740873512221,38.20585971544251,6.990769230769231,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1980,1918.0,4.708333333333333,0.9998901853421351,37.269138429071354,9.495049504950495,0.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1981,2102.0,4.126829268292683,0.9998958954283156,38.76515915512885,9.139130434782608,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2017,2004.0,3.6388888888888893,0.9998814815995204,37.29691365333368,8.420168067226891,0.468,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2028,2352.0,3.5847953216374266,0.99986515498049,37.910764369053176,6.305630026809651,0.461,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2033,2354.0,3.708,0.9998845106390964,39.33419324727991,7.35625,0.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2039,2250.0,3.591836734693878,0.9998803034603558,38.53368511272478,7.425742574257426,0.467,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2046,2074.0,4.2773536895674305,0.999908407728807,39.38725416172984,10.527918781725889,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2063,2210.0,3.955156950672646,0.9998947660869179,39.32037658253825,8.599221789883268,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2068,1954.0,4.566951566951567,0.9998999556609774,38.066124531265814,10.230366492146597,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2093,2242.0,4.004464285714286,0.9998893937784398,39.12381647887916,8.06474820143885,0.469,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2105,2452.0,4.129707112970712,0.9998822484165905,39.60606086220479,6.926553672316384,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2111,2414.0,3.90650406504065,0.9998562068288029,37.481728693867524,5.761336515513126,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2122,2354.0,4.173626373626374,0.9998870368261751,39.5213250424168,7.520766773162939,0.464,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2167,2398.0,3.844444444444444,0.9998831454734521,39.43568653324306,7.136904761904762,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2204,2194.0,3.4593495934959346,0.9998865786619564,38.67611029956784,8.036630036630036,0.461,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2205,2410.0,3.6435452793834298,0.9998843062056636,39.57842298417228,7.1726190476190474,0.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2235,2590.0,3.952198852772467,0.9998867105514215,40.55216534882095,6.815789473684211,0.468,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2247,2156.0,3.6869565217391305,0.9998834059321426,38.262775213482556,7.955719557195572,0.464,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2248,2474.0,3.7945736434108523,0.9998764918590818,39.24790844071244,6.544973544973545,0.471,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2250,2208.0,3.4969450101832997,0.9998670929537115,37.44113863865844,6.814814814814815,0.464,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2255,2194.0,3.9863636363636363,0.9998961338095668,39.32291095144892,8.776,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2258,2756.0,3.63973063973064,0.9998704586133701,39.72541219904756,5.6016260162601625,0.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2305,2806.0,3.837931034482758,0.9998742718402831,40.223252320821416,5.668686868686868,0.471,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2350,2352.0,4.25,0.9998803376935361,39.01718898323609,7.1057401812688825,0.473,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2373,2320.0,3.793388429752066,0.9998811010046965,38.92494720807615,7.25,0.461,"{""type"":""MultiPoint"",""coordinates"":[]}"
