system:index,B4,MSAVI2,NDGI,NDVI,RDVI,estimatefCOVER,.geo
2_65,667.0,0.7774894930653318,0.07425399028452463,0.6360163710777627,38.5039499400031,0.464,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_144,586.0,0.8200019043642897,0.10260336906584992,0.6949505465903175,43.07572355046573,0.455,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_149,909.0,0.7495609202001106,-0.05330243337195829,0.5994712491738269,40.387637576391896,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_188,1024.0,0.7447420112976033,-0.017892644135188866,0.5933280381254964,42.10539369153295,0.434,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_226,987.0,0.6235250302124768,-0.035676810073452254,0.45303408146300916,27.216001234421267,0.434,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_230,1064.0,0.623187885137213,-0.04262616364527193,0.45267489711934156,28.226013160381704,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_247,749.0,0.7194378563617647,0.011221122112211221,0.5618601930389002,32.85321035801109,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_260,1056.0,0.697910350186703,-0.052316890881913304,0.5360281195079086,36.16501917045389,0.502,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_281,915.0,0.7365869276591184,5.461496450027307E-4,0.5830485304169515,38.62669011625224,0.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_318,565.0,0.8320244114461275,0.11023622047244094,0.712395011453296,44.654155876668135,0.488,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_337,1052.0,0.6433509405919722,0.0018975332068311196,0.47426286856571714,30.002515303516326,0.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_355,1130.0,0.6718611405708543,-0.06704438149197356,0.5059029296020988,34.21489995746381,0.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_362,396.0,0.8490609457971914,0.06933019976498238,0.7377483443708609,40.54261105624893,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_376,1009.0,0.7345877211205334,0.013202933985330073,0.5805445853252962,40.267369256180025,0.475,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_393,451.0,0.8579782979318225,0.16248839368616527,0.7513096222773642,45.24730622596021,0.454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_401,619.0,0.8070206143479481,0.046224961479198766,0.676509014894173,41.85070894932383,0.478,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_405,746.0,0.7585464152507484,0.05808080808080808,0.6110531803962461,37.84585386602872,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_415,928.0,0.6984713110559824,-0.014207650273224045,0.5366949575636545,33.969017630215,0.423,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_440,893.0,0.6972523573717808,0.061481870730425645,0.5352589123080926,33.18173567819723,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_441,547.0,0.8362070411935747,0.05932932072226999,0.7185490095189092,44.798519881646904,0.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_490,992.0,0.7024281609419631,-0.04311251314405889,0.5413777161349976,35.607676295823694,0.411,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_493,1208.0,0.6012805705863684,-0.04227782571182054,0.4299197734780557,27.987744233450066,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_496,819.0,0.7300268477833924,-0.04530950861518826,0.5748767194393979,35.68405713421985,0.49,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_502,320.0,0.8334706562638985,0.18575063613231552,0.7145405887600357,33.83332710795049,0.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_504,261.0,0.8666712072968039,0.2553495007132668,0.7647589004055881,36.024933781872285,0.473,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_578,763.0,0.7917351404739748,-0.016655562958027982,0.6552970408854755,43.600650403506194,0.484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_580,725.0,0.7450439603626364,-0.02545968882602546,0.5937237321378538,35.469713678011445,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_588,1028.0,0.7123384285964676,-0.028,0.5532377227292482,37.530564105388365,0.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_590,1190.0,0.6946880327641338,-0.05871886120996441,0.5322327044025157,37.9642748320314,0.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_625,516.0,0.8468650319509834,0.12244897959183673,0.7344312918167781,45.78282327298181,0.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_648,571.0,0.7616482595599336,0.027257240204429302,0.6150994270306707,33.50457363302768,0.426,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_711,990.0,0.7065490015543219,-0.07258938244853738,0.5462878093492209,36.088088581809686,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_742,922.0,0.7472328843336982,-0.04594441293250142,0.5964989059080963,40.32438489928235,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_745,645.0,0.8146334761818252,0.054945054945054944,0.6872727272727273,44.14089013395835,0.482,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_804,403.0,0.8236777706251814,0.09539842873176206,0.700260319821495,36.312397087274135,0.422,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_821,1016.0,0.6409487396726945,-0.006937561942517344,0.4716588663546542,29.250456125799865,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_849,1114.0,0.688796877690038,-0.07580878802510864,0.5253515125692373,35.99328867991558,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_855,1168.0,0.692279632699865,-0.06085376930063579,0.5294117647058824,37.300055196300434,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_864,677.0,0.8162119964749763,-0.04394757131842714,0.6895207521210731,45.53448035970178,0.472,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_882,891.0,0.7351077995954256,-0.03544450900639163,0.5811985898942421,37.91179384846437,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_905,873.0,0.6362017814426508,0.05774419859686994,0.4665444546287809,26.691073081053684,0.493,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_916,1260.0,0.6690885754919691,-0.07692307692307693,0.5027624309392266,35.791600607309384,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_931,918.0,0.7461021247586359,-0.018302828618968387,0.5950595500661667,40.068324972208636,0.48,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_944,890.0,0.649008715220134,0.010561423012784881,0.4804436660828955,28.12134908521364,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_969,771.0,0.7265605194447744,0.02835538752362949,0.570593149540518,34.192767706176134,0.425,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_992,912.0,0.6874203437946562,0.03848181338956247,0.5237597911227154,32.41391893912501,0.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_997,290.0,0.8653397105626937,0.25257731958762886,0.762684124386252,37.70468416332345,0.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1004,932.0,0.684672548029539,-0.03383250138657792,0.5205761316872428,32.45991513443896,0.455,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1016,1060.0,0.7221959343596609,-0.028128031037827354,0.5652173913043478,39.46820404369551,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1055,422.0,0.8323789665960248,0.1162303664921466,0.7129251700680272,38.65606235071784,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1056,474.0,0.8334260669257674,0.13739763421292084,0.7144578313253012,41.16666097588696,0.485,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1103,286.0,0.8728642283849695,0.2676056338028169,0.7744479495268138,39.00020221576629,0.453,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1130,610.0,0.8252943608849819,0.1223021582733813,0.7025841053144808,44.998304318233295,0.49,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1164,283.0,0.8633885258736882,0.25132275132275134,0.7596602972399151,36.86505488619552,0.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1189,981.0,0.734695116522289,-0.006153846153846154,0.5806796324000855,39.720354495284056,0.497,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1199,1012.0,0.7585659418355135,-0.00546448087431694,0.6110684089162183,44.0817143536135,0.472,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1222,458.0,0.805734409145316,0.051759834368530024,0.6747159090909091,35.80447216860943,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1304,821.0,0.7401594424932227,-0.0085995085995086,0.5875408188897262,37.07098562734837,0.482,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1314,529.0,0.8080270102755094,0.10490693739424704,0.6779299847792999,38.8555025202802,0.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1354,948.0,0.7294238920267162,-0.045780474351902925,0.5741239892183289,38.30745249219854,0.423,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1363,869.0,0.6896046339138593,-0.005205320994794679,0.5263014445352957,31.87927366483835,0.454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1386,346.0,0.8328166103615331,0.1652593486127865,0.7135761589403974,35.074282573036974,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1388,1072.0,0.7091418529998919,-0.033751205400192864,0.5493905002101723,37.89599936074243,0.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1400,832.0,0.7175487656932091,-0.022113022113022112,0.5595553202752779,34.39331253400779,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1402,784.0,0.7603633540766168,-0.005128205128205128,0.6134122287968442,39.06622102592658,0.496,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1417,1062.0,0.7182755496305617,-0.056716417910447764,0.5604304635761589,38.95697235879912,0.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1481,392.0,0.8502430615358207,0.1799163179916318,0.7395348837209302,40.57344761248162,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1490,1174.0,0.6747618478812001,-0.04262877442273535,0.5091973244147158,35.21937935674403,0.484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1519,842.0,0.7166549359626515,-0.049221183800623056,0.5584687991609858,34.489687476300794,0.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1555,1210.0,0.6798653904179446,-0.06701940035273368,0.5150300601202404,36.38168845049688,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1601,651.0,0.819346834406133,0.06398274622573688,0.6940070505287896,45.270330462804395,0.504,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1618,893.0,0.7545100021084181,0.0033482142857142855,0.6058265283601854,40.77982123978364,0.464,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1638,915.0,0.7353680448404702,-0.0873440285204991,0.5815229819345987,38.45533699058798,0.481,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1674,1160.0,0.7108417814379209,-0.01576182136602452,0.551430781129157,39.65703705246215,0.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1695,336.0,0.8407265626992739,0.10638297872340426,0.7252657399836467,35.86950547095665,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1702,818.0,0.7147482769914859,-0.06510416666666667,0.5561584373304395,33.76573405876734,0.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1703,807.0,0.7667371602187814,0.010423053341508276,0.6217483009139911,40.61401534353404,0.487,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1759,595.0,0.7721715308848616,0.03330625507717303,0.6289367009666355,35.61692471072852,0.491,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1796,929.0,0.6890538389147878,-0.034521158129175944,0.5256573908603523,32.898762405012526,0.453,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1798,900.0,0.6971380995005347,-0.0039040713887339654,0.5351239669421488,33.298301150421054,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1833,355.0,0.8785727286781366,0.18857142857142858,0.7834705702958219,44.86352521915734,0.498,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1864,1194.0,0.6880597396116173,-0.01877133105802048,0.5244922341696535,37.16870383538909,0.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1900,1198.0,0.686359257823824,-0.04903677758318739,0.5225189318453567,37.014114055296865,0.425,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1928,1020.0,0.6784019273718513,-0.08280254777070063,0.5133587786259542,33.23775100097859,0.434,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1982,660.0,0.7900499568986561,0.0052750565184626974,0.6529968454258676,40.27460942129489,0.504,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2009,624.0,0.8232088475861019,0.03554868624420402,0.699566682715455,45.08814456119382,0.506,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2024,779.0,0.6528015481981129,0.034097954122752634,0.4846179292093946,26.645173414556023,0.493,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2028,1052.0,0.7031308214068304,-0.07897435897435898,0.5422106179286336,36.758520915267454,0.431,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2053,1088.0,0.7012342799607723,-0.05888077858880779,0.5399577167019027,37.13558951271219,0.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2073,861.0,0.6868699855258456,0.003472222222222222,0.5231237884242592,31.435343744476942,0.485,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2081,1100.0,0.6779539911626671,-0.05263157894736842,0.5128432240921169,34.46367518123021,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2105,1050.0,0.7192243394802063,-0.04011887072808321,0.5615866388308977,38.86731349675605,0.488,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2155,278.0,0.8788966817714936,0.25268817204301075,0.7839937839937839,39.775613836865624,0.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2165,594.0,0.7872192863392229,0.07114933541829555,0.6491435321913762,37.77323766579514,0.497,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2168,786.0,0.7979227195305612,-0.027450980392156862,0.6638152266894782,45.392537532551984,0.492,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2183,816.0,0.7678927426795781,-0.025769956002514142,0.6232686980609419,41.022255968736566,0.481,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2199,1250.0,0.6297048020342118,-0.0984182776801406,0.45957630782533504,31.257946676591892,0.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2237,884.0,0.7187973715472253,0.005064715813168261,0.5610724925521351,35.60932227897388,0.481,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2269,917.0,0.7245946610755709,-0.014941892639734366,0.5681657640687544,37.02680095144468,0.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2318,703.0,0.8137054068738507,0.0780327868852459,0.6859504132231405,45.8972081831593,0.484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2322,1026.0,0.7244629945803354,-0.034274193548387094,0.568,39.146698455936225,0.499,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2336,855.0,0.6872320877569109,-0.011235955056179775,0.5235441627194205,31.36462149858963,0.477,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2344,847.0,0.7170669869869926,-0.009535160905840286,0.5589690184847695,34.642553062480836,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2410,774.0,0.7698904341327761,0.05378973105134474,0.6259062348960851,40.26285072347536,0.484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2483,1322.0,0.6442102794139828,-0.0844954881050041,0.47518856689162364,33.72834756015401,0.424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2492,828.0,0.751173841390937,0.007194244604316547,0.6015399422521656,38.7795030348561,0.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2500,889.0,0.7392679250938272,-0.06212664277180406,0.5864154454524309,38.44936069670831,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2617,552.0,0.776483085606742,0.005405405405405406,0.6346790205162144,34.890032406836475,0.468,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2642,532.0,0.8073577966720222,0.13071895424836602,0.6769884638737098,38.854655762705875,0.486,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2664,672.0,0.7820735352593147,0.03793843951324266,0.6421725239616614,39.356322589839706,0.473,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2665,1310.0,0.6753940489434171,-0.010023130300693909,0.5099139543583988,37.28304493440678,0.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2674,1040.0,0.72234375824155,0.01794145420207743,0.5653990806519014,39.114829825068206,0.412,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2678,931.0,0.739480603100219,0.05625950329447542,0.5866814650388458,39.377647366211065,0.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2694,1060.0,0.6535577745080445,-0.006647673314339981,0.4854368932038835,31.15884764248779,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2734,915.0,0.721515378737422,-0.03389830508474576,0.5643894310878362,36.580969657859804,0.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2745,905.0,0.7288499658939145,-0.0754604872251931,0.5734150365307565,37.351288918581254,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2836,959.0,0.6719869322000704,0.007246376811594203,0.5060520216327582,31.533985198645127,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2841,829.0,0.7396054351074781,-0.028535980148883373,0.5868427610266633,37.175458332316396,0.501,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2849,1024.0,0.6833307993479139,-0.04065040650406504,0.5190230155002349,33.86799173638022,0.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2868,896.0,0.7501132956858783,-0.0033594624860022394,0.6001784917447568,40.1805941070238,0.502,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2879,1312.0,0.6223035345647077,-0.10437710437710437,0.45173422482239867,31.25139027413062,0.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2891,755.0,0.7892006751858389,0.020116807268007787,0.6518330643301822,42.92705525494877,0.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2902,813.0,0.7534587994787216,-0.011823273179838207,0.6044757966431525,38.75722325784233,0.428,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2908,811.0,0.7713956673628672,0.06620610247553253,0.6278963064923148,41.455424142920855,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2921,739.0,0.7581506285582691,-0.0617816091954023,0.6105401844532279,37.61145579977102,0.482,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2931,992.0,0.7322995093177269,-0.02851218247796786,0.5776926351638996,39.59618430903189,0.466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2949,529.0,0.8193053203358431,0.14401294498381878,0.6939542956320509,40.801916072916114,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2963,579.0,0.7972406078392851,0.051597051597051594,0.662882096069869,38.850772614596636,0.487,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2970,552.0,0.8208716675253527,0.03580786026200873,0.6962025316455697,41.96894572256124,0.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3058,313.0,0.8706378868682805,0.2703962703962704,0.7709476765459202,40.30368164922721,0.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3076,995.0,0.6498544082237458,-0.09340659340659341,0.48136565024758926,29.817484065683633,0.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3142,432.0,0.8284070395520757,0.1512770137524558,0.7071186440677966,38.406373058718046,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3172,1056.0,0.736107664521569,-0.022265246853823813,0.5824436536180309,41.42316988786251,0.435,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3184,1240.0,0.6212224640935347,-0.09154929577464789,0.4505981391227293,30.274025417437162,0.425,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3194,984.0,0.6454919250541025,0.031496062992125984,0.4765957446808511,29.22429767279421,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3212,889.0,0.7401823038485418,-0.10229386236825791,0.5875666898631408,38.57857469403627,0.456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3213,949.0,0.6979295315245508,-0.05152354570637119,0.5360547543387925,34.286558244667425,0.472,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3261,386.0,0.8152749756723097,0.11771428571428572,0.6882067851373183,34.244771307076796,0.469,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3282,971.0,0.7539045194507707,-0.04690026954177898,0.6050437258490949,42.42646679139163,0.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3286,478.0,0.8090745860822608,0.06274509803921569,0.6794097920858484,37.101000508961064,0.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3288,1012.0,0.6543329608371096,-0.022222222222222223,0.4862944162436548,30.52441811931626,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3302,1280.0,0.6856316870239425,-0.07744107744107744,0.5216741405082213,38.16430531660381,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3345,766.0,0.7844444159572959,0.022335673261008295,0.6453703703703704,42.418069175677864,0.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3360,762.0,0.7891302706575516,0.019305019305019305,0.6517367458866545,43.113260132687,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3408,1002.0,0.7438406771825612,-0.028747433264887063,0.5921855921855922,41.51216777355855,0.443,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3416,764.0,0.7702680464244622,0.006501950585175552,0.6264058679706601,40.06060201420882,0.434,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3436,703.0,0.7336751144052869,-0.03687315634218289,0.5794196829195334,33.50128245030533,0.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3444,851.0,0.7147781718604165,-0.07449494949494949,0.5561929595827901,34.44357099358444,0.492,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3481,1106.0,0.6754373207531899,-0.025974025974025976,0.5099689853788214,34.262933387876274,0.404,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3498,1076.0,0.6570705339631786,-0.008434864104967198,0.48932130991931655,31.76445404935572,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3504,420.0,0.8236470922420267,0.09774436090225563,0.7002141327623126,37.065079636764004,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3536,1026.0,0.7229751239074176,-0.05827746260959257,0.5661733615221988,38.93857036610933,0.469,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3594,883.0,0.7312543333182475,0.0221483942414175,0.5763972175581674,37.21669670715386,0.427,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3628,352.0,0.8428275738269804,0.1319358816276202,0.7283950617283951,37.08382230222783,0.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3683,943.0,0.7107046620330948,-0.016711590296495958,0.5512729003093029,35.73932442026087,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3687,585.0,0.7939852865051762,0.05032467532467533,0.6583941605839416,38.531530363025915,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3691,730.0,0.7923543047554631,0.07536415452818239,0.6561469618464437,42.75541410984335,0.496,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3693,1036.0,0.7196696773225995,-0.04699343102577059,0.5621301775147929,38.66867300786709,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3731,854.0,0.7248390065365129,0.01669545192861255,0.5684689236988378,35.76387952001831,0.506,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3744,868.0,0.6430449140311794,0.0045871559633027525,0.47393939393939394,27.225745391471143,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3766,577.0,0.7992065978755818,0.06785137318255251,0.6656041727035642,39.10105861354763,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3785,794.0,0.7344155435866924,-0.021879021879021878,0.580338266384778,35.699059273053294,0.425,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3809,332.0,0.8586975880766659,0.1658291457286432,0.7524235645041014,38.966533758717574,0.489,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3836,790.0,0.7112197759124683,-0.013470173187940988,0.5519001701644923,32.771904600436365,0.481,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3837,572.0,0.828721266118464,0.10204081632653061,0.7075664621676891,44.25543997386269,0.476,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3856,923.0,0.7454233635726268,-0.01820187534473249,0.5941965267091669,40.076342294362114,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3876,929.0,0.7447541077708593,-0.0016172506738544475,0.5933464653096958,40.10688553670785,0.478,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3880,968.0,0.6466736337874863,-0.0773511407902059,0.4778856526429342,29.10005801511879,0.478,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3914,581.0,0.7602759372039145,0.03005008347245409,0.6133111480865224,33.62041709918931,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3946,315.0,0.8392512988377803,0.19230769230769232,0.7230769230769231,34.488571128151115,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3971,871.0,0.7199032729017745,-0.0583232077764277,0.562421502135142,35.48607816145062,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3988,623.0,0.8170655505819013,0.05606060606060606,0.6907421196326632,43.84444456185643,0.455,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4008,1220.0,0.6979937130581675,-0.0931899641577061,0.5361216730038023,38.88268403635123,0.487,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4092,1282.0,0.6515995900049347,-0.09572649572649573,0.48327287384119305,34.042449257818994,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4152,719.0,0.7910858121658748,0.05394736842105263,0.6544099975967316,42.213249382817004,0.481,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4177,894.0,0.7417400979597915,0.0,0.5895316804407713,38.90909090909091,0.453,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4205,695.0,0.7966410175386045,0.060810810810810814,0.662047167517627,42.4588558153714,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4227,1130.0,0.6405486249864225,-0.005338078291814947,0.4712213383247543,30.806489176568874,0.489,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4232,1250.0,0.6446519221403832,-0.09553023663453111,0.47567114093959734,32.84542810881001,0.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4252,636.0,0.7984535922919349,0.027522935779816515,0.6645569620253164,40.92289755508275,0.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4266,1226.0,0.6807008662503904,-0.08495575221238938,0.5159889459139361,36.725945932256515,0.48,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4279,714.0,0.8117879825704222,0.0916030534351145,0.6832298136645962,45.87317109255645,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4289,901.0,0.7730257610915032,-0.06187389510901591,0.6300554300964895,43.97317494753052,0.412,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4307,727.0,0.7766932676850047,0.026121902210314803,0.6349485312578459,40.07224520227301,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4314,276.0,0.8749752279036329,0.20575539568345325,0.7777777777777778,38.764244693617684,0.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
