system:index,B4,GVI,NDGI,NDVI,RDVI,estimatefAPAR,.geo
0_9,2398.0,1.1832884097035041,-0.23544564657393097,0.1493437389145087,11.213716073007035,0.038,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21,2412.0,1.0580296896086372,-0.23882896764252695,0.11680703039179788,8.632663864066934,0.001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33,2026.0,1.448698315467075,-0.21608643457382953,0.22434915773353753,16.215338814335826,0.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_67,2002.0,1.411302982731554,-0.2222222222222222,0.21087899093417423,15.02133550319566,0.089,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_82,1918.0,1.3626198083067091,-0.21009463722397476,0.2132895816242822,14.893661903281325,0.095,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_84,2402.0,1.286318758815233,-0.25759162303664923,0.148830616583983,11.181132229365044,0.048,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_157,2424.0,0.939150401836969,-0.16370619299087855,0.16442605997931747,12.5244744887867,0.085,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_190,2388.0,1.246031746031746,-0.2246153846153846,0.17427385892116182,13.253982412563069,0.088,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_228,2432.0,1.249647390691114,-0.2633766233766234,0.13482746353610814,10.109362856301576,0.029,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_244,2592.0,1.2329472329472329,-0.2503617945007236,0.14483668756186077,11.276817444621232,0.035,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_270,1920.0,1.4061990212071778,-0.22059758423394787,0.21149897330595482,14.759537340483728,0.145,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_284,2416.0,1.1501305483028719,-0.22391084093211752,0.15376532399299475,11.619206275208708,0.034,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_291,2454.0,1.2764331210191084,-0.21968190854870775,0.18579960185799602,14.425517463195403,0.106,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_311,2254.0,1.1585365853658538,-0.20857908847184986,0.1713235294117647,12.636199167936722,0.039,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_325,2020.0,1.5063897763578273,-0.23471882640586797,0.21675067855758046,15.566864123110182,0.144,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_344,1910.0,1.4477611940298507,-0.22593068035943517,0.21431509666803786,14.943772305816744,0.137,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_346,2614.0,1.0602258469259724,-0.2423954372623574,0.11359782977280435,8.724135828136728,0.007,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_386,2326.0,1.2552083333333335,-0.20455722423614708,0.19654576856649394,14.955570354509057,0.104,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_388,2320.0,1.178977272727273,-0.2446351931330472,0.13882702301410543,10.190319583533721,0.021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_399,2280.0,1.1536273115220483,-0.23711340206185566,0.14091936699321778,10.266824558300726,0.051,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_421,2264.0,1.2996987951807228,-0.26057906458797325,0.14855208725084618,10.833104307084303,0.031,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_427,2176.0,1.4779969650986344,-0.2455638236977676,0.20029400955531054,14.775671572395229,0.094,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_548,2154.0,1.2950558213716108,-0.2640845070422535,0.143879173290938,10.206298127266276,0.024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_550,2294.0,1.2398316970546985,-0.23333333333333334,0.16399416909620992,12.148858061010873,0.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_579,2164.0,1.2085168869309837,-0.2274532047646058,0.16318638824439288,11.735813209073651,0.036,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_597,2264.0,1.152990264255911,-0.22312263641274988,0.15522388059701492,11.364253985929583,0.045,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_631,2170.0,1.2323232323232323,-0.2204724409448819,0.17553191489361702,12.735442252301336,0.068,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_665,2452.0,1.1966580976863752,-0.22355289421157684,0.1645655877342419,12.60834476651387,0.063,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_670,2330.0,1.3478915662650603,-0.273920174958994,0.144640234948605,10.675977947687075,0.057,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_705,2224.0,1.371517027863777,-0.26507394766780434,0.1588502269288956,11.551371806857933,0.079,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_720,2374.0,1.223342939481268,-0.26209463051568316,0.1304029304029304,9.635708922901648,0.021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_733,2488.0,1.331955922865014,-0.2629441624365482,0.15287708546135512,11.716809409745338,0.054,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_751,1880.0,1.4680851063829787,-0.21212121212121213,0.23202614379084968,16.235199393490838,0.092,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_755,2136.0,1.0977835723598437,-0.16403269754768393,0.2020918939110945,14.787272541337845,0.073,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_793,2046.0,1.3865131578947367,-0.2544451256897609,0.17299919159256266,12.169112868374327,0.044,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_799,2058.0,1.4886363636363638,-0.251063829787234,0.19672131147540983,14.081728656923238,0.14,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_836,2292.0,1.3079268292682928,-0.27192008879023305,0.13834586466165413,10.090716346770304,0.019,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_873,1834.0,1.5501672240802677,-0.21056105610561057,0.24897624897624898,17.39985973377713,0.092,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_876,2418.0,1.2792022792022792,-0.2653061224489796,0.13919544321822713,10.433160431846796,0.026,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_928,2220.0,1.2945301542777,-0.21777290181020295,0.19155134741442098,14.195492857945117,0.07,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_932,2426.0,1.2503225806451614,-0.22032193158953722,0.1795738924585729,13.809687678981174,0.052,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_935,1908.0,1.3426883308714919,-0.16983445738810546,0.24881889763779527,17.734347651215515,0.133,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_949,2378.0,1.2108753315649867,-0.22388059701492538,0.16736694677871147,12.649221364196618,0.055,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_961,2536.0,1.2927756653992395,-0.2328633932912008,0.17582060448488787,13.792675376903812,0.074,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1002,2188.0,1.1919642857142856,-0.23895809739524349,0.14764316322555512,10.5789185517694,0.009,"{""type"":""MultiPoint"",""coordinates"":[]}"
