system:index,EVI2,GI,MSR,NLI,RDVI,estimatefCOVER,.geo
0_9763,1.2061917844937344,1.2995594713656389,1.0424999797798973,0.9997469123586487,29.71758036286786,0.314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9764,1.1373165618448637,1.183177570093458,0.9594010147105155,0.9997464125072195,29.85325898840292,0.309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9769,1.3018276565214109,1.3672922252010724,1.1672680817881764,0.9997569935212388,29.914710133192685,0.323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9805,0.7778086087891506,1.0462328767123288,0.592469435847856,0.9997337774023513,27.91562867741305,0.253,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9880,1.1454298433254322,1.012704174228675,0.968905285121299,0.9997584947075934,30.577039433674255,0.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9895,1.1703523983772175,0.9592875318066157,0.998727330447009,0.9996811737996254,26.565397155540218,0.283,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9911,1.2470646836974313,1.3647342995169083,1.0943909448695797,0.9997489593029073,29.689000847122635,0.328,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9935,1.2551683402244538,1.3094170403587444,1.1048736953894884,0.999771576190864,31.0888288076422,0.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9942,1.0698822535508739,1.1821036106750393,0.8827482501153471,0.9997501569363514,30.1271972446314,0.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8,1.468882489400848,1.4917491749174918,1.41830205278039,0.9998070240076783,32.24873958497102,0.357,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_87,1.4113606248692376,1.3596730245231607,1.326251091711592,0.9998139210858085,33.37612284044693,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_135,1.409754360982556,1.5,1.3237900077244502,0.9998094984093118,33.0,0.347,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_183,1.1939386888488164,1.2859848484848484,1.0272761244705875,0.999775768946887,31.612015056350106,0.374,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_188,1.3350505748570711,1.3692660550458715,1.2133871258339197,0.9998088948071109,33.52072778581671,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_212,1.1485980770337958,1.2971014492753623,0.972638929917507,0.9997607518632748,30.71503432088809,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_225,1.2957268242680504,1.4547511312217194,1.1588500374419006,0.9997917079991198,32.34706376122602,0.355,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_234,1.0999481462276381,0.968503937007874,0.916361381598442,0.99976649514172,31.154663811094785,0.357,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_269,1.1759366232051496,1.1802120141342756,1.005293348472378,0.9997814984803335,32.07628574144651,0.346,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_287,1.2664640324214793,1.1378676470588236,1.1195865301571268,0.9998178677130345,34.75868233006861,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_358,1.3854317914678835,1.4142480211081794,1.2868212547523987,0.9998070610071568,32.990244088182834,0.348,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_393,1.2223768922916305,1.223938223938224,1.062723019415417,0.9997867493980199,32.315695692604045,0.343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_411,1.3160498713635462,1.3815165876777251,1.1867762851574493,0.9997927688100363,32.31007557413875,0.342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_431,1.3761235385551123,1.3964194373401535,1.2729365167569375,0.9998083704850359,33.175882111528836,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_515,1.2770220216849617,1.2833723653395785,1.133704105172719,0.9997740479521046,31.15442956713075,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_517,1.4424098604519373,1.5185185185185186,1.3750843439814178,0.9998209526695269,33.74037829386516,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_534,1.1368157790030127,1.225177304964539,0.9587954034620648,0.9997591524215004,30.63358324269934,0.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_545,1.4308399216163252,1.4919354838709677,1.356642408355628,0.9998257092042407,34.30809115864593,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_562,1.0261061317399347,1.0998632010943912,0.8352081778609073,0.999758832432254,30.63356976615035,0.375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_596,1.3279637888570859,1.4251207729468598,1.2034228971688836,0.9997950755770182,32.41653410172526,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_631,1.1348791639451339,1.15962441314554,0.956490742385234,0.9997864145980108,32.53348356192786,0.358,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_638,1.4168081494057725,1.4533333333333334,1.3346662859318175,0.9998205016333155,33.934261521389665,0.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_688,1.426336061627347,1.5122615803814714,1.3495608030656394,0.9998211955392429,33.913689272921815,0.374,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_705,1.2757038911736793,1.4285714285714286,1.1319134468957563,0.9997872379724574,32.11262014492643,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_736,1.3578457548249292,1.3977272727272727,1.2462089273828794,0.9997768287363434,30.86911491505867,0.355,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_744,1.388230513983883,1.461139896373057,1.291005164379259,0.9998119395029844,33.39298145739009,0.376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_835,1.2373013805678563,1.231578947368421,1.0816659994661326,0.9998131597795286,34.46012188022556,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_853,1.294009812907748,1.2699619771863118,1.1564299464783085,0.9998241814661193,35.21898423585854,0.352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_893,1.40088215195378,1.4759615384615385,1.310094903145423,0.999831196782351,35.13693135963605,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_901,1.3456090651558072,1.3398058252427185,1.2284567344859374,0.999803178194437,32.958019997879646,0.348,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_918,1.1947405207059234,1.0436432637571158,1.0282632946463997,0.9997757805082634,31.610342122919437,0.345,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_927,1.3595793885957939,1.4204851752021563,1.2486893457267292,0.9997891893934422,31.74935915658114,0.354,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_930,1.3593235767803378,1.3864229765013054,1.2482949733534225,0.9997956504491555,32.24935859513064,0.376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_970,1.4329468387661342,1.505813953488372,1.360035474703816,0.9998126055455685,33.06726852625736,0.341,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_980,1.477028425830082,1.5132450331125828,1.4318526445424713,0.999810664123798,32.47645772730471,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1023,1.4043869157686668,1.1212871287128714,1.3154667215518043,0.9998277905182482,34.756764590866375,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1028,1.2029000050173098,1.1726973684210527,1.0382848827280975,0.9998094427391102,34.260926782858945,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1033,1.3584144069550819,1.2030848329048842,1.2469631033153767,0.9997983246428882,32.469050941138924,0.354,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1076,1.145878708678186,1.1930091185410334,0.9693703188805141,0.9997979538063445,33.42931353042214,0.348,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1087,1.462990477476869,1.4847645429362881,1.408433934452116,0.9998353551733251,34.976215369131374,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1103,1.4189686924493556,1.4666666666666666,1.3380903889000242,0.9998060349007869,32.6251752770107,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1121,1.4414094611762949,1.4954954954954955,1.3735276770313072,0.9998107798116265,32.829787234042556,0.376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1141,1.198304325927584,1.2650822669104205,1.0326404149954218,0.9997858323184513,32.33226700753926,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1145,1.3791098766229573,1.4215686274509804,1.277339348846351,0.9998177702583196,33.99720320369801,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1150,1.4228671601090768,1.5415384615384615,1.344223670084537,0.9997962459731151,31.798460854934095,0.373,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1246,1.238920787111879,1.244360902255639,1.0837718836662267,0.9998006233144799,33.35183394636953,0.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1289,1.1254553865726016,1.186046511627907,0.9455926984139424,0.9997503358072718,30.104174268881966,0.351,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1314,1.4047940820826517,1.3591160220994476,1.3161694419834444,0.9998080454412648,32.916666666666664,0.375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1371,1.2635711218794088,1.3417721518987342,1.1158433895128315,0.9997894904202598,32.344829285529016,0.347,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1386,1.0485247500609607,1.1628571428571428,0.8593393604027365,0.9997609738607843,30.792939583695613,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1395,1.378132534521809,1.3240997229916898,1.2759735063620687,0.9997935527259761,31.94768948280931,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1458,1.4170400398264704,1.4720670391061452,1.3350618763708268,0.9998121061379887,33.16517758627269,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1480,1.2624913581798756,1.3563714902807775,1.1144366466303481,0.9997839156216172,31.92995319097311,0.353,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1493,1.2712202650204885,1.0957642725598526,1.1258732362430703,0.9998196809747987,34.90738497117086,0.374,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1520,1.311070319118893,1.2282828282828282,1.1797970436522645,0.9998210541213676,34.80311929626802,0.356,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1558,1.4458635150590926,1.4892307692307691,1.3806915608058739,0.9998084454345032,32.58788125384458,0.376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1580,1.0798140356345125,1.104199066874028,0.8937566243872457,0.9997581924528592,30.623502655418147,0.341,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1604,1.3481478954908246,1.3778337531486147,1.232121806305919,0.9997970804632188,32.44143549293257,0.363,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1607,1.2754940961040604,1.3399122807017543,1.1316330943956578,0.9997875928116936,32.14051428069949,0.352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1610,1.0236047533176125,1.1118508655126498,0.8325362428135039,0.9997638823278813,30.9560513598861,0.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1618,1.0233078537763873,1.1220068415051312,0.8321840840029935,0.9997976468194038,33.43889809464161,0.356,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1623,1.4480753661588284,1.4910714285714286,1.384223942821607,0.9998158114874428,33.21236881892888,0.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1751,1.3975748731846294,1.4986595174262736,1.305140542841588,0.999810115160319,33.155882231351924,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1796,1.3151666779363038,1.3470873786407767,1.1855660660630265,0.9997872689777242,31.894890399771644,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1876,1.4535105814042324,1.4906832298136645,1.3930541311333016,0.9998106248849488,32.702836741368394,0.357,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1906,1.2173301808422263,1.3093220338983051,1.05640792629333,0.999763081229006,30.67696489290488,0.334,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1909,1.3971340839303992,1.5342105263157895,1.3044579223299944,0.9998133917908102,33.449475175124086,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1931,1.3759280702949392,1.4458762886597938,1.272652294920683,0.9998067923445948,33.04157713242504,0.349,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1937,1.3712802995467386,1.0792079207920793,1.2657588941316402,0.9998121751420309,33.54793710407035,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1951,1.0895183884021882,1.1367292225201073,0.9045592257800811,0.9997962634275647,33.35958796092008,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1964,1.337977788376371,1.399002493765586,1.2175900738551404,0.9997937871302085,32.24982155466333,0.376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1979,1.0382944719911484,0.9761620977353993,0.8482346697639026,0.9997957344035974,33.30118152495741,0.374,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1998,1.0667944887858385,1.0436507936507937,0.8792940248258205,0.999787928057118,32.70003775765426,0.346,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004,1.2339524720021853,1.2678899082568806,1.0774013406838914,0.9998029805606884,33.57251719699246,0.349,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2013,1.3942577467423156,1.410071942446043,1.3000364922555978,0.9998286366980881,34.93101419876944,0.361,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2032,1.216255442670537,1.301923076923077,1.0550126333132173,0.99978436371538,32.15948841539479,0.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2059,1.39577081443227,1.4005376344086022,1.3024064082644498,0.9998086988539415,33.0476953908811,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2085,1.1480086412230655,1.2003484320557491,0.9719284323119536,0.999769588860625,31.299737325803406,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2139,1.5052794770803655,1.4516129032258065,1.4800277487174618,0.9998105221337653,32.172537675028494,0.376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2152,1.0114118784414274,1.0732292917166866,0.8195945619142466,0.9997810026215275,32.123512852312864,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2166,1.2373047378460587,1.1475694444444444,1.0816659994661326,0.9998151058518998,34.64101615137755,0.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2175,1.2612333436628447,1.4106382978723404,1.1127777420339422,0.9997864642893327,32.12601744512904,0.356,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2187,1.2682734633987283,1.2288930581613509,1.1219835670692222,0.9998149476793207,34.473730839117934,0.356,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2224,1.3541443945549143,1.4259259259259258,1.2407953992196659,0.9997901621580212,31.86085741942421,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2344,1.1184180585263732,1.004201680672269,0.9373955199081636,0.9998012004264446,33.74641123240497,0.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2351,1.4111228573586045,1.3628318584070795,1.325947011117208,0.9997984479301524,32.07091343047577,0.363,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2379,1.4574929598904025,1.484472049689441,1.3995341162724233,0.9998126620662211,32.84197905479044,0.374,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2410,1.3147878466935858,1.4133016627078385,1.1850278701538726,0.9997916110323396,32.22785624615688,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2417,1.042805533108333,1.058252427184466,0.8531376847874722,0.9997648132197804,31.038862903176348,0.336,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2420,1.235193471966307,1.1309734513274337,1.0789718357412421,0.9998105275901172,34.22926380790848,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2479,1.4224917900944978,1.5,1.343515199878911,0.9998246002347015,34.27681075452065,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2514,1.4655674910483802,1.4349315068493151,1.412865062165553,0.9997979442907499,31.546994332354746,0.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2603,1.3544257720075228,1.1914414414414414,1.2410985079916774,0.9998214481041328,34.538283746136635,0.349,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2633,1.0365606457081782,1.0342612419700214,0.8463460065808712,0.9998157571071105,35.06221487717582,0.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2640,1.273890508584386,1.253932584269663,1.1295143720280822,0.9997814754531867,31.69542041356849,0.373,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2649,1.4391028154654537,1.4811320754716981,1.3698844278272013,0.9998006340839231,32.003920862455935,0.353,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2672,1.2481415402914064,1.2969696969696969,1.0956906240948812,0.99979055469368,32.49947977795018,0.353,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2676,1.3304363354961604,1.2922077922077921,1.2068370737618739,0.9998174981364664,34.33386315712281,0.352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2688,1.2541417194675346,1.4305555555555556,1.1034740727195034,0.9997973219147288,33.00969687506184,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2728,1.0360639911736311,1.0507343124165553,0.8458628369456626,0.9997700144608398,31.381446964275643,0.354,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2731,1.0857555668876424,1.2674616695059626,0.9004168824462917,0.9997388201567657,29.46442884933977,0.358,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2740,1.3666195079776782,1.4100294985250736,1.2590362630462824,0.9997734895208835,30.580662142140017,0.357,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2749,1.464359307028925,1.4106583072100314,1.410790788456213,0.9998144072887319,32.92899807075606,0.375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2767,1.0079527525478658,1.071688942891859,0.815954672624159,0.9997765596401823,31.79611059764523,0.358,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2832,1.310977408128355,1.3670886075949367,1.1796914580556292,0.9998130906719233,34.05405482518468,0.361,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2837,1.37621893677257,1.3714285714285714,1.273030282830976,0.9998216302990666,34.386515270268845,0.362,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2840,1.415685728216201,1.3770491803278688,1.3329429806190445,0.9998155441824601,33.48487182626468,0.371,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2852,1.3276320159415478,1.4024096385542169,1.202955298727773,0.9997953957133183,32.44402342862448,0.342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2855,1.3005780346820808,1.3558558558558558,1.1654535758563815,0.9997951636476372,32.59096533362693,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2896,1.0161662817551962,1.15,0.8246675764932863,0.9997347053747131,29.19350731866963,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2974,1.3271820885079588,1.3340380549682875,1.202247554602969,0.9998202514996934,34.61827043098507,0.358,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2998,1.3720212696120266,1.4282178217821782,1.2668510893718048,0.9998125368314085,33.574567948124454,0.373,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3046,1.3569154472540257,1.3485193621867881,1.2447103095001613,0.9998205740282337,34.435300065591385,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3051,1.4973272859804,1.4398625429553265,1.4662672658907272,0.9998142468812147,32.57835700243593,0.355,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3126,1.2859121845449617,1.2320675105485233,1.1455478385312596,0.9998009071744401,33.14162744766041,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3132,1.1393724297222692,1.0950704225352113,0.9617827477311994,0.9997623015238648,30.831634528953256,0.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3147,1.1536490641350667,1.149914821124361,0.9785906914673278,0.9997777100767582,31.854962693122758,0.332,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3159,1.3879422516884565,1.447867298578199,1.290512060136408,0.9998278330339451,34.903204543496564,0.375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3166,1.3228995057660624,1.3357142857142856,1.1963172639237538,0.9997953762835267,32.472618819817576,0.373,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3173,1.2914810865064927,1.4105960264900663,1.1530818817230275,0.9997945789242058,32.59629141276719,0.373,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3240,0.974355426410221,1.0347043701799485,0.781077343591805,0.9997445747580108,29.66282071618306,0.334,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3314,1.198661958743728,1.2874493927125505,1.0331264689798314,0.9997630842024642,30.739466919555106,0.337,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3327,1.1779004861652962,1.2007722007722008,1.0077071576522385,0.9997623995989232,30.75476739588234,0.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3328,1.351680467608378,1.4304123711340206,1.2372202929473122,0.9997942600680002,32.19386020956687,0.355,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3332,1.0807821846880812,1.1867469879518073,0.8948249116430607,0.999766366649543,31.154512908095395,0.347,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3367,1.2879122264959957,1.3893805309734513,1.1482654044106402,0.9997922721565643,32.43442800142086,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3411,1.2288991082945433,1.2213883677298312,1.0709733415989469,0.9997960327411458,33.01675432232618,0.354,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3413,1.0870948043356572,1.1562021439509953,0.9018810709303688,0.999765937110922,31.124214842874455,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3414,1.1029238941381092,1.0801144492131616,0.9197043167648076,0.9997893460007007,32.798850287055366,0.347,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3416,1.4412959872287934,1.4839650145772594,1.3733211036908786,0.9998162319677618,33.31449211102257,0.373,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3468,1.408582789406557,1.4473684210526316,1.3220277486492438,0.9997988636383686,32.12512704628831,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3477,1.2764244533319482,1.148014440433213,1.1327767023516229,0.9998255380215318,35.45941626270245,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3526,1.3664344179124672,1.4619289340101522,1.2586550959895566,0.9998049743422462,32.95900746449937,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3538,1.0787852315048967,1.092159559834938,0.892575808573252,0.9997855945173539,32.521978343156604,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3567,0.9763131246422753,1.151105651105651,0.7830763246034028,0.9997569626179247,30.414904759194563,0.376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3575,1.0545304857378082,1.1837606837606838,0.8658728470829627,0.9997649752135896,31.057664310065142,0.376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3639,1.3902637347097504,1.4688346883468835,1.29409516557755,0.9998043339759204,32.7211644007418,0.347,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3661,1.4306839186691311,1.4264705882352942,1.3564679451396295,0.9998092504552742,32.79543253218457,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3664,1.2900602201149027,1.3600973236009732,1.1512176148119866,0.9997728035953416,31.002008219124722,0.336,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3796,1.3439816448994,1.4337662337662338,1.2261725350574595,0.9997885108665588,31.805181331490648,0.344,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3805,1.3294611659412738,1.3251670378619154,1.205480115298141,0.9998117520787455,33.81224830156948,0.338,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3809,1.2654301842317475,1.2564102564102564,1.1182963643408084,0.9997877776235992,32.204951148925424,0.372,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3821,1.3001570989068536,1.4106728538283062,1.164896058011876,0.9997887685130799,32.09609830997821,0.347,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3844,1.2306648575305292,1.0909090909090908,1.0732056864145965,0.999803186447204,33.604118615437365,0.351,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3868,1.2611749680715199,1.2734864300626305,1.1126915423780888,0.9997904418286859,32.42981899590241,0.363,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3971,1.4266349822611955,1.4509283819628647,1.3500098763831063,0.9998260709496734,34.38310701473889,0.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4019,1.2268506164273898,1.1283422459893049,1.0683507599800766,0.9998052273033824,33.79578398554424,0.348,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4031,1.1959091207564514,1.0642398286937902,1.0297572137807702,0.9997477205034894,29.796809453660188,0.362,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4049,1.4194488790171444,1.4480874316939891,1.338791430459599,0.9998173821278974,33.619592903945566,0.356,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4101,1.306040142562371,1.447661469933185,1.172925116858468,0.9998002157580822,32.96813635605974,0.376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4125,1.4711235137102645,1.4849498327759196,1.4220282277021365,0.9998056431732164,32.11208602951656,0.363,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4171,1.2817408150556977,1.3019323671497585,1.1400257346414169,0.9997696948456705,30.834876526258547,0.342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4183,1.3207650572696883,1.051383399209486,1.1932342966135419,0.9998291943339778,35.55767567375191,0.368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4206,1.4372854116443858,1.4502923976608186,1.3669261038922509,0.9998136949467206,33.12399872310597,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4214,1.0706506103324978,1.0672371638141809,0.8835278765162176,0.9998057565864071,34.16852604434395,0.354,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4331,1.2293298520452567,1.3242718446601942,1.071536177797127,0.9997891338416641,32.470311068997034,0.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4344,1.2678987678987679,1.4597701149425288,1.121591248399973,0.9997730947193925,31.133543557962586,0.352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4353,1.3121500371044998,1.3816425120772946,1.1813881145454592,0.9997866701843757,31.868121708190678,0.349,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4382,1.3024936630814552,1.3260340632603407,1.1681166774431904,0.9997798038325384,31.422668933738493,0.334,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4391,1.4013753773901374,1.4727272727272727,1.310900201276494,0.9998178601596539,33.821476272800545,0.376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4421,1.3844909478901355,1.4383202099737533,1.2854096159902917,0.9998075991274797,33.0438214723226,0.358,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4467,1.3582942649797702,1.325358851674641,1.246741393652628,0.999812241073478,33.65207312063338,0.366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4499,1.350612100065054,1.1728665207877462,1.2355786311808763,0.9998248073215972,34.89667345628354,0.344,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4508,1.207112970711297,1.1064220183486237,1.043562279205316,0.999789604574344,32.59083779621939,0.341,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4544,1.4239218877135882,1.5204678362573099,1.3458311909871492,0.9998069032647463,32.655273792678884,0.367,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4580,1.3641937461679952,1.441326530612245,1.2553790576924204,0.9998028381250711,32.79648438624533,0.376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4664,1.060491697218029,1.1554140127388535,0.8723601373871516,0.9997927198183222,33.074008220818705,0.369,"{""type"":""MultiPoint"",""coordinates"":[]}"
