system:index,EVI2,GNDVI,GVI,MSR,RDVI,estimatefAPAR,.geo
0_9394,1.0818078650022205,0.5810019518542615,2.7732919254658386,0.8959626990563443,31.47232760732096,0.291,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9399,1.6891445193706203,0.6947674418604651,4.552380952380952,1.8455618464939787,28.23678506017197,0.307,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9402,1.743519977087212,0.6511278195488722,3.732758620689655,1.9757081022300256,27.862709946533343,0.323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9419,1.8011981712123601,0.6472491909385113,3.669724770642202,2.128651712553115,27.286621535012518,0.315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9430,1.8242928193969536,0.694060211554109,4.537234042553192,2.1946646698740038,27.774258744724364,0.337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9440,1.6194661458333335,0.6585804132973945,3.8578947368421055,1.6958702742218645,24.565093313965033,0.265,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9454,1.7203437194355176,0.6472324723247233,3.6694560669456067,1.9187469862024096,27.8934994855885,0.304,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9460,1.6881082522330357,0.6888239590942293,4.427230046948357,1.8432228340241086,28.10637716354476,0.333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9464,1.6637794138876858,0.645412130637636,3.640350877192983,1.7891596879178293,26.682637595986026,0.322,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9467,1.8108692172242673,0.6936026936026936,4.527472527472527,2.1560095119634797,27.20036731246754,0.337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9487,1.028675466545289,0.4930232558139535,1.9449541284403669,0.838191330743634,22.161123270614798,0.303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9493,1.7618782774511363,0.6795952782462057,4.242105263157895,2.022848768777407,26.683480747390885,0.294,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9520,1.0454655968879163,0.5770065075921909,2.7282051282051283,0.8562051692449716,23.826666181443883,0.154,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9521,1.725780448483072,0.6450617283950617,3.6347826086956525,1.9320256127033386,27.307215779230322,0.314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9535,1.7469292989814258,0.6682539682539682,4.028708133971292,1.9844228354938163,27.28816850378286,0.312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9540,0.790127840909091,0.4932541824069077,1.9467518636847712,0.6036088482825115,27.27774187254813,0.242,"{""type"":""MultiPoint"",""coordinates"":[]}"
