system:index,EVI2,GNDVI,GVI,MSR,RDVI,estimateLAI,.geo
2_5828,1.3707126888052783,0.6189241736876215,3.2482993197278915,1.264809804308519,36.80780359326177,1.654,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5852,1.471605507609197,0.6299659477866061,3.404907975460123,1.4226452091183936,35.59083110892743,1.715,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5861,1.2438032916914534,0.6359979889391654,3.4944751381215466,1.0899246959877116,39.675733023445666,1.643,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5874,1.4740669353425617,0.6245824983299934,3.327402135231317,1.4266478637663005,37.852553642035815,1.704,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5909,1.5127121486549944,0.6257088846880907,3.3434343434343434,1.4927640948092022,36.10889868304715,1.703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5939,1.4520524612502128,0.6577540106951871,3.84375,1.3904572186687874,37.90188902270389,1.721,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5991,1.440498186546226,0.6075353218210361,3.096,1.371997813315524,34.288890716003,1.605,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6041,1.5779482717709405,0.6183470359151882,3.2403628117913836,1.6124351701522042,34.46835018069627,1.677,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6074,1.2733288089582626,0.648972602739726,3.697560975609756,1.1287941905882666,30.95667998557786,1.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6085,1.4733359283768002,0.622054246331703,3.291764705882353,1.4256691793692593,32.773941004969004,1.656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6087,1.4951035359198626,0.6223539373412362,3.2959641255605385,1.4623751012468647,33.86670053338413,1.72,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6089,1.471913254209905,0.6372759856630824,3.5138339920948614,1.4231106651636487,36.65301755956082,1.707,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6092,1.3055540806031964,0.637258117415546,3.5135623869801087,1.1721732168342254,35.763636363636365,1.629,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6124,1.4714310275660494,0.6628609805238415,3.9322709163346614,1.4222507257092631,38.15498162099249,1.716,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6133,1.4438971729303016,0.6481774960380349,3.684684684684685,1.3774301068682289,34.60174917185017,1.676,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6146,1.3826040006170621,0.5940119760479042,2.926253687315634,1.2824095483457056,38.1861060497283,1.713,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6204,1.5911282545805208,0.6426229508196721,3.5963302752293576,1.6378652985574023,35.843464211785815,1.718,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6252,1.592869380280026,0.6742021276595744,4.1387755102040815,1.6410356400619743,40.200301720547614,1.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6260,1.2251786262218909,0.6614509246088194,3.9075630252100844,1.0661572660262857,37.24598020008982,1.66,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6279,1.4201616841191473,0.6523702031602708,3.753246753246753,1.3397348085539469,38.04130116149297,1.606,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6329,1.607737235445582,0.6774647887323944,4.200873362445415,1.6705311319934295,39.29751329041082,1.71,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6372,1.357307773035752,0.6358259400084495,3.491879350348028,1.2453655975512465,32.22164618325111,1.613,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6373,1.5266386380867047,0.6443923407581086,3.6241758241758237,1.5174092630302212,35.90253180235867,1.628,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6375,1.5247312496116325,0.6376404494382022,3.5193798449612403,1.5139178979895065,37.770958639534506,1.677,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6386,1.5958221122352425,0.625099285146942,3.334745762711864,1.6470453934657965,36.274992859117134,1.714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6408,1.2128049640389225,0.6532356532356532,3.767605633802817,1.0506020930691014,35.64984845003889,1.714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6422,1.3154471929243718,0.6735057983942908,4.1256830601092895,1.185769689177164,38.14161172280741,1.714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6459,1.2909393426352969,0.6022727272727273,3.0285714285714285,1.15231120701155,33.776522099426785,1.633,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6541,1.5698491234500032,0.6596768649020281,3.8767676767676766,1.5967319383749523,39.050490866835936,1.715,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6596,1.227992669677335,0.6029471960704053,3.0371134020618555,1.0698946579396684,30.5437337065569,1.613,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6599,1.62890257909575,0.6437108708025042,3.6134185303514377,1.7142857142857142,30.817163415467196,1.703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6631,1.60350496095814,0.6584093872229465,3.8549618320610683,1.6620200928862956,40.55346088564639,1.709,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6641,1.4630327719340914,0.6602426837972877,3.88655462184874,1.40842246151235,36.86278683404151,1.701,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6718,1.5954830899599002,0.6345514950166113,3.4727272727272727,1.646423760258589,35.57298873850957,1.704,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6750,1.2543447840021664,0.6262740656851642,3.3515151515151516,1.1036324882470867,37.46333623766354,1.642,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6798,1.5190394728505354,0.6446846846846847,3.6288032454361057,1.503843199809199,37.28667719569949,1.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6814,1.1974228057379042,0.6321406151914627,3.436860068259386,1.0314980007334802,34.662905646581,1.658,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6821,1.4368396743836962,0.633423180592992,3.4558823529411766,1.3660415095560483,37.249130525238364,1.698,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6834,1.3147761713121677,0.626480412997267,3.354471544715447,1.1848612171770592,37.19763974492727,1.641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6845,1.535984007107952,0.6274217585692996,3.3680000000000003,1.5344682700252348,31.786804665955845,1.609,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6878,1.4605785592739648,0.6232227488151659,3.3081761006289305,1.4042859058979609,39.970259634611395,1.604,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6902,1.4144636888483744,0.6548223350253807,3.7941176470588234,1.3309511649396117,35.8209421480376,1.665,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6917,1.2003126395712371,0.6389921520033044,3.5400457665903886,1.0351811766306949,30.32524330732395,1.715,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6931,1.4606474135195178,0.6002875629043853,3.0035971223021587,1.4045411582707796,36.02884605408944,1.709,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7016,1.3764777709940612,0.6226912928759895,3.300699300699301,1.2733383441297859,36.615388138067885,1.682,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7019,1.3592750533049043,0.6158392434988179,3.206153846153846,1.2480223389079577,38.32065992515312,1.681,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7049,1.5145379444399447,0.6378676470588235,3.5228426395939083,1.496150883013531,32.897002385588976,1.62,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7065,1.480910026018031,0.6381350034794712,3.526923076923077,1.438123139721299,37.3375949948574,1.625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7076,1.50485854329693,0.6162397293378443,3.2115869017632246,1.479326284200894,31.752644813856016,1.678,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7085,1.4915746848670892,0.6422947131608548,3.5911949685534594,1.4562283792920538,36.158727632741744,1.662,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7093,1.6114075616580983,0.6442857142857142,3.622489959839357,1.6779356907631162,38.67989889757532,1.722,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7151,1.5179256469275302,0.6327817178881009,3.4463519313304722,1.501962975568948,35.51582322771414,1.655,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7191,1.5749756572541382,0.6268763402430307,3.360153256704981,1.6065359868504154,37.985871912540794,1.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7249,1.5091061200849476,0.6443791329904482,3.62396694214876,1.486427244459196,36.79138695192332,1.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7266,1.514772639839963,0.629887054735013,3.403755868544601,1.4965091907571428,33.75602840051249,1.631,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7272,1.628293793224197,0.6533845415266443,3.770083102493075,1.712742958515303,33.64484299447241,1.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7290,1.2385756380162813,0.6584110646510132,3.8549905838041427,1.083282827670631,35.22695288173038,1.622,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7319,1.43696976598531,0.6469011725293132,3.6641366223908918,1.36623938735471,37.511296192987146,1.716,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7360,1.4980740611047885,0.599609375,2.995121951219512,1.46763435923052,31.349318314493374,1.685,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7371,1.480741893995803,0.6456785295267892,3.6445916114790284,1.4379300287044245,35.29775703567282,1.649,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7391,1.4698018244731048,0.6357039187227866,3.4900398406374498,1.4196167991120938,36.38225439707197,1.688,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7401,1.437890248235951,0.6554621848739496,3.8048780487804876,1.3676340631336104,39.74826943499456,1.667,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7404,1.6025907165988542,0.6271493212669683,3.3640776699029127,1.6605901896910609,34.08463265514046,1.646,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7436,1.506357596971212,0.6261606782398063,3.3498920086393085,1.4817375781350914,34.8669834609838,1.648,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7438,1.4972033559728326,0.5932504440497336,2.9170305676855897,1.4660405374209462,32.79687109269054,1.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7448,1.4355507027269163,0.6598006644518273,3.87890625,1.3639726923931066,37.794013234013235,1.703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7453,1.3579903596588803,0.63712,3.511463844797178,1.2461889705718745,37.04677612874624,1.677,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7458,1.5743209164925425,0.6498993963782697,3.7126436781609193,1.6053943022503667,36.043152519409496,1.657,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7479,1.5459249676584736,0.6265002400384061,3.3547557840616964,1.552525144907414,32.44045012794339,1.645,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7483,1.5294630531134201,0.6343558282208589,3.469798657718121,1.522510123833156,35.022582927004294,1.641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7500,1.5299334811529932,0.6554712892741061,3.8050314465408803,1.5232254490367416,37.516331285483815,1.676,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7508,1.5890112818690592,0.62094037809016,3.2762148337595907,1.633962667939617,32.717653507232775,1.697,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7571,1.6231208560362373,0.6632801161103048,3.9396551724137927,1.7017333431197166,38.74708911404794,1.668,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7600,1.3546163262676374,0.6773162939297125,4.198019801980198,1.2414110388271216,33.519546062391015,1.635,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7614,1.5098939426293687,0.6166134185303515,3.216666666666667,1.4878911645172865,34.99899129615299,1.702,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7621,1.5490258703289683,0.6612259702575263,3.9036402569593145,1.5579009251449014,37.757198791833865,1.704,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7694,1.1896369404300318,0.6797583081570997,4.245283018867925,1.0219384990937896,33.869009825939635,1.719,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7750,1.5547711125101178,0.63,3.4054054054054053,1.5688889200198612,31.92199636443993,1.641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7752,1.4909469371572062,0.6344410876132931,3.4710743801652892,1.455169068150571,35.93507709956119,1.659,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7766,1.4236215727628805,0.625615763546798,3.3421052631578947,1.3452078799117146,36.172662861082514,1.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7781,1.4968731513563762,0.6252994729276473,3.337595907928389,1.4655330147039163,31.88499111224352,1.709,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7783,1.4843449072800308,0.6626042334830019,3.927756653992396,1.4438392398876705,39.22987989449728,1.614,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7804,1.2501913558197684,0.6403622250970246,3.5611510791366907,1.0982797186690285,35.13470222972166,1.669,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7864,1.4817205563053812,0.6461016949152543,3.6513409961685825,1.4394631360520418,37.93134619252832,1.647,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7868,1.3599192588375344,0.6400625978090767,3.556521739130435,1.2489808931858577,37.523750711136074,1.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7883,1.6191419388594064,0.675,4.153846153846154,1.693755313596743,36.23810511536754,1.63,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7885,1.387472250554989,0.6434219985621855,3.608870967741935,1.2897858559382895,35.45909669710408,1.69,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7921,1.5385467434647762,0.6101860920666013,3.1306532663316586,1.5391059102623923,31.87423449503611,1.659,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7978,1.3608158751612707,0.6343449296817173,3.469635627530365,1.2503822305302357,34.46140598218954,1.701,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7989,1.3060246240692976,0.6574383936720414,3.838365896980462,1.1727794497513313,37.36881122146412,1.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8047,1.3415067519545132,0.6312464101091326,3.4236760124610592,1.2224154505363323,38.75902577546238,1.65,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8049,1.4342878368339298,0.6108949416342413,3.1399999999999997,1.3620996644506438,34.38820358317661,1.636,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8065,1.4496209649078766,0.6728358208955224,4.113138686131387,1.3864454637010903,40.24854475867738,1.675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8078,1.5979915517653622,0.6324749017896115,3.441805225653207,1.651428895514629,34.70593425711482,1.666,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8089,1.5318674559852385,0.6293103448275862,3.395348837209302,1.5268824933374197,34.09284454845777,1.653,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8114,1.3748111690463427,0.6241299303944315,3.3209876543209873,1.2708011258634773,39.0358257564993,1.697,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8135,1.400668022073773,0.6232478632478633,3.3085299455535386,1.3097254080678415,36.33161385497273,1.672,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8148,1.622252839572552,0.668903803131991,4.04054054054054,1.6999819036671882,38.27704303594569,1.65,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8176,1.4518035000844074,0.6591511936339522,3.8677042801556416,1.3900478587516376,38.06589345986718,1.614,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8219,1.2453895036217393,0.6275553066367964,3.3699248120300753,1.0920100439759808,37.52334100860662,1.709,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8232,1.1900497066857731,0.6577319587628866,3.8433734939759034,1.0224035895611359,35.92569589245195,1.605,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8242,1.4556848930413029,0.6744468020612306,4.143389199255121,1.3962895781194187,40.05454575739214,1.679,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8274,1.2408197109689647,0.5957758873569962,2.9477503628447024,1.0861447696648476,36.223129312083735,1.629,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8297,1.3726067746686303,0.5942128832242508,2.928692699490662,1.2676468468926598,35.45495093193766,1.638,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8304,1.455810147299509,0.6324365289882531,3.441237113402062,1.3966643486312387,35.37541418592329,1.612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8313,1.5109796723094704,0.6446858029480217,3.6288209606986896,1.48974504906762,35.83337646959916,1.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8350,1.4630408439660703,0.5942145439935718,2.9287128712871286,1.4085617265586685,34.04617268449711,1.66,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8371,1.3463998294515802,0.6487455197132617,3.6938775510204085,1.229468647876979,36.66071775607046,1.67,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8395,1.4516924088070982,0.6075046904315197,3.095602294455067,1.389979079406345,35.22045334362736,1.606,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8398,1.5306561800332967,0.6563011456628478,3.819047619047619,1.5244397338366587,39.42570738058934,1.647,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8400,1.5251643987238752,0.6428044280442804,3.599173553719008,1.5147293366013839,36.9086474211779,1.652,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8405,1.537715012382036,0.642884107210268,3.600422832980972,1.537295769610868,36.657502290046835,1.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8454,1.580369203061684,0.6229022704837117,3.303664921465969,1.61725046566048,32.346452566403215,1.665,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8477,1.611015887665634,0.6761342677978606,4.175398633257403,1.6771612631707642,38.42206801996558,1.644,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8484,1.5092778823071433,0.6389811738648948,3.5398773006134974,1.4867336027693157,36.64550425053368,1.629,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8496,1.3714017031503056,0.6356224521793665,3.4888123924268504,1.2658019038999273,37.62015410475097,1.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8511,1.218794702597942,0.6617602883748873,3.912966252220249,1.0581143334359828,36.1368211798425,1.654,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8531,1.6217132524674152,0.652317880794702,3.7523809523809524,1.699013066446088,36.14266884187187,1.656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8537,1.4248284803630273,0.6264984227129338,3.35472972972973,1.347029400869748,38.23116266974837,1.701,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8555,1.3998861109604641,0.6284433055733504,3.382758620689655,1.3084931148296572,37.582745189851416,1.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8576,1.3052339447552144,0.6781987918725975,4.215017064846417,1.1716466984102292,39.56589495002665,1.681,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8597,1.60895819001758,0.6215320910973084,3.2844638949671774,1.6731975986559344,35.6447023113868,1.67,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8618,1.348747591522158,0.6502567200241619,3.718480138169257,1.2328012584764492,38.13429414901897,1.605,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8620,1.269592476489028,0.6585963836959853,3.858168761220826,1.12367605815953,36.62747176424126,1.724,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8638,1.6361113140018992,0.657989587505006,3.8477751756440277,1.728743880518585,36.981877784902224,1.617,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8641,1.529738534792415,0.6458333333333334,3.647058823529412,1.523152862253963,32.66868018975708,1.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8654,1.412541779404743,0.666347687400319,3.994263862332696,1.3278932829770056,38.29300502704499,1.719,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8681,1.5731525742496673,0.6311688311688312,3.422535211267606,1.6032630326699964,34.53963120763302,1.708,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8717,1.4344806963917867,0.5951478392721758,2.940074906367041,1.362393247696904,34.672004906323245,1.639,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8720,1.4096094778411583,0.6247240618101545,3.329411764705882,1.3234743397194995,35.16651258205451,1.713,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8729,1.5284898906839508,0.6207455429497569,3.2735042735042734,1.5210974204480536,30.33697079859858,1.61,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8733,1.5429599640125957,0.6309703368526898,3.4196185286103544,1.5471552759892753,31.710361217542264,1.664,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8755,1.5888382687927107,0.6291854072963519,3.393530997304582,1.6336609904780754,32.30239991416237,1.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8758,1.2538732209442782,0.588670743482459,2.8622848200312987,1.1030784740708937,34.72153410495357,1.655,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8800,1.447960167041439,0.6273707698029007,3.367265469061876,1.383928875431665,35.54478025015038,1.626,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8805,1.5126021564452992,0.6444792482380579,3.6255506607929515,1.4925925763107155,35.68527545545108,1.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8840,1.341820846308848,0.6011623683254631,3.014571948998179,1.2229943850298945,34.150410920481406,1.613,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8870,1.4792976258506934,0.6436712657468506,3.6127946127946124,1.435310232955122,40.257152793393196,1.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8871,1.615536862939139,0.6424702058504875,3.5939393939393938,1.6868285429196295,31.43567435650096,1.629,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8879,1.3814268757418628,0.6108863552776757,3.1398865784499055,1.2807674667816733,34.619787436004465,1.611,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8999,1.5334216212448595,0.6296875,3.40084388185654,1.5295796105548782,35.8363703445162,1.661,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9015,1.5568577763699714,0.6794778825235678,4.239819004524887,1.5723807760794002,38.07618611399055,1.641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9029,1.589577739809617,0.6332737030411449,3.4536585365853663,1.634950811584095,34.19713777043049,1.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9044,1.562620796289138,0.6214833759590793,3.283783783783784,1.583347481568501,34.57686612146759,1.704,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9055,1.5277063276254867,0.6354598177299089,3.4863636363636363,1.5193782727151037,34.78957689928853,1.678,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9097,1.2460904532591968,0.6323713927227101,3.440273037542662,1.0929575677665757,35.51896671139669,1.652,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9138,1.4003558718861209,0.6293804317353519,3.396369137670197,1.3091362219979832,40.19050909298474,1.723,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9177,1.2882203340847351,0.6216601353758461,3.2862523540489645,1.1486351156119012,33.88362489631416,1.619,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9181,1.182579756713335,0.6079929473993535,3.101949025487256,1.0132891827388666,35.28881963960722,1.665,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9206,1.5843429636533086,0.639344262295082,3.545454545454546,1.6248359528792575,33.418175460336016,1.651,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9258,1.5844359155640844,0.6383928571428571,3.530864197530864,1.6252654683560523,30.609756097560975,1.712,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9299,1.5735516172613844,0.6530249110320284,3.764102564102564,1.6040395346096838,34.30532808047743,1.673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9316,1.2825411381119771,0.6371147124245313,3.5113835376532396,1.1409413567957518,35.95282299344817,1.632,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9323,1.45112591004007,0.6231695411649854,3.3074265975820376,1.3889524527521049,37.99499419344355,1.617,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9377,1.4396351664957632,0.6593160754234579,3.870544090056285,1.370453040886408,38.59007961386341,1.625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9401,1.171554972964116,0.6337022491967155,3.4600389863547756,1.0,32.087380697090246,1.64,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9407,1.1957093028811696,0.6295839753466872,3.3993344425956735,1.0293792307760756,34.924507750735195,1.712,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9423,1.47312422724019,0.6474141185352963,3.67237687366167,1.4251601219817782,35.842066635410674,1.717,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9484,1.6092444524301501,0.648688767936665,3.692957746478873,1.673988517603372,32.883929468241,1.65,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9485,1.5817872717865324,0.6555142503097894,3.8057553956834536,1.6197354253111396,35.7287496843504,1.635,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9493,1.3935006259866096,0.6488250652741514,3.6951672862453533,1.2988081321528082,37.36629069664393,1.659,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9518,1.4159753886721969,0.6472122595370069,3.66913123844732,1.3332307038185014,37.70969907970991,1.65,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9563,1.4244169222755945,0.6395229982964225,3.5482041587901705,1.346427246645126,36.92812747301687,1.647,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9593,1.1782299994409349,0.6455045871559633,3.641821946169772,1.0080772148300037,31.873790604816,1.69,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9601,1.5162252890712422,0.6330662167861661,3.450574712643678,1.4990320706870852,34.30960082565334,1.658,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9618,1.300472670588827,0.6391399189778747,3.542314335060449,1.1651921487475927,36.62664073673407,1.641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9622,1.4539914905891684,0.6128765992571192,3.1663113006396593,1.393784718514256,33.66999271734487,1.691,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9658,1.5815630065694055,0.6216721158337225,3.2864197530864194,1.619477062134995,33.25245844988438,1.702,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9688,1.5294840294840295,0.6704361873990307,4.068627450980392,1.5225140084996402,35.63083809686723,1.714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9706,1.4364266345284724,0.6386732533521524,3.53515625,1.365413435932832,36.451322890201716,1.673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9746,1.5646083022462098,0.6010362694300518,3.012987012987013,1.5871105106322434,34.16173885634846,1.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9756,1.3107305138063614,0.64716081491114,3.6683046683046685,1.1794494717703368,31.277162108561214,1.629,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9784,1.5270589738674845,0.644927536231884,3.63265306122449,1.5180909679566836,37.29711223983361,1.643,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9817,1.2131994039973284,0.6630872483221476,3.9362549800796813,1.0511291353912688,34.10947774625984,1.708,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9862,1.5306984921225233,0.6497695852534562,3.7105263157894735,1.5246558657282547,36.32915142775516,1.656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9888,1.6492868917078765,0.6732438831886346,4.120772946859903,1.7565497108239727,37.58708659610141,1.709,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9892,1.5089451775750597,0.6179104477611941,3.234375,1.486465263321292,31.360276046472524,1.665,"{""type"":""MultiPoint"",""coordinates"":[]}"
