system:index,B2,B8,NDGI,NLI,RDVI,estimatefAPAR,.geo
0_18,588.0,1324.0,-8.019246190858059E-4,0.9992883211678832,15.860013905030533,0.109,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22,904.0,2446.0,0.007142857142857143,0.9996747934328327,25.191451773737814,0.235,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25,462.0,1814.0,0.14919354838709678,0.999743544398724,29.437663436871823,0.336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36,497.0,2222.0,0.06321401370906321,0.9997509062052504,30.170757130541194,0.318,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_39,586.0,2054.0,0.09281437125748503,0.9997127636732313,28.075515782727223,0.304,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_62,752.0,1634.0,0.004371584699453552,0.9993178245116661,14.331590945100327,0.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_73,502.0,1926.0,0.12089971883786317,0.9997471660631088,29.77191654250325,0.345,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_90,1072.0,2856.0,0.0016778523489932886,0.9997082591825422,26.19160170741759,0.288,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_95,750.0,1922.0,-0.008538422903063787,0.9994565758650403,16.970925239537994,0.253,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_102,506.0,2046.0,0.13278688524590163,0.9997472916858248,29.894890299504656,0.328,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_133,799.0,2426.0,0.026115342763873776,0.9996959077163162,26.566892161272875,0.275,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_139,669.0,2034.0,0.030339083878643664,0.999606087137875,22.837969099130344,0.193,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_175,513.0,1956.0,0.12982456140350876,0.9997407506523048,29.48442229785371,0.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_186,593.0,1364.0,-0.017430600387346677,0.9991532726870268,12.416561670505734,0.074,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_194,1072.0,2576.0,0.031746031746031744,0.99966912133634,24.38399485781425,0.244,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_207,446.0,1976.0,0.13816425120772946,0.999771576190864,31.0888288076422,0.344,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_212,858.0,1920.0,0.006656426011264721,0.9994738797571169,17.671551630352706,0.107,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_233,592.0,1752.0,-0.004455760661998727,0.9994860425373083,19.10398439066006,0.195,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_246,458.0,2182.0,0.11688311688311688,0.9997857878198955,32.225431799753046,0.338,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_249,757.0,2514.0,0.02244668911335578,0.9997244136156127,28.23957958687987,0.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_251,579.0,1606.0,0.06929133858267716,0.9995418297428471,21.654642275715673,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_265,425.0,1626.0,0.16389548693586697,0.9997337597211738,28.645491901326437,0.345,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_273,583.0,2236.0,0.0,0.9997188224379695,28.27758794991886,0.281,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_322,779.0,2142.0,0.07930828861061419,0.9996635385631877,25.37907524980661,0.338,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_349,734.0,2554.0,0.03650442477876106,0.9997329771802789,28.757678758746174,0.311,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_372,750.0,1986.0,0.020323084940072955,0.9995234638298908,19.337241612806906,0.253,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_374,603.0,1844.0,0.090625,0.9996577394691668,25.622054854580767,0.3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_376,954.0,1628.0,0.01782985226693836,0.9992728227301735,13.04219174188521,0.074,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_383,450.0,2214.0,0.09385113268608414,0.9997715384194865,31.403805352651975,0.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_423,786.0,2636.0,0.010897768552153606,0.9997257336516895,28.09295262486767,0.316,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_431,395.0,2088.0,0.09481915933528837,0.9997876247618519,32.173487238194255,0.333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_500,517.0,2188.0,0.09440267335004177,0.9997735952777489,31.502752946741705,0.326,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_504,868.0,2642.0,0.05291005291005291,0.9997435919106256,29.374830890579705,0.322,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_516,928.0,2224.0,-0.00458295142071494,0.9995569275350132,19.57672579291758,0.198,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_525,330.0,1522.0,0.14609571788413098,0.9997073578775764,27.422784958383126,0.298,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_532,628.0,2634.0,0.05912269548633185,0.9997867034382253,32.60674413204589,0.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_538,375.0,1956.0,0.1160337552742616,0.9997809926156878,31.538574543097635,0.284,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_548,991.0,2568.0,0.004476275738585497,0.9996628124594436,24.001449231606646,0.297,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_567,644.0,2016.0,0.06290956749672345,0.9996482139724983,24.895247399810398,0.234,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_582,994.0,2422.0,-8.658008658008658E-4,0.9996059476005754,21.164769232848,0.247,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_608,510.0,2202.0,0.09351305812973884,0.9997781142266312,31.789085947876195,0.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_610,579.0,2226.0,0.08068097705403404,0.9997493793506745,30.080240425692068,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_624,510.0,2286.0,0.0504266873545384,0.9997658047362548,31.096124261704688,0.343,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_641,648.0,1740.0,0.040983606557377046,0.9995363738491075,21.00508888849936,0.244,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_659,766.0,2448.0,0.02785673678226265,0.9997146937237124,27.71797437660686,0.292,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_674,788.0,2340.0,0.04186046511627907,0.9996990737021093,26.951377298868085,0.302,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_696,350.0,1486.0,0.1523545706371191,0.9997228890895277,27.874879884430506,0.319,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_732,653.0,2330.0,0.06932052161976665,0.9997502568339566,30.121120744315228,0.3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_735,967.0,2510.0,0.0192131747483989,0.9996597458377584,24.026808961145633,0.227,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_748,525.0,1834.0,0.15157116451016636,0.9997271117994421,28.714461149572976,0.328,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_770,1007.0,2722.0,0.05195989061075661,0.9997193105186764,27.423103063029338,0.304,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_776,1028.0,2640.0,-0.00272975432211101,0.9996838195062707,25.142267566508195,0.296,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_782,745.0,2272.0,0.022919179734620022,0.9996862164169247,26.334862516762232,0.249,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_786,837.0,2262.0,0.01672962763086886,0.9996439706070575,23.983928067495555,0.265,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_844,774.0,2592.0,0.05384615384615385,0.9997437242580169,29.45769618394626,0.315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_855,733.0,2332.0,0.04150943396226415,0.9997198007128535,28.225360512892316,0.277,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_882,891.0,2342.0,-0.006085192697768763,0.9996383492685686,23.380347984271467,0.236,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_896,476.0,2098.0,0.07599309153713299,0.9997569363439001,30.460255962739538,0.332,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_909,541.0,1978.0,0.14259763851044505,0.9997587501622814,30.425794641912585,0.315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_933,451.0,1958.0,0.1157684630738523,0.999768922230855,30.918367346938776,0.335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_945,743.0,1726.0,-0.008797653958944282,0.999422806395842,17.02956802627828,0.171,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_947,446.0,1818.0,0.11792905081495686,0.9997216830671978,28.45266234875431,0.308,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_948,372.0,1958.0,0.09352517985611511,0.9997699653513571,30.972086021882586,0.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1026,802.0,2788.0,0.03948080043266631,0.9997715412424657,31.337608425817002,0.342,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1046,426.0,1898.0,0.11518858307849134,0.9997590788150896,30.31634241619051,0.329,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1059,929.0,2244.0,9.389671361502347E-4,0.9995774927530476,20.516310201411265,0.173,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1069,644.0,2498.0,0.03934010152284264,0.9997574013810174,30.515695641612883,0.307,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1070,560.0,2026.0,0.11149825783972125,0.9997515337916479,30.104025742923476,0.322,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1072,495.0,2224.0,0.042776432606941084,0.9997602475474395,30.72985687660084,0.344,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1082,525.0,1448.0,0.052346570397111915,0.9994993393663735,20.779646656153393,0.327,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1092,577.0,1582.0,0.024756189047261814,0.999480700846138,19.72735306069626,0.116,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1104,594.0,2122.0,0.10881652104845115,0.9997508573991689,30.136482930644004,0.317,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1119,789.0,2508.0,0.040804918949133594,0.9997272259932646,28.439822949726054,0.272,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1130,680.0,1656.0,-0.006347374495095211,0.9993642479899446,15.592922769844309,0.167,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1132,719.0,2088.0,0.06261624302541847,0.9996532507739938,24.97695140055773,0.324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1140,922.0,2844.0,0.039473684210526314,0.9997473223462233,29.303361837894755,0.336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1142,969.0,2228.0,0.023386342376052385,0.999579458564987,20.698794597741944,0.246,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1157,720.0,2590.0,0.054958183990442055,0.9997641935157391,30.939164243042683,0.338,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1212,1098.0,2352.0,0.022569444444444444,0.9995929897361844,20.788620986183478,0.207,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1230,819.0,2446.0,0.03317020119630234,0.9997028646488313,26.96129159327889,0.259,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1254,704.0,2846.0,-0.024062674874090653,0.9997740916726117,31.48695091047918,0.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1272,849.0,2730.0,0.05990286022665947,0.999766292793272,30.979030988893605,0.335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1290,340.0,1824.0,0.056,0.9997517573088088,29.832800350529983,0.312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1329,560.0,2088.0,0.031496062992125984,0.9996615053106515,25.394969159239515,0.275,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1335,472.0,2136.0,0.06854130052724078,0.9997676980144317,31.10394450613877,0.326,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1339,663.0,2362.0,0.08955223880597014,0.999781348449205,32.13732311522092,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1357,434.0,1694.0,0.123046875,0.9996871172804986,26.894177440751974,0.327,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1360,391.0,1550.0,0.1,0.9996479287933904,25.372331290882855,0.292,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1379,396.0,1554.0,0.0681081081081081,0.9996431154612567,25.205742818507566,0.244,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1380,550.0,1886.0,0.0589171974522293,0.999667752327631,26.01996841966483,0.226,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1415,532.0,2102.0,0.08392156862745098,0.9997356860892131,29.289959245170824,0.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1418,785.0,2690.0,0.005866666666666667,0.9997424358493924,29.210880479310916,0.316,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1422,762.0,2458.0,0.00825643516270034,0.9996620763439374,24.362932040350962,0.214,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1462,460.0,1858.0,0.16079923882017128,0.9997445407163577,29.55291771768964,0.334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1475,406.0,1758.0,0.08709338929695698,0.9997185375990093,28.251436049356663,0.335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1524,869.0,2192.0,0.02702702702702703,0.9995655347543065,20.18076529792388,0.15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1538,451.0,2204.0,0.07089241034195162,0.9997706956915696,31.3444313907659,0.311,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1544,635.0,2250.0,0.07317073170731707,0.999737318455946,29.356886043099205,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1556,846.0,2490.0,0.03600214938205266,0.999710691683934,27.372103751324097,0.261,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1559,472.0,2198.0,0.09565217391304348,0.9997847559173496,32.18601655246919,0.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1575,563.0,2182.0,0.10392609699769054,0.9997555497966485,30.43343427634134,0.341,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1613,530.0,2018.0,0.05142857142857143,0.9997146999500357,28.187309777167957,0.332,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1620,511.0,2126.0,0.056162246489859596,0.9997323293693746,29.105050957041982,0.344,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1637,655.0,1390.0,-0.01727447216890595,0.9991773997035535,12.728910857756604,0.049,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1642,430.0,1904.0,0.10377358490566038,0.999737980980729,29.297799850541466,0.311,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1645,370.0,1590.0,0.13220338983050847,0.9996962606842678,27.143992937362523,0.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1652,329.0,1712.0,0.14018691588785046,0.999748917890692,29.469149448716184,0.333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1709,1026.0,2740.0,0.016593886462882096,0.9997000822776061,25.958082330604903,0.217,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1711,514.0,2046.0,0.13787085514834205,0.9997640095447152,30.794620657142747,0.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1764,350.0,1752.0,0.1319358816276202,0.999770673282395,30.521450413786315,0.297,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1776,927.0,2696.0,0.02559150169000483,0.9997223989517741,27.715388866602442,0.306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1797,572.0,1352.0,-0.026813880126182965,0.9992879623527867,15.663093604014753,0.117,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1801,760.0,2064.0,0.013683634373289545,0.9995770942809864,21.358333615706016,0.238,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1807,467.0,2022.0,0.07964601769911504,0.9997456593341557,29.790799566113623,0.337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1824,686.0,2006.0,0.09190672153635117,0.999671031217746,26.01994391345551,0.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1852,469.0,1438.0,0.0,0.999531989123582,21.76064094361182,0.167,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1856,479.0,2024.0,0.08687943262411348,0.9997486021179417,29.947314903823994,0.264,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1870,364.0,1902.0,0.11745334796926454,0.9997777781463049,31.25,0.336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1877,778.0,2228.0,0.03690888119953864,0.9996636332563181,25.169675591402214,0.248,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1915,370.0,1976.0,0.12723449001051526,0.9997874514947666,31.923692214937237,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1916,393.0,2028.0,0.10220440881763528,0.9997821664326253,31.75278090679656,0.332,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1931,809.0,1816.0,0.02882984737139627,0.9994791911395801,18.503336400334003,0.167,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1934,404.0,1804.0,0.048249763481551564,0.9996909293288098,27.086537938514436,0.293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1936,587.0,2378.0,0.018207282913165267,0.9997521034517207,30.222349122613217,0.329,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1955,780.0,1898.0,0.0488786658999425,0.9995409675371909,20.516639029437062,0.219,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1963,444.0,2172.0,0.07828894269572235,0.9997579562350114,30.568802646230797,0.328,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2024,639.0,2330.0,0.12275449101796407,0.9997841416296128,32.2962962962963,0.342,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2028,752.0,2484.0,0.018363939899833055,0.9997141532080469,27.612482645734023,0.289,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2029,353.0,1758.0,0.1352601156069364,0.9997580022633906,29.97384726223533,0.322,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2035,683.0,2578.0,0.05516431924882629,0.9997577814222564,30.48300214941736,0.301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2050,610.0,1798.0,0.023943661971830985,0.9995713619032274,22.139887729236285,0.317,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2055,1016.0,2460.0,0.016245487364620937,0.9996398295633843,22.99356921732928,0.216,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2073,529.0,2026.0,0.05060240963855422,0.9997120771925432,28.051109258059046,0.238,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2091,507.0,2022.0,0.11188204683434519,0.9997495717775219,29.99671121147018,0.341,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2095,577.0,1262.0,-0.029529130087789304,0.9991903540412317,14.128947699081381,0.109,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2121,450.0,1820.0,0.13438735177865613,0.9997355741512263,29.083460124099396,0.338,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2154,555.0,2338.0,0.04017857142857143,0.9997640339871543,30.997761427938837,0.322,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2178,641.0,2312.0,0.029850746268656716,0.9997081998098062,27.551105048472724,0.299,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2182,738.0,2160.0,-0.011345218800648298,0.9995988459105426,21.997885733501437,0.229,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2183,597.0,2372.0,0.030508474576271188,0.9997458726068263,29.82319675125188,0.332,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2184,393.0,1722.0,0.13112884834663627,0.999743059313847,29.242139292700436,0.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2225,454.0,1758.0,0.15481171548117154,0.9997385932173999,29.119963048029334,0.342,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2231,706.0,1600.0,0.012755102040816327,0.9993954952682275,16.952731748367217,0.073,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2236,1046.0,2756.0,0.01984469370146678,0.999700921666751,25.96740782731881,0.298,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2249,445.0,1928.0,0.119533527696793,0.9997562968089676,30.22820247906742,0.341,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2263,718.0,2474.0,0.041666666666666664,0.9997445053122965,29.652284654946662,0.317,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2276,816.0,1482.0,0.008291873963515755,0.999183514084382,11.993850883531671,0.055,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2297,853.0,2228.0,0.03627504060638874,0.9996414813346723,23.961723807471138,0.246,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2308,859.0,2466.0,0.027904616945712835,0.9996849779533893,25.771189448829805,0.305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2332,872.0,1638.0,-0.025278058645096056,0.9992444276539478,12.11707594313763,0.104,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2360,876.0,2752.0,-0.013358778625954198,0.9997195878945407,27.365057199506264,0.287,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2364,1024.0,2342.0,-0.0018050541516245488,0.9995953390347998,20.968883861149763,0.144,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2366,861.0,2076.0,0.006430868167202572,0.9995699077389465,20.967292925587046,0.206,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2406,799.0,1666.0,0.04009163802978236,0.999396339280376,16.54676787643283,0.095,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2411,532.0,2066.0,-0.014903129657228018,0.9996809584925125,26.425331472456417,0.252,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2422,560.0,2072.0,0.16057774001699235,0.9997698942491728,31.151479148776613,0.343,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2428,460.0,1562.0,0.13203463203463203,0.9996713444756572,26.204270261327267,0.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2476,989.0,2238.0,-0.019097222222222224,0.99953132029946,18.215333066784158,0.179,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2482,635.0,2162.0,0.1349141455437449,0.9997736788502886,31.479609463362344,0.345,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2491,1064.0,2806.0,0.04013104013104013,0.9997023419491624,25.907151381614778,0.289,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2496,746.0,2414.0,0.05658129839189994,0.9997282174150868,28.646336613473398,0.341,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2506,907.0,1756.0,-0.011363636363636364,0.9993075286163151,12.94661078731368,0.077,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2512,785.0,2340.0,0.05719237435008666,0.9997019948813238,27.12791835678926,0.292,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2544,497.0,2168.0,0.060380479735318446,0.9997583385948581,30.5887645160749,0.3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2560,866.0,2900.0,0.0111731843575419,0.9997474754079806,29.2003644186287,0.289,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2589,703.0,2176.0,0.05595786701777485,0.9996971932091037,27.1257075424501,0.295,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2596,526.0,2226.0,0.10315430520034101,0.9997877149940613,32.405946195678496,0.315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2599,662.0,2404.0,0.07908163265306123,0.9997501703305468,30.08371769541589,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2614,569.0,2094.0,0.020758768790264854,0.9996880643572484,26.751798954466892,0.251,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2620,988.0,2066.0,-0.015985790408525755,0.9994641058671976,16.27340394669969,0.129,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2624,785.0,1596.0,0.003444316877152698,0.9993187037789963,14.66597794526192,0.086,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2665,454.0,1852.0,0.056640625,0.9997183991193996,28.33087615830503,0.306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2674,983.0,1556.0,0.008695652173913044,0.9991528229738555,10.430322832585011,0.064,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2684,356.0,1912.0,0.11975435005117707,0.9997647814354569,30.62349527490719,0.324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2704,532.0,2056.0,0.12922810060711187,0.9997625151443903,30.72562631726096,0.316,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2714,341.0,1570.0,0.09578544061302682,0.9997128084976233,27.722413757323235,0.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2721,864.0,2058.0,-0.004511278195488722,0.9995269530536314,19.089880288041744,0.116,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2738,605.0,2030.0,0.06319702602230483,0.9996942882861461,27.144835701531846,0.304,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2797,877.0,2490.0,-0.009309162175404213,0.9996678024811607,24.608294979908337,0.218,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2810,441.0,1976.0,0.08256880733944955,0.9997439230376054,29.662724442045395,0.252,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2829,438.0,2024.0,0.09939148073022312,0.9997832570990622,31.804202448024746,0.329,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2839,431.0,2214.0,0.05309734513274336,0.9997817364841338,32.023096657481084,0.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2849,525.0,2388.0,0.07137601177336277,0.9997787197482104,31.9771831954329,0.342,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2863,661.0,2186.0,0.0012547051442910915,0.9996669032379014,25.45428958907003,0.342,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2875,436.0,1806.0,0.146524064171123,0.9997553674316799,29.963310898497184,0.328,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2879,788.0,2626.0,0.04736842105263158,0.9997375587248601,28.96223089585856,0.336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2895,657.0,1896.0,0.026064844246662427,0.999573921551504,21.90152813471271,0.215,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2904,705.0,2526.0,0.04122497055359246,0.99974488716585,29.62310152081606,0.333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2912,361.0,1660.0,0.054461181923522596,0.9997039195822364,27.531448520559756,0.294,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2916,517.0,2260.0,0.06386418755052546,0.999773304733448,31.548957800347853,0.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2935,666.0,2540.0,0.04668587896253602,0.9997436623459669,29.52132220122372,0.263,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2978,957.0,1788.0,0.02538576406172225,0.9993877275969434,15.379561108548558,0.081,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3003,871.0,2242.0,0.06499429874572406,0.9996737866055189,25.697862628960607,0.292,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3011,416.0,1968.0,0.12980269989615784,0.9997836550066698,31.704813895222728,0.323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3018,330.0,1816.0,0.11724137931034483,0.9997671485398273,30.530342582123414,0.336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3048,788.0,1896.0,0.014326647564469915,0.9995216476679212,19.734228329969998,0.211,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3050,431.0,1974.0,0.11969839773798303,0.999760337252187,30.502073454883554,0.302,"{""type"":""MultiPoint"",""coordinates"":[]}"
