system:index,B4,B8,NDGI,NLI,RDVI,estimatefCOVER,.geo
2_4414,726.0,2766.0,0.06080206985769728,0.9998102328411672,34.52176961454305,0.378,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4424,475.0,2261.0,0.13636363636363635,0.9998141844182485,34.14470839106861,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4429,533.0,2181.0,0.12191103789126853,0.9997759230352381,31.633867097326547,0.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4441,617.0,2437.0,0.11350574712643678,0.9997922414121119,32.93342294821158,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4491,454.0,2088.0,0.17604355716878403,0.9997917525763739,32.40889912851509,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4518,440.0,2078.0,0.13214990138067062,0.9997962266737431,32.642697057191725,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4537,550.0,2517.0,0.07016060862214708,0.999826384477257,35.51791568390318,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4538,390.0,2095.0,0.14473684210526316,0.9998222997825451,34.202762663899804,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4543,562.0,2313.0,0.15297663903541825,0.9997899273922533,32.65631838457579,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4549,430.0,1983.0,0.17068466730954676,0.9997813217776302,31.614971509384013,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4554,578.0,2293.0,0.10526315789473684,0.9997801623945716,32.00718854297634,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4574,538.0,2208.0,0.13295729250604352,0.9997793183562417,31.868836250514807,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4585,478.0,2048.0,0.13011828935395814,0.9997720978110424,31.237982645784054,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4593,474.0,2140.0,0.12303422756706753,0.9997930164447124,32.585336143717804,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4594,486.0,2111.0,0.15771230502599654,0.9997819066430295,31.88727377380281,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4595,361.0,2063.0,0.13636363636363635,0.9998303702955363,34.56951193053659,0.378,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4596,460.0,2113.0,0.1590493601462523,0.999793963534681,32.58764379007132,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4639,415.0,1998.0,0.150460593654043,0.9997921059888755,32.22569214382157,0.388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4641,650.0,2590.0,0.060014461315979754,0.9998062232159494,34.082325892925866,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4651,688.0,2596.0,0.0832778147901399,0.9997958427894522,33.29482956864132,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4654,424.0,2230.0,0.1408308004052685,0.9998294902966306,35.05639766622247,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4658,358.0,1950.0,0.182648401826484,0.9998117205533312,33.13791359089634,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4675,471.0,2072.0,0.16415261756876665,0.9997806064995907,31.748130137129174,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4689,368.0,1996.0,0.20432432432432432,0.999815278848625,33.483485840441894,0.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4716,481.0,2245.0,0.11904761904761904,0.9998091461452481,33.785912661206844,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4735,823.0,2782.0,0.06157354618015964,0.9997873480349136,32.627349979930926,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4741,388.0,1993.0,0.15191256830601094,0.9998046539189923,32.89238303654455,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4761,396.0,1959.0,0.1277533039647577,0.9997936466621176,32.20798255289189,0.377,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4768,366.0,2045.0,0.17937219730941703,0.9998249804956064,34.194171924651265,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4777,396.0,2163.0,0.17413972888425444,0.999830731796455,34.93022688579453,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4791,342.0,1936.0,0.18181818181818182,0.9998175239926604,33.39730764647597,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4801,397.0,1993.0,0.17463617463617465,0.9998001231483071,32.64629769419613,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4826,468.0,2325.0,0.15751575157515751,0.9998268620240163,35.13795124385409,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4852,489.0,2368.0,0.12911843276936777,0.9998256035712394,35.15375000347709,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4878,480.0,2225.0,0.1366906474820144,0.9998061038899397,33.551488833693895,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4890,539.0,2387.0,0.10909090909090909,0.9998108210367007,34.16369263906994,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4905,322.0,1915.0,0.19900497512437812,0.9998244057949359,33.68082987838006,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4911,515.0,2209.0,0.12785774767146485,0.9997889429031129,32.45711052288636,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4914,781.0,2837.0,0.05390672319806178,0.9998059470640487,34.18131991728822,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4916,422.0,2018.0,0.1635282457879088,0.9997927688100363,32.31007557413875,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4917,473.0,2242.0,0.16725352112676056,0.9998118175776307,33.95024525470342,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4921,554.0,2368.0,0.10210696920583469,0.9998024243319071,33.55808555462779,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4952,356.0,1970.0,0.16822429906542055,0.9998165542288373,33.46560457538266,0.377,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4963,609.0,2322.0,0.1199421965317919,0.9997741220664381,31.640945577719396,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4971,355.0,1938.0,0.17152858809801633,0.9998109791307649,33.058175999835655,0.377,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4977,340.0,1905.0,0.2138728323699422,0.9998126394011073,33.02981712936221,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4998,397.0,2120.0,0.18144329896907216,0.9998233513104151,34.3434301703848,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5048,480.0,2073.0,0.15492957746478872,0.9997766303714288,31.527560546774822,0.377,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5064,525.0,2315.0,0.12353923205342238,0.9998040953402677,33.588751470575865,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5069,442.0,2020.0,0.13163064833005894,0.9997833780381598,31.802625460645373,0.377,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5071,471.0,2273.0,0.1062618595825427,0.9998176891813432,34.400339851870626,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5080,369.0,1909.0,0.1670428893905192,0.9997975114208497,32.26590575631932,0.377,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5083,450.0,2132.0,0.14122137404580154,0.9998020182697541,33.101515102656585,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5087,427.0,1986.0,0.190521327014218,0.9997835027580583,31.737115636271522,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5101,439.0,2194.0,0.16460513796384396,0.9998176181301703,34.202014852596214,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5149,400.0,1956.0,0.17098445595854922,0.9997909226999406,32.05693152943981,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5151,573.0,2409.0,0.09692671394799054,0.9998025449985475,33.621637183836384,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5152,461.0,2145.0,0.16257947320617622,0.9997996299456307,32.98791611125214,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5170,431.0,2032.0,0.1671497584541063,0.9997912557468237,32.259610986728006,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5188,614.0,2611.0,0.10495626822157435,0.999819886813236,35.165209198645414,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5189,365.0,1928.0,0.1695108077360637,0.999803634061044,32.640511110387315,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5196,576.0,2366.0,0.10766847405112316,0.9997942317736149,33.001349291575664,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5227,404.0,1886.0,0.18875502008032127,0.9997728678248159,30.96923392306725,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5258,333.0,1985.0,0.20430107526881722,0.9998309884031652,34.312576272014,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5262,586.0,2453.0,0.07278481012658228,0.9998052442796739,33.8671746910359,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5264,491.0,2225.0,0.17892976588628762,0.9998016608780728,33.27240627225213,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5266,414.0,1973.0,0.17117117117117117,0.9997873183697593,31.909493132764513,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5301,602.0,2383.0,0.10814814814814815,0.999788001706551,32.598059771058786,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5311,458.0,2068.0,0.13990610328638498,0.9997858352961201,32.033854815103396,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5313,398.0,2162.0,0.18106995884773663,0.9998297195806652,34.86411120335638,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5321,509.0,2141.0,0.1269296740994854,0.9997779421035295,31.7027705473411,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5342,586.0,2358.0,0.09984639016897082,0.9997892370633458,32.65839328830972,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5345,618.0,2401.0,0.13202247191011235,0.999785618356619,32.450379987169526,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5353,447.0,2146.0,0.16135084427767354,0.999805895353278,33.36507615726857,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5354,461.0,2052.0,0.14629629629629629,0.9997810582107327,31.737589262961244,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5369,595.0,2286.0,0.1301169590643275,0.9997723094196358,31.504455534106928,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5388,788.0,2667.0,0.0745742806811509,0.9997784549396888,31.96706427345787,0.377,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5390,554.0,2352.0,0.11217948717948718,0.9997997273544598,33.35353597461048,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5426,372.0,2069.0,0.1583710407239819,0.9998262142288035,34.347723061006896,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5437,542.0,2334.0,0.14375987361769352,0.9998010314792428,33.41516150014343,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5459,799.0,2852.0,0.05219454329774614,0.9998035576713741,33.97684374260497,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5467,685.0,2568.0,0.07868190988567586,0.9997922766014451,33.014770935261346,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5483,499.0,2116.0,0.1418744625967326,0.9997771304088585,31.620896109150635,0.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5495,499.0,2248.0,0.15423728813559323,0.9998025327646224,33.37032833597565,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5503,503.0,2163.0,0.11209179170344219,0.9997850001025844,32.14978074731654,0.378,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5505,634.0,2403.0,0.10261854210898796,0.9997804345352926,32.10002990119413,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5567,406.0,1966.0,0.16546762589928057,0.9997899399880276,32.03076093177409,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5598,439.0,2119.0,0.1263681592039801,0.9998044804703158,33.21689331595779,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5629,479.0,2105.0,0.1423455684870188,0.9997838205719773,31.98705717357236,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5669,482.0,2324.0,0.12917795844625113,0.999821529668471,34.77329080466217,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5670,484.0,2350.0,0.12079927338782924,0.9998247324272531,35.05191230310332,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5679,373.0,1975.0,0.18469945355191256,0.9998087668847818,33.060808153690495,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5698,554.0,2234.0,0.12202852614896989,0.9997780141886599,31.81726880129995,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5704,676.0,2437.0,0.12036434612882238,0.9997723769686572,31.562383731533583,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5713,338.0,1927.0,0.1571072319201995,0.999817969677949,33.38795304280454,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5731,369.0,2019.0,0.16891891891891891,0.9998189725588891,33.7650022491399,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5743,540.0,2243.0,0.10224438902743142,0.9997853560773744,32.281822467199845,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5748,474.0,2089.0,0.14363143631436315,0.9997827877632524,31.900553874425487,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5766,621.0,2410.0,0.09606986899563319,0.9997861835677768,32.49506218358026,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5774,476.0,2150.0,0.15,0.9997940720436359,32.66691276570287,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5798,546.0,2259.0,0.138801261829653,0.9997860345201559,32.34379160851388,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5821,684.0,2414.0,0.1,0.9997652743270511,31.08174523774182,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5822,527.0,2159.0,0.1165129924559933,0.9997739074625124,31.48960045330618,0.377,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5826,389.0,1986.0,0.19042663891779396,0.999802767591521,32.76974856559982,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5835,429.0,1979.0,0.17101449275362318,0.9997809475422978,31.58664190514487,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5841,348.0,2034.0,0.2108843537414966,0.9998317826399684,34.54511889246743,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5885,415.0,2150.0,0.18707149853085211,0.999820459601788,34.25751009706751,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5889,507.0,2186.0,0.13259195893926431,0.9997878262929257,32.354338093438685,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5932,376.0,2050.0,0.1913978494623656,0.9998210749020433,33.98678274688447,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5934,407.0,2006.0,0.16938775510204082,0.9997977359848307,32.551409815521595,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5967,348.0,1943.0,0.1792452830188679,0.9998156582919204,33.323310729498104,0.377,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5980,429.0,2141.0,0.16536964980544747,0.9998128398821197,33.77047728692578,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5988,541.0,2284.0,0.10726072607260725,0.9997926089430781,32.7935294718522,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6001,523.0,2369.0,0.13625103220478943,0.9998136363992699,34.326739352553524,0.388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6007,413.0,2093.0,0.15020576131687244,0.9998114612393069,33.55975243115216,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6009,537.0,2295.0,0.1408,0.9997961106105633,33.03484293072433,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6011,358.0,1988.0,0.20089285714285715,0.9998188489215186,33.65298566487486,0.388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6021,345.0,1979.0,0.16967509025270758,0.9998238351546396,33.894871387399164,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6038,483.0,2104.0,0.14964788732394366,0.9997818082763328,31.870200852174488,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6045,457.0,2284.0,0.10829268292682927,0.9998248073215972,34.89667345628354,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6114,408.0,2153.0,0.14014752370916755,0.9998239792468081,34.48185665114501,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6147,451.0,2110.0,0.15384615384615385,0.9997974195017643,32.782464288968235,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6149,601.0,2302.0,0.10231516056758776,0.9997731992026122,31.57045170090824,0.377,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6173,360.0,1980.0,0.18181818181818182,0.999816362133872,33.48937833908629,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6182,388.0,1915.0,0.187434554973822,0.9997884182436915,31.819406002469286,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6189,467.0,2129.0,0.1516802906448683,0.9997939603468525,32.619603320721616,0.388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6197,346.0,1973.0,0.21094640820980615,0.9998222484796723,33.78603118755799,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6201,592.0,2392.0,0.07427677873338545,0.9997930886000207,32.95134116721956,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6215,355.0,1879.0,0.15576694411414982,0.9997989235898314,32.24358944010569,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6232,471.0,2132.0,0.16415261756876665,0.9997927800796103,32.55611308838544,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6238,617.0,2507.0,0.05945121951219512,0.9998036803100897,33.81475861407325,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6257,436.0,1977.0,0.16714422158548234,0.9997769230474052,31.37068325560899,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6264,538.0,2412.0,0.07639484978540773,0.9998150656843378,34.50313667882916,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6265,561.0,2220.0,0.14285714285714285,0.9997723658190844,31.459070856568157,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6299,610.0,2306.0,0.10425844346549193,0.999770601059071,31.40740740740741,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6308,439.0,2193.0,0.15332690453230471,0.9998174517764977,34.18901954942201,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6317,445.0,2164.0,0.1643192488262911,0.9998099647239012,33.65416635416013,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6321,574.0,2288.0,0.12165263963274675,0.9997807284780608,32.03878240379213,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6354,442.0,1950.0,0.1860036832412523,0.9997675483875379,30.833352918129307,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6367,466.0,2151.0,0.16036036036036036,0.9997985852123943,32.938062090473515,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6377,321.0,1980.0,0.20642768850432633,0.9998362546072521,34.58502362572065,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6383,484.0,2067.0,0.158992180712424,0.99977345983698,31.34192633726862,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6395,417.0,2100.0,0.18792599805258034,0.9998109022344146,33.546136376527926,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6411,512.0,2333.0,0.12702472293265132,0.9998118823140165,34.14041613776484,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6414,614.0,2315.0,0.13154172560113153,0.9997708886404983,31.430017857667337,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6417,432.0,2134.0,0.136,0.9998102928428584,33.59937738353472,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6420,531.0,2264.0,0.12376237623762376,0.9997928300873137,32.779902433927674,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6441,394.0,1989.0,0.181723779854621,0.9998008348255978,32.673726260506896,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6453,515.0,2162.0,0.13445378151260504,0.9997796677860826,31.832402209182582,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6488,480.0,2196.0,0.12727272727272726,0.9998009494710233,33.17219647286083,0.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6496,462.0,2298.0,0.0896551724137931,0.9998250419501687,34.94766273207384,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6509,448.0,2045.0,0.15311909262759923,0.9997857726756395,31.98481012324657,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6531,423.0,1994.0,0.17058823529411765,0.9997872479007076,31.954929213414633,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6549,343.0,1956.0,0.18040621266427717,0.9998207135444122,33.64068897574692,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6596,483.0,2186.0,0.17010309278350516,0.9997978690036302,32.964034581208544,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6613,609.0,2337.0,0.10964912280701754,0.9997770120270705,31.836650285883753,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6617,380.0,1967.0,0.1810344827586207,0.9998035906218656,32.758226540065884,0.378,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6629,311.0,1874.0,0.21464646464646464,0.9998229023682395,33.43745827003962,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6633,436.0,2196.0,0.14760508308895406,0.9998191941199938,34.305971725759825,0.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6639,454.0,2089.0,0.14339622641509434,0.9997919518831447,32.42235651105946,0.388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6648,482.0,2044.0,0.1408199643493761,0.9997692906741259,31.078808211920187,0.378,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6649,432.0,2068.0,0.1708253358925144,0.9997979918897485,32.72,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6657,540.0,2386.0,0.08241291418861513,0.9998103112020368,34.12671894573762,0.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6666,588.0,2366.0,0.05542168674698795,0.9997899453858003,32.71346230703415,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6669,452.0,2091.0,0.15434985968194576,0.9997932643040405,32.50167726093361,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6693,423.0,2224.0,0.17221135029354206,0.999828973401725,35.00553682795801,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6724,503.0,2226.0,0.11052166224580018,0.9997969964760929,32.98249532961123,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6728,535.0,2381.0,0.16666666666666666,0.9998112773594916,34.18518518518518,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6738,464.0,2174.0,0.15789473684210525,0.9998036701828321,33.293443405091125,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6770,512.0,2271.0,0.15020746887966804,0.9998014716303154,33.34335039330859,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6772,531.0,2109.0,0.14971977582065651,0.9997612631204124,30.71178334717208,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6823,355.0,1852.0,0.18013856812933027,0.9997930185446638,31.865492398513606,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6827,617.0,2403.0,0.14006968641114984,0.999786321308337,32.49959755227136,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6834,581.0,2390.0,0.060630557801131774,0.999796592878195,33.18847070416044,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6842,791.0,2862.0,0.05269461077844311,0.9998068808758965,34.265357144590986,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6844,412.0,1991.0,0.17185929648241205,0.9997921550120028,32.21107689635877,0.378,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6848,433.0,2128.0,0.14679802955665025,0.9998087800853954,33.49383783592596,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6869,514.0,2249.0,0.15599343185550082,0.999796778303514,33.007226750127714,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6872,517.0,2308.0,0.07596067917783736,0.9998059083816232,33.69662150550045,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6913,439.0,2024.0,0.16460513796384396,0.9997856976359618,31.937216373493996,0.388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6915,413.0,2130.0,0.14492753623188406,0.9998179539300022,34.048431883479566,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6926,477.0,2124.0,0.1616871704745167,0.9997885569410173,32.294117647058826,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6930,509.0,2331.0,0.13065755764304013,0.9998126634364298,34.18922077060851,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6931,630.0,2460.0,0.14227365554799182,0.9997918122741535,32.920911405472815,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6934,574.0,2319.0,0.1400749063670412,0.9997865510422835,32.44301553226554,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6938,418.0,2180.0,0.14431934493346982,0.9998241043524073,34.56896132356297,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6953,432.0,2274.0,0.16034985422740525,0.9998329307428316,35.40998393540989,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6960,505.0,2244.0,0.16803953871499178,0.9997994456359668,33.167459849529244,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6966,441.0,2184.0,0.15839694656488548,0.9998151058518998,34.01987654298586,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6980,425.0,2069.0,0.15758176412289396,0.9998014568860124,32.91952716314053,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7047,444.0,2257.0,0.11904761904761904,0.9998256941367866,34.884741728719334,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7050,455.0,2217.0,0.14150943396226415,0.9998148729825224,34.086913393128725,0.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7075,376.0,2046.0,0.18614718614718614,0.9998203746716822,33.93355824102123,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7083,653.0,2410.0,0.05156136528685548,0.9997751668903808,31.74667624845204,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7106,502.0,2263.0,0.11929824561403508,0.9998039702276854,33.48974094620264,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7110,351.0,1813.0,0.20498301245753114,0.9997864521859752,31.42814472668062,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7143,484.0,2079.0,0.15532286212914484,0.999776067179846,31.505500575670993,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
