system:index,B4,EVI2,GVI,NDVI,RDVI,estimatefCOVER,.geo
8_4852,318.0,1.9563120453357985,5.927631578947368,0.8596026490066225,57.85579240864122,0.775,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4853,352.0,1.971757691222128,5.949567723342939,0.8639613526570048,62.151196349945415,0.798,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4892,417.0,1.9243565191989354,6.59941089837997,0.8504572350726197,63.511563245990374,0.817,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4899,289.0,2.038094522503569,7.4010889292196005,0.8824725498169987,61.886435235888115,0.785,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4927,295.0,2.057241136002822,5.041412911084044,0.8877259752616555,64.3524799413016,0.813,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4933,266.0,2.0592358920434632,7.515151515151516,0.8882822343553128,61.29791066033959,0.783,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4942,238.0,2.0730576282618776,6.769087523277467,0.8920634920634921,59.240001500487644,0.782,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4943,213.0,2.121755820746057,6.087748344370861,0.9052069425901201,60.68263213190911,0.779,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4956,228.0,2.1046412126645206,5.823161189358372,0.9006102877070619,61.00263690042898,0.78,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4959,264.0,2.084566166136548,5.347074468085107,0.8951756998213222,63.53225346620677,0.799,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4983,425.0,1.9189037132293842,5.744487678339818,0.8488888888888889,63.666666666666664,0.822,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4994,229.0,2.1145631451963767,6.040625,0.903273495248152,62.15545623013596,0.776,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4995,355.0,1.9745084391856622,6.197058823529412,0.8647361402171843,62.650118439200085,0.786,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5004,246.0,2.077787189415941,6.954462659380692,0.8933448948623456,60.67515399014431,0.786,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5009,226.0,2.1076411553524808,7.718,0.9014176663031624,61.037359173140594,0.796,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5010,339.0,1.9253377435938308,7.374501992031872,0.850759410081444,57.34269892466504,0.792,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5016,266.0,2.0697913102976395,7.388384754990925,0.8911620294599017,62.30490992150885,0.782,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5052,418.0,1.8921390959447446,5.833568406205924,0.8411552346570397,61.02289917585623,0.788,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5062,312.0,2.017346085312193,6.492113564668769,0.8767285657842749,62.37725046000835,0.774,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5093,430.0,1.8737157534246576,5.630344827586207,0.8357838457131945,60.48326952709032,0.763,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5108,283.0,2.0259095920617423,6.6239168110918545,0.8791114908158907,60.15332822212089,0.763,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5118,399.0,1.867451915908752,5.548291233283804,0.8339575530586767,57.8143742736975,0.784,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5127,211.0,2.140397244914304,7.418386491557223,0.9101745423584504,62.38514521201929,0.81,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5138,223.0,2.104599808341319,6.766848816029144,0.9006017383552485,60.32687315528263,0.782,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5144,379.0,1.8986869591166813,5.673163418290854,0.843064182194617,58.591444340419535,0.774,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5146,367.0,1.925659516538504,6.628140703517588,0.8508433245275351,59.68652276516692,0.809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5150,413.0,1.8970340873983043,6.005797101449275,0.8425767105012388,61.03303725955294,0.803,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5168,347.0,1.967224949465781,5.84156976744186,0.8626830233478433,61.32942182832476,0.787,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5173,226.0,2.1063564178127048,6.910746812386157,0.9010724447362661,60.9074318534217,0.762,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5210,268.0,2.090147730131915,5.998577524893315,0.8966846569005397,64.58619840106175,0.815,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5211,312.0,2.016290681147272,5.906705539358601,0.8764356435643564,62.28245465952544,0.763,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5228,262.0,2.062654478402448,6.496644295302014,0.8892177589852008,61.15594733377739,0.808,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5259,242.0,2.0537184710063277,6.468518518518518,0.8867836257309941,57.981003140219975,0.779,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5292,308.0,1.9828504894221664,5.9232,0.8670981661272923,59.032766576415746,0.762,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5322,369.0,1.9652105765299168,5.901662049861496,0.8621076233183856,63.06952175172277,0.771,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5340,232.0,2.12531784887472,6.68678629690049,0.9061488673139159,63.714573886720316,0.822,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5348,391.0,1.897725626539186,6.612956810631229,0.8427824688379574,59.43857425417199,0.798,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5354,251.0,2.0567913018218036,7.03047619047619,0.8876203268412804,59.32465419979856,0.781,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5367,226.0,2.1297686414905495,6.51534733441034,0.9073390733907339,63.370992881817685,0.818,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5384,426.0,1.8810638152500683,5.298565840938722,0.8379303785428952,60.75428641241252,0.782,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5386,285.0,2.040109994310639,6.294117647058823,0.8830289349476709,61.641491765529395,0.78,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5395,231.0,2.1246945632254124,7.608455882352942,0.905982905982906,63.509337088619475,0.795,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5396,369.0,1.9517605141819196,5.844413012729844,0.8582949308755761,61.94011899418522,0.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5400,398.0,1.90555204382638,6.43956043956044,0.8450457465446759,60.56685220275558,0.811,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5411,224.0,2.0963883478702683,7.71875,0.8983896575187117,59.65334385792315,0.786,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5434,245.0,2.0676068021567815,5.916666666666667,0.8905761500669942,59.59545021616309,0.787,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5451,393.0,1.8888706080216446,5.995363214837712,0.8402114250863997,58.92871812522388,0.78,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5454,349.0,1.9742899638784615,5.830965909090909,0.8646762310973245,62.10037029433937,0.812,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5463,260.0,2.0477309893704008,6.135451505016722,0.885133642588911,59.554433133510436,0.763,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5477,371.0,1.9457712840685586,6.389230769230769,0.8565906455353691,61.61501230230143,0.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5483,297.0,2.0061366479049405,5.475,0.8736170212765958,59.8921655090355,0.781,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5531,342.0,1.975368747520646,5.281914893617022,0.86498223450454,61.565835912451426,0.816,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5570,252.0,2.0831713574871715,7.452513966480447,0.8948027551659361,61.93560697528013,0.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5571,339.0,2.0016071613728266,5.269861286254729,0.8723404255319149,63.57321127243268,0.792,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5574,243.0,2.08567078057381,7.012727272727274,0.895483870967742,61.06385869489151,0.776,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5580,424.0,1.8903407938332542,5.3432642487046635,0.8406314602518323,61.32001730027843,0.807,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5597,358.0,1.9788850484240785,6.655913978494624,0.865967802321228,63.292709323728594,0.818,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5608,434.0,1.8488958656695356,5.177570093457944,0.8284923928077456,58.93953344778764,0.781,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5613,269.0,2.0187739141403522,5.682926829268292,0.877140899748801,58.04393332584504,0.765,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5633,241.0,2.086775194423178,5.602409638554217,0.8957837837837838,60.91988358669291,0.779,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5643,237.0,2.1065004487104453,6.855172413793103,0.9011057792614229,62.38490090262295,0.777,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5644,319.0,1.9683226893390273,6.182119205298013,0.8630019325746189,58.8931640092243,0.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5663,376.0,1.9150939945870824,5.742983751846381,0.8478040882412468,59.5940544487668,0.793,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5683,391.0,1.8713140783305613,5.745736434108527,0.8350906790383804,57.50616566066621,0.775,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5689,244.0,2.100795908951092,6.590460526315789,0.8995678123070591,62.705748600859195,0.785,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5699,306.0,1.9998463134437316,6.801047120418848,0.871859296482412,60.25298424603352,0.798,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5704,331.0,1.9661004095252541,7.041292639138241,0.8623700623700624,59.80895433554259,0.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5707,326.0,1.9926276891555685,6.138719512195122,0.8698342982631264,61.561904109054666,0.803,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5726,233.0,2.1085823694287633,7.6487523992322455,0.9016670183583034,62.07111380863913,0.803,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5744,330.0,1.9875889760905274,6.057228915662651,0.868421052631579,61.50481367554216,0.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5755,385.0,1.884629838406614,5.775038520801233,0.8389795064826433,58.017116267601274,0.765,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5767,393.0,1.9170067315405812,6.1385991058122205,0.8483503762299827,61.075335482363364,0.814,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5798,384.0,1.8769312936329303,5.419019316493314,0.8367346938775511,57.38804540234874,0.768,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5802,250.0,2.107327427094869,7.555950266429841,0.9013222814288534,64.15870057354321,0.798,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5812,214.0,2.100950795250405,7.231707317073171,0.899624765478424,58.74487722665896,0.766,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5827,325.0,2.0080946450809463,6.538940809968848,0.8741529525653436,62.82356708141082,0.816,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5856,213.0,2.1287270642201834,7.262759924385634,0.9070680628272252,61.41326408224531,0.798,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5858,411.0,1.8558610015845525,5.626865671641791,0.8305504019789735,57.847105109705225,0.798,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5868,309.0,2.044493727909072,6.235971223021583,0.8842263019857625,64.60300415129933,0.819,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5892,350.0,1.943145689171498,6.029641185647426,0.8558484349258649,59.63980294695728,0.766,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5893,270.0,2.0354832187626366,6.18561872909699,0.8817604554412086,59.5890036337389,0.763,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5906,379.0,1.940141701107908,5.622950819672131,0.8549837382819974,61.813609556328664,0.817,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5910,219.0,2.131372859233477,7.4831460674157295,0.9077700568540745,62.557147594003325,0.789,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5926,271.0,2.040032712330953,6.873646209386282,0.88301316641485,60.103301604846564,0.763,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5934,252.0,2.0599942549961012,6.9037037037037035,0.8884955752212389,59.734397377796455,0.786,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5943,214.0,2.1185020734721234,6.26962457337884,0.9043361645060348,60.489206653678444,0.77,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5945,218.0,2.083426878002784,6.528735632183908,0.8948891031822566,57.63530472733303,0.764,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5951,333.0,1.9609149033338409,7.342696629213483,0.8609022556390977,59.57045490630705,0.811,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5955,401.0,1.8799760061075363,5.783258594917788,0.8376189512046973,58.86620083828948,0.788,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5956,323.0,1.960457080028273,6.7504488330341115,0.8607758620689655,58.63393891854314,0.791,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5982,274.0,2.066603464941631,6.974662162162162,0.8902902902902903,62.92154576074018,0.797,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5987,282.0,2.0649769752347797,5.756983240223463,0.88984375,63.67203565930651,0.797,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5995,240.0,2.078518365662402,7.257253384912959,0.89354624085163,60.00081503105785,0.784,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6015,289.0,2.033361165932898,6.355305466237942,0.8811677631578947,61.454739710576725,0.775,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6063,427.0,1.8550907347562058,5.714285714285714,0.8303198887343533,58.90591494086873,0.775,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6077,407.0,1.9112044627368276,6.6,0.84667545677152,61.69121637792517,0.808,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6096,240.0,2.1138941398865785,6.217457886676876,0.9030890369473047,63.55719677790466,0.793,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6098,296.0,2.028317788515564,5.825958702064897,0.8797725426482534,61.73471191114634,0.779,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6145,368.0,1.9541602733993586,6.06113537117904,0.8589768154818931,62.05475859114535,0.787,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6146,345.0,1.9467483506126295,5.907407407407407,0.8568761667703796,59.49584392987832,0.767,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6148,372.0,1.9148267317578314,5.777777777777778,0.8477282030290626,59.25614075305931,0.788,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6186,399.0,1.9153920352762848,6.024637681159421,0.8478841021730843,61.41163152421436,0.787,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6188,377.0,1.943692756036636,6.58034321372855,0.8559969442322384,61.940118695792734,0.783,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6196,292.0,2.0449467013443714,6.187311178247734,0.8843564356435644,62.84533269530967,0.813,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6199,449.0,1.819324136455994,5.392101551480959,0.8197149166833969,57.85236386543172,0.796,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6231,430.0,1.8737157534246576,5.648686030428769,0.8357838457131945,60.48326952709032,0.804,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6235,225.0,2.1383380547686497,6.989915966386555,0.9096204057039566,64.1846618549418,0.808,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6247,373.0,1.953326901209469,5.9914529914529915,0.8587388752130278,62.40497415343653,0.796,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6284,250.0,2.0996424538953704,5.97189349112426,0.8992544831754987,63.35118592743353,0.802,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6307,347.0,1.9490275859494568,6.502487562189055,0.8575241223568055,59.848794967688164,0.814,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6310,351.0,1.9559434443553678,6.373015873015873,0.8594875900720577,60.75063548449033,0.809,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6337,250.0,2.085767133956386,6.398042414355628,0.8955067920585162,61.94551318675745,0.795,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6359,335.0,1.9966442953020134,6.60093896713615,0.8709553158705701,62.75715049591336,0.791,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6362,281.0,2.0527831812060455,6.461661341853035,0.8865105008077544,62.3841414026517,0.796,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6377,375.0,1.937290527429882,5.522571819425445,0.85417071748007,61.256607495762836,0.787,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6381,392.0,1.8701122067324039,6.169686985172982,0.8347386172006745,57.49404250976506,0.762,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6384,407.0,1.9209540375995182,5.469598965071151,0.8494822485207101,62.470164476365376,0.787,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6419,254.0,2.1021242130839743,6.229385307346327,0.8999211977935382,64.11583292386432,0.787,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6431,364.0,1.9449324203205105,5.710413694721826,0.856353591160221,60.963715320142356,0.775,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6453,229.0,2.095357721214134,7.049056603773584,0.8981090100111234,60.213504078527976,0.791,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6456,316.0,1.9729878072685931,7.19245283018868,0.8643194504079004,58.989406738347576,0.804,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6459,426.0,1.879686376553566,5.449799196787149,0.8375286041189931,60.6500257979386,0.764,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6461,285.0,2.056510607168983,5.1875808538163,0.8875295974743489,63.18313168433187,0.794,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6481,233.0,2.084206994883838,6.808905380333952,0.895092300765421,59.65640776851481,0.777,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6495,257.0,2.093856782053187,7.218965517241379,0.8976910828025477,63.628506060094566,0.805,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6522,213.0,2.125118895000207,7.630738522954092,0.9061053559620895,61.03277085599301,0.778,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6527,261.0,2.082236099616282,5.708154506437769,0.8945454545454545,62.93685146817621,0.777,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6532,347.0,1.9220603782450367,6.564601769911504,0.8498160571304912,57.76874290091,0.795,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6555,351.0,1.9280131790667383,6.665499124343257,0.8515228426395939,58.55109703897106,0.797,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6574,272.0,2.0806913293959926,7.056291390728477,0.8941222265472947,64.09054149215991,0.794,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6575,397.0,1.8924947830467007,4.98051948051948,0.8412634946021591,59.49820825273552,0.774,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6578,358.0,1.9827791175571483,6.361639824304539,0.8670627552914965,63.63319155292534,0.805,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6618,357.0,1.9235879137564529,6.046325878594249,0.850251677852349,58.71047863893994,0.773,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6654,254.0,2.100875249279858,7.102866779089377,0.8995848982012256,63.98445804813679,0.803,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6663,315.0,2.0204866702451243,5.701803051317614,0.87759860112687,62.96120139649554,0.799,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6683,321.0,1.9957905619968985,5.984962406015038,0.8707209021345147,61.35957285403511,0.781,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6685,240.0,2.0693653805608263,7.1050583657587545,0.891057648660917,59.146363613013094,0.769,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6687,249.0,2.08027968149586,7.348968105065666,0.8940200042562247,61.284402892419536,0.78,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6699,224.0,2.0921576177640864,7.458077709611452,0.8972477064220183,59.24553170934443,0.784,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6709,399.0,1.8815146876594502,5.325418994413408,0.8380681818181818,58.832147597288085,0.791,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6715,258.0,2.086861616047571,6.969439728353141,0.8957996768982229,63.037824888875384,0.787,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6742,361.0,1.928693678609964,6.8128249566724435,0.8517149311973711,59.43115192956887,0.78,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6750,359.0,1.9088955986528857,6.02120717781403,0.8460218743298306,57.771587257329024,0.782,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6756,216.0,2.0936477765007515,6.7466150870406185,0.8976545842217484,58.31992129295276,0.763,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6799,234.0,2.073243903484335,6.685393258426966,0.8921161825726142,58.757889908981724,0.775,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6814,230.0,2.1166274970622796,7.574387947269303,0.9038260505958603,62.50791963204266,0.821,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6830,231.0,2.090194688789761,7.433399602385686,0.8967136150234741,59.972646346973505,0.783,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6871,236.0,2.1145209580838324,6.991394148020654,0.9032588645214183,63.09248620831082,0.817,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6872,307.0,2.0355453607880793,6.249258160237389,0.8817639129597535,63.54208807902611,0.799,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6874,319.0,1.9763246247057458,6.733800350262697,0.8652587117212249,59.53960817742975,0.788,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6875,362.0,1.9488886502738105,6.876460767946577,0.8574803149606299,61.116153772701566,0.815,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6886,393.0,1.909071625539136,5.31769436997319,0.8460634547591069,60.45654740852592,0.789,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6890,429.0,1.8368589394104604,6.178170144462279,0.8249336870026526,57.75125017306313,0.804,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6930,254.0,2.071606944664658,5.560650887573964,0.891661335039454,61.05764523628436,0.779,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6941,292.0,1.9970444147536337,7.213178294573643,0.8710816777041943,58.62839158821219,0.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6962,327.0,1.964670566502463,5.913793103448276,0.8619670747150696,59.33189305202004,0.765,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6968,384.0,1.8956074455093808,6.3355155482815055,0.842170160295931,58.7470281537094,0.791,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6986,251.0,2.089656894763131,6.853242320819112,0.8965588295899444,62.4574052258485,0.805,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7003,299.0,2.0338610378188213,6.5824,0.8813021040095276,62.55382755517286,0.792,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7074,406.0,1.9147998779950521,5.813278008298755,0.8477119279819955,61.90038703011977,0.796,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7088,234.0,2.1310397213576406,6.926229508196721,0.9076740974551194,64.6235910669703,0.817,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7095,274.0,2.03338270023616,6.134868421052632,0.8811795316565482,59.84240650786206,0.785,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7109,331.0,1.9386412566780962,6.759191176470588,0.8545694200351494,57.656526464371154,0.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7122,268.0,2.065718312004875,6.72986577181208,0.890051282051282,62.14444876914198,0.787,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7135,258.0,2.0857703482887437,5.085825747724317,0.8955042527339003,62.92789370056261,0.814,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7146,237.0,2.107572279077007,7.51024208566108,0.9013938007073019,62.495914574192284,0.798,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7181,235.0,2.1090695856137605,7.3812154696132595,0.9017969076473047,62.38714173133569,0.805,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7201,382.0,1.8954193644414674,6.579931972789115,0.8421161396982848,58.58005863150454,0.796,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7210,353.0,1.962232728054153,6.354037267080745,0.8612694045981529,61.44057128928493,0.819,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7212,352.0,1.9655350895980581,6.722402597402597,0.8622039538070072,61.62798403744736,0.81,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7229,360.0,1.9434853716154823,6.529220779220779,0.8559423769507803,60.512159840774466,0.78,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7232,289.0,2.0258936490186246,7.167272727272728,0.8791047897929304,60.78550346505066,0.785,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7235,381.0,1.912585638162903,5.023560209424084,0.8470800722456352,59.7956936990351,0.795,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7260,222.0,2.124039953838195,6.639455782312925,0.9058124734832415,62.19179416750607,0.805,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7284,373.0,1.9079340200029857,5.8556067588325655,0.8457402812241522,58.81392479852694,0.779,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7293,338.0,1.9802248653338637,5.840579710144928,0.8663503361012258,61.61450456504192,0.791,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7306,282.0,2.0347822715111095,5.418338108882521,0.881562368752625,60.83419124163253,0.764,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7331,374.0,1.9432681202533861,5.447121820615797,0.8558766859344894,61.658772603101674,0.794,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7345,260.0,2.086139169472503,7.0977701543739276,0.8956032925115439,63.208277052091816,0.815,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7367,295.0,1.9964894684052157,5.498480243161095,0.8709253992561803,58.882544225252815,0.766,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7369,231.0,2.0988901130289306,6.760714285714286,0.8990605199912607,60.82461705398594,0.794,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7370,227.0,2.094185851117459,7.655030800821356,0.8977937865826204,59.836457288942924,0.776,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7371,260.0,2.0922410615554736,7.588550983899822,0.8972535072120135,63.831247647604016,0.798,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7392,249.0,2.0881918532338304,6.4297385620915035,0.896163469557965,62.06215104361219,0.782,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7394,225.0,2.1312343539379937,7.062391681109185,0.9077301619848267,63.39180883289913,0.811,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7397,348.0,2.003871162354203,5.971467391304348,0.8729695199853988,64.61743738411607,0.793,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7416,280.0,2.0650784958013872,6.5078125,0.8898721730580138,63.45606025501042,0.791,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7427,341.0,1.9763915962746372,6.046268656716418,0.8652706440142236,61.562045294014546,0.784,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7431,352.0,1.9329457657930615,5.984251968503937,0.8529350323793607,59.012996341525735,0.808,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7435,463.0,1.8454339948804894,5.352331606217617,0.8274641326625676,60.61986648908477,0.789,"{""type"":""MultiPoint"",""coordinates"":[]}"
