system:index,EVI2,NDGI,NDVI,RDVI,SGI,estimateLAI,.geo
1_1320,1.2385333404860255,0.12981904012588513,0.6254656281747376,33.988748362343976,4.3399638336347195,1.195,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1329,1.1684268600252208,0.07525213343677269,0.5987882867721306,32.63808147191897,3.9848993288590604,1.234,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1339,1.1960356994603571,0.1059001512859304,0.6093853271645737,33.521732402897584,4.120135363790186,1.166,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1354,1.1115031757233593,0.08310401761144744,0.5765124555160143,36.15978773596881,3.722689075630252,1.141,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1363,1.158763178091045,0.06129807692307692,0.5950220378532538,36.95369503680542,3.93854033290653,1.233,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1377,1.1214773227653017,0.09869931140015302,0.5804843304843305,30.760192760928184,3.767402376910017,1.252,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1387,1.0433187946074547,0.09353146853146853,0.5491304347826087,37.24383812472701,3.4358727097396335,1.193,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1413,1.0483275946876538,0.06299212598425197,0.5511853448275862,33.581620203874046,3.456182472989196,1.129,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1424,1.0696308724832213,0.10269650028686174,0.5598086124401914,33.368538028261604,3.5434782608695654,1.246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1427,1.094523658836231,0.053809270111880664,0.5697674418604651,36.607281014243796,3.6486486486486487,1.229,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1439,1.2225448119161828,0.0916030534351145,0.6194435561240806,34.6390266637552,4.25546218487395,1.136,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1440,1.1792054099746407,0.04669260700389105,0.6029173419773096,36.683940727426695,4.036734693877551,1.249,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1462,1.1984364604125084,0.14338919925512103,0.6103346039813639,29.656233144773214,4.1326086956521735,1.197,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1463,1.1964059662061752,0.10593900481540931,0.609533824044865,32.55732360029031,4.122082585278276,1.179,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1471,1.1988847583643123,0.0831191088260497,0.6104841645431379,31.99659269264217,4.134579439252336,1.132,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1472,1.1211676451402481,0.08661417322834646,0.5803436840518541,33.423967325854946,3.7658045977011496,1.193,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1505,1.069865662527987,0.07358093903293624,0.5599201065246339,30.688525855349166,3.5446293494704992,1.161,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1512,1.094492155639783,0.068289384719405,0.5697783328129878,32.24663482262456,3.648766328011611,1.153,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1555,1.2888805610578724,0.06993006993006994,0.6441471571906354,35.22254142944776,4.620300751879699,1.242,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1559,1.260343032494931,0.10362257792754845,0.6336088154269972,34.14440247515945,4.458646616541353,1.149,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1575,1.1282660332541568,0.09946029298380879,0.5831548893647395,30.86867488607155,3.797945205479452,1.143,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1598,1.2177156469408226,0.08901515151515152,0.6176470588235294,30.981018856902764,4.230769230769231,1.243,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1605,1.0678894950202693,0.10326449033977349,0.5591221749099247,30.893713803478555,3.536404160475483,1.165,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1610,1.2645410804555697,0.15350488021295475,0.6351816443594647,32.48132865633841,4.482180293501048,1.235,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1612,1.0462638867752245,0.14140127388535031,0.5503669112741828,30.13478726658613,3.4480712166172105,1.201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1620,1.1791737442368357,0.08325872873769025,0.6029468786351299,30.61996728080595,4.037109375,1.225,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1643,1.3098453228578444,0.06862745098039216,0.6518020769700672,37.29538352469543,4.743859649122807,1.255,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1650,1.2055516158443929,0.1056547619047619,0.6130070830650354,34.16380374249664,4.168053244592346,1.267,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1652,1.3177573502589919,0.14573991031390135,0.6547349342999547,30.75860822702215,4.792650918635171,1.192,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1667,1.3391014680738165,0.1353874883286648,0.6624134159679184,34.693013371768494,4.924406047516198,1.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1671,1.3015455332755979,0.13496932515337423,0.6488169364881694,31.844950490321203,4.695035460992908,1.138,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1737,1.1567462584256827,0.0993485342019544,0.5942773294203962,31.027878974577714,3.9294755877034357,1.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1752,1.3244723899645148,0.13026444662095985,0.6571428571428571,33.44334227999861,4.833333333333333,1.178,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1770,1.157787508362221,0.1378737541528239,0.5946895743850058,30.09505311157241,3.934489402697495,1.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1781,1.1505289788408464,0.13696060037523453,0.5918367346938775,34.413156003517734,3.9,1.232,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1807,1.1631562401760451,0.0925589836660617,0.5967741935483871,29.719115169392456,3.96,1.234,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1838,1.0855845672732753,0.06362672322375397,0.5661999508720216,36.126041670241285,3.6104190260475653,1.19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1854,1.3353216294990848,0.14947368421052631,0.6610738255033557,32.2777376684502,4.900990099009901,1.218,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1868,1.2325799273919662,0.11785095320623917,0.6232420429311621,32.396598591458286,4.30844793713163,1.197,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1870,1.3453302017131805,0.13053097345132744,0.6646757679180887,32.18019338687047,4.964376590330788,1.239,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1874,1.2506304375236414,0.08895405669599218,0.630011909487892,31.62007116306484,4.405579399141631,1.235,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1909,1.2631879098944967,0.10211267605633803,0.6346704871060171,33.53559456982778,4.474509803921569,1.261,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1915,1.305712708707051,0.12,0.6503436426116839,31.37865954616432,4.71990171990172,1.127,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1916,1.2584712628698034,0.10667996011964108,0.6329373207701762,31.27120337610822,4.448660714285714,1.181,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1918,1.1440866361788617,0.12998266897746968,0.5893660531697341,29.142348611901323,3.8705179282868527,1.221,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1932,1.070223816663097,0.10668563300142248,0.5600700525394046,29.92577507785735,3.5461783439490446,1.131,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1941,1.199930510746017,0.09345106696100074,0.6108654453569172,34.3717001517277,4.1396103896103895,1.268,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1946,1.12204384602106,0.0880388585306618,0.5806811836962591,34.75365969345126,3.7696404793608522,1.201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1966,1.0467033996776491,0.07033639143730887,0.5505174963035978,35.06930405272163,3.449561403508772,1.132,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1980,1.1884655850268564,0.09577922077922078,0.6064994701518898,32.27010366036643,4.082585278276481,1.211,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1982,1.210264814525779,0.09891808346213292,0.614800132144037,33.82518360511962,4.192109777015437,1.153,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1984,1.247445125744246,0.11363636363636363,0.6287793952967525,37.579762131185795,4.38763197586727,1.254,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1985,1.2252806747592182,0.14401952807160293,0.6204906204906205,32.66869858509621,4.269961977186312,1.144,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1988,1.1558752530758447,0.08815272318921955,0.5938984746186546,37.55674210071082,3.9248768472906406,1.203,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1989,1.1923319991573624,0.0800252047889099,0.6079484425349087,37.09980153449656,4.101369863013699,1.203,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1990,1.1144029170464904,0.07323395981853532,0.5776727702303603,33.61440076173581,3.7356643356643358,1.247,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002,1.1750087199162889,0.10889443059019119,0.6013387876534028,31.18276478498262,4.016791044776119,1.217,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2011,1.1402184447923656,0.064340239912759,0.5877972615901994,37.92545186429844,3.851981351981352,1.263,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2029,1.3263206037045505,0.14420803782505912,0.6578449905482041,30.26086956521739,4.845303867403315,1.264,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2048,1.1010124252185918,0.12431108389467238,0.5723684210526315,33.098537095991674,3.6769230769230767,1.259,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2049,1.1778115501519757,0.10074374577417174,0.6023916292974589,34.839907190381254,4.030075187969925,1.233,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2059,1.1815519372346714,0.07901037509976057,0.6038448335049776,32.59084322528731,4.048526863084922,1.231,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2087,1.1622017109410177,0.08957654723127036,0.5963898916967509,31.388470830593718,3.955277280858676,1.22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2088,1.231905746626034,0.0592274678111588,0.6229790161678707,33.58891183530681,4.304744525547445,1.197,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2091,1.1854962319581046,0.15532286212914484,0.6053811659192825,29.983179140813846,4.068181818181818,1.22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2100,1.140004577182744,0.12037765538945712,0.5877581120943953,30.60860059980636,3.851520572450805,1.185,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2125,1.113645609345034,0.13090627420604184,0.5774011299435028,29.75157024769264,3.732620320855615,1.256,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2151,1.1674908323147017,0.06234413965087282,0.598433606265575,31.71698113207547,3.980496453900709,1.166,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2157,1.2837529257292917,0.10215053763440861,0.6422706176365583,33.99183491852372,4.590818363273453,1.247,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2184,1.2741479503690907,0.14352392065344224,0.6387795275590551,28.794718730552894,4.536784741144414,1.219,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2200,1.102128806251684,0.0996309963099631,0.572829131652661,30.612880612313397,3.681967213114754,1.239,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2233,1.2691228263262164,0.1181894383906119,0.6368657231618916,34.2785247528783,4.507604562737643,1.246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2295,1.027180227440763,0.047895500725689405,0.5425383542538355,35.584891721465894,3.3719512195121952,1.187,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2301,1.131700115109354,0.08599857853589196,0.5844911147011309,32.516832971467956,3.8133748055987557,1.256,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2313,1.2362840131870296,0.06861989205859677,0.6246115599751398,35.43260130938781,4.327814569536423,1.171,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2319,1.3306801736613603,0.15405164737310775,0.6593761204732879,34.822301554469036,4.8715789473684215,1.213,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2334,1.1650411459920758,0.13951545530492898,0.5974990230558812,30.225419868918983,3.9689320388349514,1.189,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2353,1.0723986138428396,0.06762028608582575,0.5609308022045315,32.0565941677949,3.5550906555090656,1.171,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2354,1.3095721979473631,0.0723905723905724,0.6517067003792667,36.658139835267804,4.742286751361162,1.267,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2361,1.2390405986485733,0.15445859872611464,0.62566090941135,33.324887309714136,4.342749529190207,1.176,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2376,1.3102493074792243,0.13080895008605853,0.6519641626464507,35.121449225894494,4.746534653465346,1.236,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2388,1.1813940724478593,0.10742496050552923,0.6037868162692848,32.2447034040586,4.047787610619469,1.265,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2435,1.1320824864918455,0.10606060606060606,0.58464,32.68236955913693,3.815100154083205,1.267,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2437,1.1235812083269712,0.04288939051918736,0.5813034891375906,32.04031775461949,3.7767295597484276,1.159,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2482,1.2019516839224087,0.14925373134328357,0.6116578349735049,31.439450715894893,4.150097465886939,1.172,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2515,1.3377166404072236,0.12596899224806202,0.6619190404797601,34.189896541043474,4.9157427937915745,1.266,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2521,1.2048643792247795,0.10776942355889724,0.612727767201523,37.154752852159184,4.16432584269663,1.197,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2543,1.1602344894968246,0.05286343612334802,0.5956112852664577,33.64017601033427,3.945736434108527,1.161,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2557,1.178182008806878,0.08275328692962104,0.6025469168900804,32.91472856592265,4.032040472175379,1.191,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2600,1.142200314804076,0.07108433734939759,0.5885805763073639,36.03343934922179,3.861219195849546,1.244,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2649,1.293103448275862,0.08788159111933395,0.645706072583543,34.063672914596665,4.645030425963489,1.253,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2654,1.0748388049416746,0.07409925220938138,0.5619170151174011,31.33159787514993,3.565345080763583,1.208,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2663,1.3284405328832358,0.1369216241737488,0.6585730295106462,34.07439289301087,4.857768052516412,1.228,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2677,1.302685775545901,0.051330798479087454,0.6492091388400703,34.62786853731557,4.701402805611222,1.239,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2732,1.1344670810313076,0.1288056206088993,0.5855922762718159,30.38879760175867,3.826164874551971,1.233,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2756,1.2598059764057727,0.12331233123312331,0.6334211516748213,32.650387413761635,4.455852156057495,1.246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2830,1.1511442840678339,0.09616888193901485,0.5920959774170783,31.520422746306203,3.903114186851211,1.232,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2849,1.1769045064377683,0.08948194662480377,0.6020583190394511,32.50557413604991,4.025862068965517,1.19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2875,1.2612729154346543,0.13879781420765028,0.6339990710636322,29.417830171544907,4.464467005076142,1.237,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2884,1.2067265272227126,0.07351778656126483,0.6134564643799473,33.77912112158488,4.174061433447099,1.129,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2891,1.1895134115109853,0.09736842105263158,0.6068767908309456,35.85198799201995,4.087463556851312,1.197,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2901,1.1546835912165294,0.06884798909338787,0.593452380952381,34.39976813321636,3.9194729136163984,1.245,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2907,1.2606509289006844,0.07327905255366396,0.633703920421299,37.048653033984024,4.460063897763578,1.182,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2915,1.086866512090096,0.12116788321167883,0.5667506297229219,29.876951682084336,3.616279069767442,1.254,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2918,1.2048708150345064,0.10702341137123746,0.6127628716461204,32.180261855397376,4.164794007490637,1.246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2921,1.0498012210705667,0.08953102794883941,0.5517723880597015,36.13161316837727,3.4620187304890737,1.133,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2965,1.158013189573956,0.13237410071942446,0.594758064516129,32.445674198474414,3.9353233830845773,1.253,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2971,1.2127527492018446,0.14309623430962343,0.6157598499061914,31.787763584374098,4.205078125,1.201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2976,1.2945579483403888,0.1183206106870229,0.6462480857580398,33.028272264221926,4.653679653679654,1.181,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2977,1.334702258726899,0.14514514514514515,0.6608419380460683,33.16083510571858,4.8969555035128804,1.256,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2987,1.141782654208506,0.07519640852974187,0.5884115884115884,37.233018979095725,3.8592233009708736,1.268,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3018,1.3352979938497582,0.13124274099883856,0.6610783869506117,31.056615503962156,4.901069518716578,1.261,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3022,1.2523339557215256,0.06937394247038917,0.6306245802552048,34.41384840030645,4.414545454545454,1.244,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3034,1.180253016085791,0.06792452830188679,0.6033190578158458,36.876566493057844,4.041835357624831,1.243,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3052,1.2800740283775447,0.09444985394352483,0.640926640926641,32.61806591351216,4.56989247311828,1.16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3065,1.116580209070188,0.04277456647398844,0.57851870705014,36.26255673728713,3.745169082125604,1.206,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3071,1.2702600279850749,0.08148148148148149,0.6372943327239489,33.328726677415126,4.514112903225806,1.187,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3085,1.1996033693163233,0.08445532435740515,0.61072079104866,37.859763556990224,4.137700534759358,1.225,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3107,1.1723065294493866,0.07493540051679587,0.6002977298101972,31.117201644489953,4.003724394785848,1.264,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3132,1.281804163454125,0.135183527305282,0.6415584415584416,33.30547320568416,4.579710144927536,1.246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3135,1.1379150616802378,0.09441764300482426,0.5869223514618045,33.10262875028491,3.841704718417047,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3138,1.1154457110820406,0.059379217273954114,0.5780871670702179,33.2286997805228,3.740315638450502,1.247,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3147,1.0719257115645262,0.05512622359608449,0.5607185628742515,36.23040374724829,3.5528898582333697,1.129,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3148,1.1329766441903646,0.09986320109439124,0.5849889624724062,32.94168370600254,3.8191489361702127,1.268,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3166,1.3040341397519342,0.10721247563352826,0.6497131931166348,33.22442949254603,4.709606986899563,1.22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3184,1.10216240070609,0.09860859044162129,0.5728211009174312,33.83040880085589,3.6818791946308727,1.134,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3207,1.144118827780008,0.13530326594090203,0.5893648449039882,30.669631436761104,3.870503597122302,1.254,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3266,1.1274509803921569,0.12078882497945768,0.5828460038986355,29.518719074994767,3.794392523364486,1.139,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3281,1.0809894580289576,0.05686032138442522,0.5643733942335142,33.40308668970066,3.5910878112712976,1.159,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3290,1.1320097526994077,0.06691919191919192,0.5845980888139404,34.87067571374257,3.814614343707713,1.212,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3338,1.2367846472075386,0.14333057166528584,0.6248185776487664,32.801487629544724,4.330754352030948,1.263,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3352,1.0973529665774246,0.0654434250764526,0.570907048581859,34.06837286644197,3.660994764397906,1.173,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3355,1.052666692081888,0.044919786096256686,0.5529411764705883,34.949206841122006,3.473684210526316,1.156,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3382,1.0791581255660962,0.09955041746949261,0.5636476812947401,31.949428020306943,3.5834522111269616,1.263,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3403,1.0457715952080706,0.08438818565400844,0.5501425239699403,34.17532118924683,3.445852534562212,1.219,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3405,1.2214788356967694,0.09105560032232071,0.6190476190476191,33.685520416260246,4.25,1.223,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3414,1.1377571202531647,0.07534246575342465,0.586840091813313,36.74668762300125,3.8407407407407406,1.19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3419,1.2156725555361205,0.10069444444444445,0.6168639053254438,32.07692307692308,4.22007722007722,1.207,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3422,1.293188386757751,0.1165644171779141,0.6457564575645757,31.89147880961632,4.645833333333333,1.136,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3443,1.182936946902655,0.12156862745098039,0.6043800777110562,32.157336845012786,4.055357142857143,1.264,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3454,1.1273584905660377,0.05347264904732637,0.5827688973178,35.405308897545126,3.7935064935064937,1.176,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3498,1.2076868829337095,0.09714285714285714,0.6138492871690427,30.41497781955048,4.179324894514768,1.181,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3517,1.328037120359955,0.1426071741032371,0.6584175670965493,35.26685106789918,4.855102040816327,1.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3550,1.2042032250414987,0.1183533447684391,0.6125141349415756,31.54893768861418,4.16147859922179,1.247,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3569,1.2713616317530319,0.10078627591136526,0.6376728110599078,37.57402831327293,4.519872813990461,1.234,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3571,1.2778121137206426,0.14757103574702107,0.6400928792569659,32.5378798063276,4.556989247311828,1.172,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3588,1.1116438997005988,0.12421580928481807,0.5765847740370034,33.107214552788086,3.7234957020057307,1.225,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3592,1.101339143373366,0.09502923976608187,0.5725138121546961,30.809542361945045,3.678513731825525,1.237,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3596,1.0402675549347231,0.10441485634197617,0.5479306685532367,29.133221682281615,3.424100156494523,1.188,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3604,1.3159437280187571,0.05,0.6540422432629279,34.27331132091293,4.781052631578947,1.261,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3631,1.1706901887960384,0.11481156879929887,0.5996829171621086,30.12175714772082,3.996039603960396,1.209,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3645,1.2391927014268287,0.09620048504446241,0.6257114161365919,34.197289903723224,4.343470483005366,1.253,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3651,1.1676558656828149,0.060897435897435896,0.5984926344638575,32.33522278272347,3.9812286689419794,1.194,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3658,1.0314086782581935,0.06165099268547544,0.5442781020045674,34.16835566426627,3.388641425389755,1.194,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3659,1.1974416336832445,0.11295681063122924,0.6099342585829073,31.915360123825252,4.127340823970037,1.21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3663,1.1216559773502053,0.08928571428571429,0.5805607476635514,30.02683534975831,3.768270944741533,1.232,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3676,1.1468256080038317,0.11799410029498525,0.5904109589041096,31.904051359516785,3.882943143812709,1.182,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3713,1.1984285421785421,0.08492731446059679,0.61029651352232,33.809545543046056,4.132107023411371,1.245,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3718,1.1981566820276497,0.10490856592877768,0.6102263202011735,29.807541364777283,4.131182795698924,1.163,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3721,1.133460140813082,0.115625,0.5851960425064126,30.570542682175937,3.8215547703180213,1.131,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3753,1.2008971871968963,0.07827359180687637,0.6112311015118791,34.79725293891793,4.144444444444445,1.254,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3766,1.2831147286017939,0.08,0.642023346303502,35.65397910024818,4.586956521739131,1.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3787,1.2058653289600618,0.10369318181818182,0.6131207847946045,35.017732216538654,4.169572107765451,1.209,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3796,1.063187027364154,0.03986710963455149,0.5572012257405515,34.868511218087356,3.516724336793541,1.135,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3813,1.1978384869408585,0.13338997451146983,0.6100917431192661,31.204269291530427,4.129411764705883,1.239,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3840,1.1830645161290323,0.09004739336492891,0.6044499381953028,29.777979436699685,4.05625,1.217,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3858,1.201173325412149,0.09397944199706314,0.6113385826771653,34.447179695533535,4.145867098865478,1.258,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3865,1.1602730991977048,0.10490566037735849,0.59563586771224,32.257958101734886,3.946037099494098,1.243,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3871,1.1951747878212355,0.09218612818261633,0.6090737240075614,31.32439575436662,4.1160541586073505,1.157,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3888,1.2063758389261745,0.09694555112881806,0.6133067955644015,36.37173020399791,4.172058823529412,1.199,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3893,1.238716956802063,0.11792905081495686,0.6255596255596255,31.007823923731646,4.341304347826087,1.227,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3896,1.111791912084437,0.057615516257843696,0.5766273705791901,36.01959999504683,3.723970944309927,1.176,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3915,1.2951953409366657,0.13758079409048937,0.6464799394398183,33.22932043486911,4.657387580299786,1.243,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3932,1.28486610179974,0.06854838709677419,0.642691415313225,32.68261207814608,4.597402597402597,1.243,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3936,1.1070412244270111,0.06063947078280044,0.5747441976541053,36.38180709087173,3.7030516431924885,1.202,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3961,1.1743228546273758,0.08649468892261002,0.6010603048376408,33.02004532061518,4.01328903654485,1.132,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3988,1.1821912919343327,0.11544991511035653,0.6041033434650456,30.992326729521658,4.051823416506718,1.222,"{""type"":""MultiPoint"",""coordinates"":[]}"
