system:index,B2,B8,GVI,RDVI,SGI,estimatefAPAR,.geo
6_437,359.0,2933.0,4.013675213675214,39.56429725781785,5.005119453924915,0.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_450,305.0,2653.0,4.171539961013646,40.10973583920629,6.213114754098361,0.509,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_459,339.0,2479.0,3.6685499058380415,39.00076859758676,6.356410256410256,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_527,297.0,2347.0,4.169603524229075,40.32834876041804,8.382142857142858,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_541,244.0,2319.0,4.34331797235023,41.09787305917761,9.6625,0.502,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_542,265.0,2122.0,4.265508684863524,37.27431605517201,7.292096219931271,0.491,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_575,322.0,2605.0,4.283975659229209,38.477004092745915,5.530785562632697,0.492,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_576,315.0,2438.0,4.02680412371134,38.179373419874885,6.0496277915632755,0.498,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_580,236.0,2213.0,4.659846547314578,40.490897214085614,10.19815668202765,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_589,305.0,2546.0,3.7323420074349443,41.140862730318815,7.554896142433234,0.497,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_611,247.0,2234.0,4.557213930348259,40.004445655253036,9.193415637860083,0.512,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_648,271.0,2165.0,4.280487804878049,38.74128181984929,8.391472868217054,0.514,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_748,362.0,2526.0,3.8114285714285714,40.833072949215136,7.429411764705883,0.491,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_816,314.0,2351.0,3.5562015503875966,38.26526176968587,6.548746518105849,0.501,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_847,384.0,2786.0,3.845217391304348,38.275372929291024,4.896309314586995,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_851,311.0,2464.0,3.6933333333333334,40.79175017879704,7.8471337579617835,0.512,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_866,304.0,2265.0,3.913232104121475,38.74425953685041,7.5,0.504,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_868,307.0,2610.0,4.1683168316831685,40.65665101948512,6.779220779220779,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_883,322.0,2760.0,4.359223300970874,39.51145494688362,5.487077534791252,0.514,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_894,308.0,2704.0,4.301960784313725,40.790717511629126,6.392434988179669,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_904,368.0,2594.0,3.750915750915751,40.246895329553126,6.583756345177665,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1075,234.0,2214.0,4.1368909512761025,39.45331442919525,8.716535433070867,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1103,319.0,2545.0,4.03960396039604,38.77634642429334,5.9186046511627906,0.493,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1143,348.0,2643.0,3.8142076502732243,39.0192301505733,5.659528907922912,0.494,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1174,227.0,2181.0,4.650259067357513,40.13548706135338,10.097222222222221,0.514,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1208,295.0,2424.0,4.092436974789916,41.01629289911316,8.416666666666666,0.501,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1216,346.0,2775.0,3.973118279569892,40.226031876795844,5.78125,0.493,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1226,300.0,2417.0,4.153518123667378,38.697132973366685,6.479892761394102,0.501,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1248,407.0,2918.0,3.5310559006211184,40.34755133713034,5.363970588235294,0.496,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1251,235.0,2327.0,4.424242424242424,41.10845482824377,9.576131687242798,0.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1253,326.0,2562.0,3.7269372693726934,39.82532856276073,6.46969696969697,0.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1254,361.0,2913.0,4.0310880829015545,38.93478212379749,4.822847682119205,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1255,287.0,2445.0,4.433333333333334,39.80946370257887,7.128279883381924,0.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1290,325.0,2435.0,3.467889908256881,40.268492943587425,7.585669781931464,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1338,343.0,2571.0,3.906488549618321,39.8799520555316,6.459798994974874,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1358,350.0,2671.0,3.613126079447323,38.69648983350349,5.406882591093117,0.499,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1376,333.0,2756.0,4.038391224862888,40.654542617803,6.083885209713024,0.513,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1389,402.0,2651.0,3.4554621848739497,40.332532380049535,6.357314148681056,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1393,347.0,2825.0,4.00886524822695,40.86105335653021,5.922431865828092,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1471,289.0,2345.0,3.6713147410358564,40.06039480068738,8.114186851211073,0.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1527,259.0,2235.0,3.933774834437086,40.12921731678253,9.351464435146443,0.512,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1562,273.0,2463.0,4.354347826086957,41.46808366590592,8.552083333333334,0.494,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1563,289.0,2401.0,3.9403292181069958,40.186208645674114,7.770226537216828,0.501,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1622,348.0,2769.0,4.034545454545454,40.08676015199276,5.732919254658385,0.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1659,276.0,2481.0,3.9819277108433733,40.54439289425339,7.495468277945619,0.496,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1683,256.0,2373.0,3.902892561983471,40.71630335001651,8.566787003610107,0.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1690,398.0,2919.0,3.824793388429752,38.86852890145032,4.785245901639344,0.506,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1709,290.0,2484.0,3.909090909090909,41.3394020199648,8.225165562913908,0.499,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1728,373.0,2838.0,4.005291005291006,37.49380571678511,4.504761904761905,0.502,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1739,306.0,2309.0,3.6458752515090547,39.68522136853135,8.045296167247386,0.496,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1752,298.0,2382.0,4.16702819956616,40.551763034428596,8.29965156794425,0.498,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1764,261.0,2324.0,4.330275229357798,39.70160481053514,7.931740614334471,0.497,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1783,322.0,2532.0,4.033797216699801,40.64505897247267,7.234285714285714,0.504,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1802,276.0,2303.0,3.738683127572016,40.216722084258585,8.690566037735849,0.514,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1847,283.0,2382.0,3.8218623481781373,40.22915060004058,7.966555183946488,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1917,314.0,2624.0,4.026819923371647,40.66727427977686,6.710997442455243,0.509,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1920,314.0,2584.0,4.199195171026157,40.45778929957038,6.782152230971128,0.509,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1946,224.0,2059.0,4.735376044568246,38.66924444747999,9.576744186046511,0.493,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2013,284.0,2527.0,4.29769392033543,41.49283278367233,8.022222222222222,0.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2054,339.0,2629.0,3.8685185185185187,40.50050438041086,6.5725,0.493,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2099,285.0,2428.0,4.188034188034188,40.929233215017305,8.286689419795222,0.493,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2207,327.0,2721.0,3.9653284671532845,40.667634666209864,6.240825688073395,0.509,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2222,294.0,2390.0,3.8478701825557806,40.45759127166639,8.129251700680273,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2223,372.0,2290.0,3.589178356713427,39.184028561618604,7.71043771043771,0.494,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2224,265.0,2325.0,4.827067669172933,41.2516127000059,9.810126582278482,0.514,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2234,300.0,2629.0,4.387295081967213,40.50050438041086,6.5725,0.504,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2242,372.0,2798.0,3.7993138936535162,38.62066400140564,4.996428571428571,0.493,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2263,291.0,2323.0,3.664658634538153,38.64016722971692,6.996987951807229,0.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2288,250.0,2294.0,4.514423076923077,40.664047871395205,9.363265306122448,0.509,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2368,259.0,2090.0,3.9761904761904763,38.703464128163894,9.20704845814978,0.494,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2426,306.0,2641.0,4.020912547528517,41.06133301273923,6.89556135770235,0.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2459,288.0,2473.0,4.109504132231405,41.027843818169146,8.003236245954692,0.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2468,262.0,2396.0,4.33630289532294,41.31055335946359,9.041509433962265,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2475,323.0,2469.0,3.572222222222222,38.85639690475148,6.31457800511509,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2490,322.0,2443.0,3.8280632411067197,39.499555352918826,6.901129943502825,0.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2519,267.0,2298.0,4.095343680709535,39.28062665052333,7.737373737373737,0.494,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2543,333.0,2499.0,3.697368421052632,40.88372893995114,7.6656441717791415,0.502,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2547,291.0,2285.0,4.62807881773399,40.30682343914283,8.996062992125983,0.498,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2608,245.0,2077.0,4.553475935828877,38.308549733694726,8.838297872340426,0.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2615,317.0,2534.0,3.8824662813102115,38.72089008022931,5.934426229508197,0.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2640,298.0,2597.0,4.214859437751004,40.08171463335016,6.460199004975125,0.491,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2672,296.0,2439.0,3.645714285714286,41.646128271425184,9.0,0.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2691,248.0,2330.0,4.35632183908046,40.181261084382214,8.381294964028777,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2703,321.0,2244.0,3.684759916492693,39.12045789509016,8.043010752688172,0.494,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2707,279.0,2241.0,3.871739130434783,39.58416949766843,8.586206896551724,0.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2712,259.0,2258.0,4.376190476190477,40.03999992039832,8.96031746031746,0.494,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2716,302.0,2583.0,4.064705882352941,39.570421690419046,6.209134615384615,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2717,284.0,2298.0,4.006535947712418,38.92804436440148,7.412903225806452,0.502,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2718,236.0,2060.0,3.975845410628019,38.74067448066559,9.671361502347418,0.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2782,236.0,2133.0,4.5837696335078535,39.844336915887816,10.354368932038835,0.501,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2790,276.0,2341.0,4.260674157303371,39.25843834373527,7.384858044164038,0.498,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2791,365.0,2817.0,4.611553784860558,37.610069687290306,4.587947882736156,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2878,353.0,2653.0,3.7459749552772807,39.59658306620897,5.921875,0.492,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2882,335.0,2719.0,4.0073664825046045,40.01747889094431,5.8852813852813854,0.499,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2944,305.0,2510.0,4.175257731958763,40.081324015293475,6.933701657458563,0.492,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3012,298.0,2603.0,4.434237995824635,40.97875561609791,7.05420054200542,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3060,311.0,2635.0,4.399590163934426,40.79325786990357,6.739130434782608,0.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3120,380.0,2822.0,3.8571428571428568,38.96494884929346,5.066427289048474,0.492,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3137,289.0,2496.0,4.426086956521739,39.63553457763365,6.6916890080428955,0.491,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3163,352.0,2798.0,4.152854511970534,39.92131873930167,5.551587301587301,0.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3215,361.0,2850.0,3.965156794425087,39.30710797708247,5.125899280575539,0.514,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3305,268.0,2178.0,4.185714285714286,39.84055299467301,9.68,0.493,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3328,251.0,2393.0,4.37752808988764,40.3321200890811,7.976666666666667,0.492,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3330,347.0,2882.0,4.073943661971831,40.75058459090062,5.662082514734774,0.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3363,279.0,2205.0,4.582278481012659,39.73956628895635,9.1875,0.492,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3380,281.0,2444.0,4.1344537815126055,40.82304626383359,8.039473684210526,0.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3393,333.0,2787.0,4.278409090909091,39.91372314369736,5.585170340681363,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3396,261.0,2315.0,4.065645514223195,40.99528765234933,9.566115702479339,0.512,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3467,361.0,2821.0,3.5136000000000003,39.808735329828195,5.425,0.496,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3477,228.0,2079.0,4.7272727272727275,39.03544464796871,9.85308056872038,0.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3484,380.0,2622.0,3.497427101200686,38.29018973293938,5.383983572895278,0.494,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3549,287.0,2400.0,4.150214592274678,40.254346558495286,7.8431372549019605,0.502,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3574,343.0,2680.0,4.095057034220532,40.321757173702835,6.218097447795824,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3589,326.0,2735.0,4.426587301587301,41.093055867218354,6.435294117647059,0.509,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3654,314.0,2566.0,3.992217898832685,40.4265690232698,6.86096256684492,0.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3675,308.0,2533.0,4.158859470468432,40.32370743390877,6.977961432506887,0.506,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3679,245.0,2274.0,4.121621621621622,40.23133815909259,9.023809523809524,0.493,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3682,242.0,2354.0,4.6450839328537175,41.25865024145175,9.453815261044177,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3700,254.0,2167.0,4.0988235294117645,38.82254302974935,8.46484375,0.498,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3719,331.0,2438.0,3.679462571976967,40.673568347428436,7.941368078175896,0.504,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3780,295.0,2521.0,4.3298097251585626,40.363421186752745,7.081460674157303,0.498,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3782,268.0,2187.0,3.785557986870897,39.2375476510817,8.748,0.494,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3789,298.0,2371.0,3.7898989898989903,40.93733600697825,8.847014925373134,0.492,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3794,301.0,2434.0,4.11344537815126,40.99907875931577,8.30716723549488,0.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3828,245.0,2133.0,4.202439024390244,38.974881239917615,9.038135593220339,0.491,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3857,228.0,2100.0,4.3984575835475574,39.03137553125779,9.545454545454545,0.491,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3900,337.0,2521.0,3.6685185185185185,40.56901396005555,7.244252873563219,0.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3963,254.0,2354.0,4.162280701754386,40.62874096666271,8.654411764705882,0.498,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3991,294.0,2272.0,4.015452538631346,39.92939704308282,8.67175572519084,0.499,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4005,298.0,2509.0,4.018,39.99276204521972,6.873972602739726,0.491,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4009,308.0,2350.0,3.7094188376753507,40.41820949839709,8.453237410071942,0.497,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4012,266.0,2218.0,4.087155963302752,40.3508162270402,9.901785714285714,0.506,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4042,350.0,2543.0,3.7981132075471695,38.87711305044996,5.983529411764706,0.497,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4063,303.0,2393.0,3.923868312757202,40.25189602405279,7.897689768976898,0.504,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4067,314.0,2831.0,4.0195035460992905,41.59152411307838,6.305122494432071,0.499,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4072,357.0,2804.0,3.8935427574171033,40.60134512650606,5.866108786610878,0.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4096,371.0,2604.0,3.6334519572953736,39.93879646016599,6.335766423357664,0.496,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4103,300.0,2400.0,3.9281314168377826,38.51867484335763,6.451612903225806,0.501,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4125,288.0,2447.0,4.184322033898305,41.71138950827808,8.996323529411764,0.513,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4162,376.0,2815.0,3.6916666666666664,40.98536472787456,6.027837259100642,0.506,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4196,266.0,2532.0,4.275,41.55008911137652,8.038095238095238,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4221,350.0,2824.0,3.919860627177701,40.47338588912617,5.728194726166328,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4232,323.0,2528.0,4.025844930417495,38.550138961145436,5.865429234338747,0.491,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4233,289.0,2433.0,3.599243856332703,40.40337008728951,7.723809523809524,0.501,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4245,357.0,2781.0,3.9396092362344586,41.65791668424995,6.574468085106383,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4294,275.0,2285.0,4.021978021978022,40.08495591386389,8.721374045801527,0.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4297,331.0,2625.0,4.157170923379175,39.638919640856884,6.062355658198614,0.499,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4307,285.0,2298.0,3.86864406779661,38.389496280330825,6.963636363636364,0.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4313,326.0,2600.0,3.83271375464684,39.892420094586754,6.326034063260341,0.494,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4358,255.0,2167.0,4.585051546391752,39.649677286694455,9.54625550660793,0.496,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4368,353.0,2737.0,3.7271157167530227,39.03508771929825,5.345703125,0.497,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4386,233.0,2165.0,4.712401055408971,39.253030657522686,9.020833333333334,0.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4417,282.0,2514.0,3.8439306358381504,40.43623851787973,7.182857142857143,0.497,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4418,335.0,2760.0,4.23719165085389,38.62198048459659,5.101663585951941,0.496,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4420,293.0,2353.0,4.049356223175966,40.61696103611795,8.650735294117647,0.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4469,312.0,2419.0,3.8091451292246523,40.877749521029884,8.312714776632303,0.514,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4490,334.0,2742.0,4.0777777777777775,40.13635637179512,5.858974358974359,0.497,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4513,358.0,2611.0,3.486254295532646,39.574729443501134,6.086247086247086,0.514,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4538,296.0,2529.0,3.910679611650486,40.58463379162118,7.205128205128205,0.509,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4544,315.0,2776.0,4.37984496124031,41.144125102542866,6.280542986425339,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4552,278.0,2427.0,3.9129554655870447,38.58490566037736,6.353403141361256,0.494,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4566,260.0,2363.0,4.735436893203883,39.30877840284291,7.270769230769231,0.493,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4625,321.0,2564.0,3.94980694980695,40.27692536621294,6.7651715039577835,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4634,273.0,2260.0,4.53921568627451,39.95235636372789,8.828125,0.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4640,226.0,2114.0,4.563157894736842,39.43716226913124,9.971698113207546,0.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4641,317.0,2405.0,3.848790322580645,40.95587048434728,8.52836879432624,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4649,361.0,2747.0,3.7773913043478258,39.62242684214029,5.583333333333333,0.496,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4658,296.0,2486.0,4.346236559139785,38.7792245261254,6.1840796019900495,0.497,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4684,321.0,2548.0,3.986301369863014,39.88877637141629,6.583979328165374,0.502,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4713,280.0,2239.0,3.986636971046771,40.064492730594644,9.213991769547325,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4721,251.0,2264.0,4.192660550458716,39.528562990289146,8.293040293040294,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4729,315.0,2380.0,4.0963597430406855,40.474337233885535,8.235294117647058,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4731,311.0,2482.0,3.700757575757576,41.63359726658773,8.558620689655172,0.504,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4743,280.0,2363.0,3.892339544513457,41.583868578573366,9.804979253112034,0.512,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4754,269.0,2279.0,4.167800453514739,40.207512246367976,8.937254901960785,0.512,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4760,402.0,2894.0,4.252268602540835,38.138049021953236,4.593650793650793,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4776,333.0,2347.0,3.731854838709677,39.9759207826942,8.01023890784983,0.501,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4791,275.0,2479.0,4.229957805907173,40.992154536256756,7.920127795527157,0.502,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4794,390.0,2740.0,3.875444839857651,40.4250693070773,6.021978021978022,0.514,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4824,298.0,2293.0,3.6511156186612572,40.042340871882104,8.588014981273409,0.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4831,406.0,2922.0,3.8217821782178216,38.54606754991448,4.667731629392971,0.498,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4872,303.0,2381.0,3.659491193737769,39.52384743279193,7.326153846153846,0.496,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4876,330.0,2690.0,3.9539594843462247,41.27012079095991,6.775818639798489,0.504,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4877,254.0,2333.0,4.172949002217295,39.754976330952346,7.908474576271186,0.492,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4898,296.0,2389.0,3.620889748549323,40.20469541524214,7.884488448844884,0.499,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4921,314.0,2574.0,4.086956521739131,39.81469172829742,6.402985074626866,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4948,291.0,2327.0,4.159645232815964,38.742022379846695,7.051515151515152,0.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4956,247.0,2368.0,4.44367816091954,41.229873138592005,9.25,0.502,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4966,246.0,2244.0,3.997772828507795,39.8999198898247,8.9402390438247,0.497,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4972,378.0,2900.0,4.18783542039356,38.407081999835896,4.669887278582931,0.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4998,316.0,2585.0,3.7518382352941178,39.94258098439155,6.430348258706467,0.497,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4999,301.0,2659.0,4.265346534653466,41.19132738283551,6.88860103626943,0.514,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5013,345.0,2714.0,3.837789661319073,40.44267093610577,6.14027149321267,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5026,294.0,2303.0,3.889596602972399,40.54837332162332,9.102766798418973,0.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5076,265.0,2286.0,4.125560538116592,40.26319781571948,8.9296875,0.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5131,327.0,2419.0,3.6698841698841695,39.76400221422667,7.2642642642642645,0.492,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5209,260.0,2099.0,4.1320293398533,38.40942281112489,8.70954356846473,0.492,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5229,275.0,2375.0,3.886831275720165,40.76688936135156,8.605072463768115,0.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5235,247.0,2213.0,4.134570765661253,39.779642523114795,9.144628099173554,0.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5248,233.0,2053.0,4.594005449591281,38.71251749241719,9.729857819905213,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5342,272.0,2339.0,4.197777777777778,39.10060353169313,7.263975155279503,0.491,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5363,289.0,2515.0,3.970355731225297,41.35513692183018,7.984126984126984,0.506,"{""type"":""MultiPoint"",""coordinates"":[]}"
