system:index,B4,EVI2,NDGI,NDVI,RDVI,estimatefAPAR,.geo
1_5765,1054.0,0.8654652901907853,-0.129084092126406,0.4737893160259611,29.987532773092124,0.343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5785,1262.0,0.7119884015464606,-0.13285457809694792,0.4037325773682967,26.267450860759578,0.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5804,1632.0,0.6224796340902325,-0.14526315789473684,0.3605015673981191,25.7550555039693,0.253,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5809,1304.0,0.7937546170893868,-0.11025968497232864,0.44166131449368445,30.185216444486052,0.329,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5839,1734.0,0.4651740606796787,-0.1736040609137056,0.2799003322259136,19.42435707663272,0.166,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5841,942.0,0.7515062871114218,-0.03801652892561983,0.42226310947562096,24.113405021853097,0.303,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5848,1616.0,0.5093169501840207,-0.1787016776075857,0.30314790858128504,20.645240600808865,0.166,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5869,1374.0,0.8174171059833492,-0.11661926046322633,0.452371462734157,32.04501865199233,0.312,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5901,1156.0,0.8421327845624451,-0.09938183547313362,0.4634485959619401,30.42214400952034,0.325,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5961,1673.0,0.6021323156574419,-0.15458937198067632,0.35041739468064453,25.1496202237442,0.268,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5977,1442.0,0.628549184832387,-0.16337232755143202,0.3634959170161112,24.46789274387018,0.245,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6001,1678.0,0.6347898852017468,-0.15843976527442183,0.36655341638354094,26.680456042145092,0.29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6013,1432.0,0.7489788286733403,-0.1333597150771666,0.4210632706690924,29.615448549764015,0.285,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6015,1476.0,0.730961175176925,-0.14109006571318128,0.4126541981695185,29.254825362725743,0.323,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6047,1658.0,0.5043747876316683,-0.1676056338028169,0.30056950010546296,20.695688866290116,0.179,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6065,1850.0,0.41909235247419957,-0.21231979030144169,0.2550835514395007,17.977509829613425,0.156,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6077,1046.0,0.6910544300707835,-0.03359683794466403,0.3937988988698928,23.133800024297443,0.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6092,1237.0,0.5559355244186477,-0.11693002257336343,0.32716888768017405,19.838955917065025,0.195,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6154,1718.0,0.6166829997936869,-0.16238159675236807,0.3576369414843896,26.15644220951384,0.257,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6158,1733.0,0.4903699257965954,-0.1638683680322364,0.2932300163132137,20.534477433292555,0.192,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6182,1078.0,0.8136775095672653,-0.08888888888888889,0.45070063694267515,28.236313972464472,0.235,"{""type"":""MultiPoint"",""coordinates"":[]}"
