system:index,B8,EVI,GVI,RDVI,SGI,estimatefAPAR,.geo
6_157,2930.0,6.43611911623439,5.482300884955753,47.52490244283788,11.72,0.612,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_170,2424.0,5.1715462031107045,6.87012987012987,44.45313024476651,14.871165644171779,0.594,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_179,2452.0,5.894160583941606,5.965909090909091,43.979671463995366,12.837696335078535,0.598,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_181,2534.0,5.398451730418944,6.869565217391305,45.65528737297993,15.54601226993865,0.609,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_221,2423.0,5.4894762604013705,6.3202416918429005,43.96349287010749,13.46111111111111,0.581,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_264,2496.0,4.571931196247069,7.666666666666666,45.41105554071912,15.898089171974522,0.595,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_284,2269.0,5.685591858596679,6.691525423728813,43.200763930060155,15.54109589041096,0.589,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_292,2384.0,4.872974156811213,7.136518771331058,44.12216711749682,14.9937106918239,0.575,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_294,2930.0,4.771617852161786,7.27683615819209,48.976619461968895,15.181347150259068,0.605,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_330,2280.0,5.29,6.549668874172186,42.802098545918675,13.902439024390244,0.583,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_335,2355.0,5.3965517241379315,6.596774193548387,43.65442716967553,14.359756097560975,0.584,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_372,2627.0,5.296391752577319,7.108024691358025,46.703205276193856,16.316770186335404,0.603,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_391,2635.0,5.257446808510639,7.082822085889571,46.70585171575894,16.067073170731707,0.597,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_401,2426.0,6.174551386623165,6.464615384615384,44.70160657488524,15.651612903225807,0.586,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_473,2263.0,5.062230732407851,7.053380782918149,43.073659095078874,15.29054054054054,0.578,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_496,2727.0,5.408379179009733,6.950437317784257,47.480103711420064,15.947368421052632,0.576,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_522,2893.0,7.038860103626943,6.268844221105527,49.044599701257944,16.4375,0.597,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_525,2325.0,4.5173422482239864,7.2740213523131665,43.344151094278004,14.263803680981596,0.572,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_547,2600.0,4.72124067530428,6.807807807807808,45.490862869934254,13.333333333333334,0.583,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_579,2353.0,5.685002594706798,6.46984126984127,43.689128627595316,14.524691358024691,0.583,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_580,2719.0,6.589473684210526,5.66421568627451,46.22791113855884,12.646511627906976,0.598,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_594,2592.0,4.5014936519790885,7.307692307692308,45.784900592337976,14.320441988950277,0.576,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_595,2797.0,7.323462414578588,5.415137614678899,46.786842205622214,12.431111111111111,0.608,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_600,2501.0,5.028138528138529,6.767080745341615,44.88103390275969,14.05056179775281,0.588,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_619,2273.0,5.002354048964218,7.117857142857142,43.187845560186545,15.358108108108109,0.575,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_628,2764.0,5.804307974335472,5.7745098039215685,46.28462787971047,11.965367965367966,0.586,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_643,3067.0,6.016242317822651,4.920849420849421,47.05622737980139,9.4079754601227,0.572,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_652,2834.0,5.797491039426523,5.652582159624413,46.63252306912213,11.520325203252032,0.595,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_666,2782.0,6.707764952780693,5.561320754716981,46.62984952414597,12.364444444444445,0.583,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_701,2755.0,6.334691798267958,5.1086474501108645,45.23313739385722,10.279850746268657,0.586,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_706,2622.0,4.35986793837124,6.2032967032967035,44.393085903524096,10.70204081632653,0.6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_717,2807.0,6.632865314612585,5.223946784922394,46.09321064872006,10.96484375,0.586,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_725,2779.0,6.530150753768844,6.274869109947644,47.778641468772996,15.438888888888888,0.604,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_729,2659.0,5.563538392456219,6.5754985754985755,46.49884142127765,14.69060773480663,0.612,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_768,2866.0,4.937683284457478,7.4792899408284015,48.8769060197876,16.662790697674417,0.607,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_769,2355.0,4.997693726937269,6.359375,42.97201624432162,12.52659574468085,0.572,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_777,2828.0,5.131372549019608,6.5212765957446805,47.47209221555487,13.402843601895734,0.597,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_807,2405.0,4.353943717796274,6.539184952978056,42.97940036484214,11.5625,0.573,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_830,2266.0,4.7040358744394615,6.868055555555555,42.525085641208435,13.488095238095237,0.583,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_838,2954.0,4.923747276688453,6.311881188118812,47.97183153451586,12.206611570247935,0.576,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_885,2456.0,4.495896834701055,7.740213523131672,45.03116500296567,15.845161290322581,0.588,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_895,2288.0,4.8100983020554064,7.666666666666666,43.73884622870243,16.94814814814815,0.592,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_896,2454.0,6.68804664723032,6.196480938416422,44.868404029825115,15.3375,0.573,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_911,2943.0,5.971739130434782,6.431818181818182,49.0301251252666,15.01530612244898,0.609,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_923,2900.0,4.963086009597638,6.733333333333333,48.21040686531211,13.744075829383887,0.595,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_933,2392.0,5.430367504835591,7.026845637583893,44.5824512185993,16.383561643835616,0.594,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_941,2792.0,6.834935897435898,5.433179723502304,46.527272727272724,11.982832618025752,0.585,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_947,2586.0,5.731880625296069,6.673590504451038,46.13081752561291,15.578313253012048,0.597,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_960,2601.0,4.248482684755444,6.718100890207715,44.8021083841224,11.76923076923077,0.586,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_963,2653.0,4.5950443786982245,7.613636363636363,46.786962405317844,15.791666666666666,0.579,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1016,2536.0,4.318264673714911,7.775086505190311,45.56611877448179,15.18562874251497,0.588,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1023,2615.0,6.2506380806533945,6.45014245014245,46.43958078826728,15.75301204819277,0.61,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1029,2462.0,4.688644688644689,7.4604810996563575,45.01236471347886,15.582278481012658,0.574,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1039,2533.0,6.538674033149171,6.2371428571428575,45.56137431197613,15.259036144578314,0.578,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1040,2443.0,4.623023915687069,7.3951890034364265,44.69113881605193,15.080246913580247,0.578,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1045,2917.0,5.939982347749338,5.978468899521531,48.025507756708045,12.964444444444444,0.603,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1056,2714.0,5.612947658402204,5.282407407407407,44.76640678754309,10.089219330855018,0.583,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1101,2814.0,6.71406411582213,5.7,47.17142341573948,12.96774193548387,0.594,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1123,2589.0,6.9450934579439245,5.4725,44.93997584079712,12.270142180094787,0.582,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1138,2688.0,5.2105043768236765,6.7020057306590255,46.617133789262596,14.297872340425531,0.6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1170,2349.0,4.593632174277335,7.419354838709678,43.81620568054154,15.057692307692308,0.607,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1197,2687.0,7.601476014760148,5.367298578199052,45.888066853282865,12.497674418604651,0.573,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1198,2847.0,7.530505520046484,5.070362473347548,46.538684227143875,11.16470588235294,0.601,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1217,2669.0,6.305252210088403,5.309692671394799,44.930525765390406,10.938524590163935,0.577,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1242,2844.0,4.833458083832335,5.9365853658536585,46.35468176720805,10.89655172413793,0.576,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1249,2335.0,4.6617021276595745,7.648148148148149,44.005211653649994,16.21527777777778,0.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1256,2673.0,4.678208505833647,7.124620060790274,46.48556434322049,14.294117647058824,0.577,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1266,2434.0,5.762755102040816,6.287425149700598,44.22615578478636,13.90857142857143,0.592,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1306,2562.0,7.42462311557789,5.50253807106599,44.99797096874866,12.93939393939394,0.596,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1319,2672.0,5.564516129032258,6.4636871508379885,46.44816646362015,14.212765957446809,0.606,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1346,3009.0,6.6600985221674875,4.9,46.971068022141196,9.865573770491803,0.579,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1361,2309.0,6.071428571428571,6.1265432098765435,43.04712449516344,13.826347305389222,0.592,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1383,2550.0,5.626185958254269,6.456140350877193,45.41428715730177,14.325842696629213,0.598,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1398,2625.0,5.278624292555508,6.352941176470588,45.62496211660447,13.125,0.605,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1418,2691.0,6.785518376302797,5.547445255474453,45.87779053500877,12.400921658986174,0.593,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1441,2523.0,5.01909206618583,7.272131147540984,45.70327725928203,16.070063694267517,0.605,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1442,2489.0,4.294444444444444,7.642361111111111,44.971935588742106,14.641176470588235,0.6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1450,2765.0,4.9369266055045875,7.132352941176471,47.58108468659047,15.192307692307692,0.612,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1482,2516.0,5.483870967741935,6.64741641337386,45.26630065162763,14.8,0.598,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1488,2767.0,5.05248833592535,7.33433734939759,47.97359083262885,16.470238095238095,0.601,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1490,2330.0,5.1024208566108005,7.381294964028777,44.123298586120406,16.884057971014492,0.584,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1501,2734.0,5.224742268041237,6.53168044077135,46.78175991418055,13.67,0.611,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1503,2991.0,6.937307297019527,4.95816733067729,47.12967834977058,10.278350515463918,0.593,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1505,2659.0,4.325722440242597,6.490140845070423,45.085565997561,11.363247863247864,0.593,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1506,2980.0,6.218274111675127,5.1954261954261955,47.16471089764245,10.456140350877194,0.588,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1513,2261.0,4.770036429872496,6.850694444444445,42.5254716563639,13.620481927710843,0.572,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1534,2844.0,4.562717770034843,6.728260869565218,47.27560052174993,12.64,0.593,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1551,2403.0,4.543189368770764,6.2379518072289155,42.7624418431775,11.17674418604651,0.573,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1597,2302.0,4.77728285077951,7.1342756183745575,43.25616688951022,14.662420382165605,0.595,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1623,3110.0,5.835411471321695,5.270161290322581,48.072044409332634,10.298013245033113,0.59,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1633,2698.0,5.149223221586263,6.935294117647059,46.963260032069364,15.072625698324023,0.585,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1645,2265.0,4.674868189806679,7.711538461538462,43.419530401841094,16.532846715328468,0.581,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1653,2766.0,6.105313092979126,6.2408376963350785,47.32705250256054,14.40625,0.602,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1680,2557.0,5.987811071609954,5.929539295392954,44.91632278192013,12.849246231155778,0.591,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1691,2475.0,5.251383763837638,6.194767441860465,44.04164695679155,12.5,0.595,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1702,2494.0,4.861170439982913,6.105413105413105,43.70462670336215,11.440366972477063,0.61,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1737,2420.0,5.493646138807429,6.469135802469136,44.1548901140933,14.069767441860465,0.575,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1818,2948.0,6.627508565834557,5.565701559020044,47.961140690262646,12.283333333333333,0.611,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1830,2588.0,4.558323895809739,7.429967426710098,45.960413970066575,14.959537572254336,0.599,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1848,2376.0,4.738197424892704,7.027027027027026,43.77644753164156,14.142857142857142,0.583,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1883,2497.0,5.0714904679376085,7.213815789473685,45.44988500248972,16.006410256410255,0.59,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1898,2375.0,4.9379432624113475,7.362676056338028,44.365220605397454,16.156462585034014,0.584,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1899,2331.0,4.633262260127932,7.295373665480428,43.555928680977,14.753164556962025,0.611,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1905,2362.0,4.981793354574419,6.693811074918567,43.476720742810436,13.653179190751445,0.573,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1906,2794.0,6.592405063291139,6.10941475826972,47.66960688857763,14.705263157894738,0.594,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1908,2504.0,4.603550295857988,7.318936877076412,45.135696676082254,14.729411764705882,0.605,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1932,2451.0,4.936625874125874,6.472560975609756,43.940768614403154,12.765625,0.603,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1944,2449.0,5.20852428964253,6.605590062111801,44.36441731624031,13.914772727272727,0.573,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1945,2675.0,5.014022435897436,7.1554878048780495,46.91018179782383,15.55232558139535,0.591,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1964,2360.0,6.0136612021857925,6.375,43.853671474420736,14.842767295597485,0.571,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1967,2848.0,7.2622397298818235,4.99578947368421,46.24438189815988,10.666666666666666,0.596,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2002,2546.0,6.051556916794283,6.29512893982808,45.453495059862306,14.548571428571428,0.591,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2017,2536.0,4.852459016393443,7.180645161290322,45.53846153846154,15.095238095238095,0.609,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2027,2515.0,4.95537611559711,6.7384615384615385,44.89599215067506,13.743169398907105,0.591,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2044,2658.0,5.484375,6.262295081967213,45.95132924053088,13.223880597014926,0.593,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2051,2500.0,4.442125237191651,7.771929824561404,45.398577496009175,15.723270440251572,0.61,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2089,2556.0,6.232302045097011,6.159663865546219,45.451740282395726,14.279329608938548,0.585,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2095,2257.0,4.761363636363637,6.947183098591549,42.595732706597566,13.932098765432098,0.577,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2104,2514.0,4.759790068631409,7.522033898305084,45.63396133326902,16.115384615384617,0.611,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2138,3012.0,4.496600841696342,6.864229765013055,48.75935855003346,12.871794871794872,0.599,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2139,2870.0,4.749293785310734,7.491124260355029,48.70823137087497,15.944444444444445,0.597,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2166,3012.0,6.8366846493379105,5.7685393258426965,49.01043000924371,13.446428571428571,0.597,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2186,3022.0,5.391061452513966,5.142276422764228,46.739291185411254,9.44375,0.588,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2219,2548.0,6.023761375126391,6.4941176470588236,45.750847711788,15.442424242424243,0.573,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2221,2422.0,5.260223048327138,6.915032679738562,44.57245647223173,15.329113924050633,0.601,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2226,2620.0,5.29640848117698,6.867867867867868,46.32908324319323,15.232558139534884,0.601,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2253,2583.0,6.129525752167262,6.235294117647059,45.742787484003,14.430167597765363,0.603,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2260,2528.0,6.522842639593909,5.465473145780051,44.16342318596617,11.758139534883721,0.572,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2275,2828.0,7.209039548022599,4.891666666666667,45.80573051981169,10.246376811594203,0.59,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2287,2803.0,4.894555214723926,6.0075,46.20483382558919,11.212,0.596,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2313,2574.0,4.8926256077795784,7.411764705882353,46.195249730841816,16.18867924528302,0.611,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2317,2994.0,6.928388746803069,5.0241448692152915,47.30840397769452,10.505263157894737,0.604,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2319,2954.0,5.350980392156863,6.311881188118812,48.40143878545394,13.12888888888889,0.599,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2320,2818.0,6.589639410868461,5.66193853427896,47.05753263651036,12.63677130044843,0.609,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2325,2957.0,5.476772616136919,5.630044843049327,47.32570397431611,10.992565055762082,0.595,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2355,2408.0,5.188022284122563,6.620253164556962,43.99299458162418,13.919075144508671,0.578,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2358,2517.0,4.319022945965951,7.334437086092715,44.91785094295288,13.754098360655737,0.571,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2370,2622.0,5.954254795868175,5.992,45.56583680267664,13.044776119402986,0.587,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2379,2940.0,6.364272388059701,6.033492822966507,48.61601239691857,13.933649289099526,0.603,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2400,2274.0,4.632128863735307,7.5168539325842705,43.25775141926866,15.575342465753424,0.577,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2416,2644.0,6.295638945233266,6.554285714285714,46.88244866546408,16.422360248447205,0.597,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2424,2402.0,5.595595595595596,6.50625,44.123940422179686,14.46987951807229,0.599,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2444,2733.0,5.946828358208956,6.426630434782608,47.22222222222222,14.934426229508198,0.588,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2478,2491.0,4.8427152317880795,7.530821917808218,45.52494719999632,16.496688741721854,0.59,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2485,2487.0,5.64208984375,6.401785714285714,44.78312155228747,14.130681818181818,0.578,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2493,2378.0,5.033967391304348,7.088435374149659,44.16943742596965,15.341935483870968,0.601,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2514,2692.0,6.503404924044002,5.7468671679198,46.100204843263235,12.880382775119617,0.59,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2537,2759.0,6.378695208970439,5.242081447963801,45.584499562150235,10.77734375,0.59,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2548,2711.0,5.502610966057441,6.65819209039548,47.01913253931207,14.895604395604396,0.581,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2550,2459.0,5.304307116104869,6.232352941176471,44.002073857611975,12.740932642487047,0.574,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2554,2553.0,4.518757104964001,7.538461538461538,45.72188347438701,15.196428571428571,0.598,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2568,2616.0,7.638446849140674,5.273381294964029,45.09876168016973,12.11111111111111,0.579,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2571,2496.0,5.325184501845018,6.384615384615385,44.57728320746765,13.3475935828877,0.597,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2574,3147.0,5.544071762870515,5.396341463414634,48.3954330162455,10.351973684210526,0.609,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2581,2596.0,5.567505720823799,6.842900302114804,46.31975554268275,15.92638036809816,0.611,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2587,2531.0,5.470914127423823,6.8602484472049685,45.67839316113321,15.720496894409937,0.604,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2596,2307.0,4.7756269247690275,7.705660377358491,43.92361639203407,16.96323529411765,0.589,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2609,2811.0,6.6366443643849715,5.522041763341067,46.75201848408805,12.116379310344827,0.608,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2622,2848.0,5.0563763608087084,6.014778325123153,46.753058352011145,11.530364372469636,0.593,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2642,2462.0,4.7710396039603955,7.608391608391608,45.266008105979836,16.523489932885905,0.591,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2644,2463.0,4.625202593192869,6.996753246753247,44.4076028095097,13.683333333333334,0.575,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2652,2525.0,4.747292418772563,7.501683501683502,45.69702440540318,15.981012658227849,0.61,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2669,2290.0,4.334409035901573,8.051383399209486,43.5856910465646,16.24113475177305,0.585,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2683,3083.0,6.7314148681055155,5.253549695740365,48.43255838913222,11.170289855072463,0.582,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2706,2792.0,4.864452080946926,6.104325699745547,46.24327035040799,11.442622950819672,0.599,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2716,2825.0,5.790424570912376,5.449771689497717,46.155138656146555,10.82375478927203,0.586,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2783,2537.0,5.409798534798535,6.641566265060241,45.38360209358996,14.580459770114942,0.601,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2797,2309.0,5.053763440860215,7.159010600706713,43.625609578261695,15.70748299319728,0.583,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2837,2328.0,5.3388998035363455,6.8120805369127515,43.63737835486611,15.116883116883116,0.606,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2838,2659.0,5.389898094816128,5.906493506493507,45.29697500430606,11.765486725663717,0.593,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2852,2570.0,4.645472061657033,7.653198653198654,46.152522483861105,16.163522012578618,0.571,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2853,2516.0,5.315813739050253,6.008356545961003,44.16684500949149,11.980952380952381,0.579,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2854,2864.0,7.3519736842105265,6.054187192118227,48.5952503697939,15.736263736263735,0.611,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2870,2654.0,7.313655336911151,5.58560794044665,45.90864682050286,13.203980099502488,0.595,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2871,2507.0,4.2685589519650655,7.953571428571429,45.41874138464779,15.571428571428571,0.587,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2881,2346.0,4.965784671532846,6.768211920529802,43.40996486639662,13.881656804733728,0.587,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2890,2334.0,4.876736889287315,7.076124567474048,43.58979956369621,14.772151898734178,0.583,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2903,2446.0,4.737609329446064,7.072607260726073,44.47127077497166,14.304093567251462,0.605,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2919,2728.0,7.1616102683780625,4.829059829059829,44.8144941624655,9.992673992673993,0.571,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2938,2878.0,4.495225102319235,6.534031413612565,47.19197019919863,11.892561983471074,0.612,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2941,2335.0,5.669434353918007,6.706270627062707,43.831692915320275,15.566666666666666,0.6,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2942,2728.0,4.282368685178989,8.123745819397993,47.57082535981865,16.238095238095237,0.605,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2951,2406.0,4.966696269982238,6.862745098039215,44.083631905070476,14.236686390532544,0.577,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2960,2550.0,5.037942664418212,7.225806451612904,45.91063033611909,15.9375,0.605,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2987,2643.0,4.788621098380087,6.362116991643454,45.310390050637174,12.068493150684931,0.571,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3010,2829.0,5.7727067329417086,5.3006681514476615,45.866966341295445,10.324817518248175,0.586,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3018,2847.0,7.2206625491297025,4.918918918918919,46.031435099251524,10.352727272727273,0.596,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3023,3018.0,6.2016201620162015,5.504310344827586,48.12184737852394,11.51908396946565,0.612,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3026,2852.0,6.613394216133942,5.408988764044944,46.84577503556319,11.640816326530611,0.577,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3030,2442.0,5.432921027592768,6.826923076923077,44.79292526556123,15.455696202531646,0.61,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3032,3096.0,5.521400778210117,5.910714285714286,49.00392448962241,12.0,0.61,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3033,2655.0,5.793023255813954,6.7631578947368425,46.916563044446384,16.1890243902439,0.604,"{""type"":""MultiPoint"",""coordinates"":[]}"
