system:index,B8,GVI,NDGI,RDVI,SGI,estimatefAPAR,.geo
4_840,2038.0,7.093385214007782,0.2691358024691358,40.93073362543966,14.054054054054054,0.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_851,2103.0,5.71976401179941,0.27204502814258913,41.915387107545655,11.742268041237113,0.527,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_854,2501.0,5.014423076923077,0.28197226502311246,43.386621245585154,10.738197424892704,0.527,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_862,2056.0,6.108910891089109,0.28662420382165604,41.214319781342496,12.821428571428571,0.529,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_870,2224.0,6.114114114114114,0.29320388349514565,43.30056405534206,13.016483516483516,0.522,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_875,2016.0,6.531135531135531,0.29691211401425177,40.6417663991559,13.891891891891891,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_880,2040.0,7.032374100719425,0.23555555555555555,42.026231784495714,12.982558139534884,0.502,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_904,2344.0,5.8495821727019495,0.27079646017699116,43.64279790103281,11.936893203883495,0.506,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_905,1999.0,5.611620795107034,0.30019880715705766,41.07305348814517,12.284090909090908,0.516,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_918,2048.0,5.220289855072464,0.29699248120300753,40.558050029595506,11.475935828877006,0.506,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_966,2374.0,5.262886597938144,0.20310077519379846,41.92044586080388,9.455252918287938,0.533,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_978,2284.0,5.6570605187319885,0.3143939393939394,42.65685156157833,12.762430939226519,0.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1005,2102.0,5.169444444444444,0.25435540069686413,40.67222109485172,10.378504672897197,0.509,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1012,2200.0,4.956185567010309,0.2847682119205298,41.67555636601742,10.699074074074074,0.509,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1066,2314.0,6.105105105105105,0.2783109404990403,43.0970386182903,12.585106382978724,0.532,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1084,2058.0,5.84272997032641,0.22992700729927007,41.758262453253714,10.928909952606634,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1087,2100.0,6.678445229681979,0.27765237020316025,41.67603609472984,13.58125,0.526,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1106,2497.0,4.579175704989154,0.2859135285913529,43.551072296342426,10.046875,0.522,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1169,1943.0,6.7615384615384615,0.27764127764127766,40.21099662309594,13.727891156462585,0.513,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1186,2419.0,4.40997830802603,0.20680628272251309,41.42820764875306,8.231023102310232,0.512,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1207,1990.0,6.241992882562277,0.30092592592592593,40.2954323270354,13.47682119205298,0.513,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1213,2211.0,5.879551820728292,0.26148409893992935,43.5265720743989,11.751196172248804,0.519,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1236,1957.0,6.103202846975089,0.32235294117647056,40.034471128075026,13.86111111111111,0.529,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1239,2405.0,4.997596153846154,0.2839506172839506,43.335317717109575,10.754310344827585,0.531,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1253,2124.0,6.815884476534296,0.2449438202247191,41.34478096431967,12.886904761904763,0.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1254,2340.0,4.895522388059701,0.27821939586645467,42.0519555060058,10.440528634361234,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1270,2065.0,6.263888888888889,0.28,40.65185362556449,12.91358024691358,0.514,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1271,2155.0,6.740213523131673,0.28018223234624146,41.75884987733238,13.765822784810126,0.532,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1282,2517.0,4.914634146341464,0.3036565977742448,42.90172776338043,11.073059360730594,0.523,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1284,2469.0,5.2835820895522385,0.2721518987341772,43.735316839392965,10.982608695652173,0.532,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1297,2143.0,6.078688524590164,0.3232104121475054,41.62990804770622,13.83974358974359,0.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1340,2397.0,5.03921568627451,0.27301092043681746,42.95948803421266,10.57510729613734,0.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1355,2294.0,4.438228438228438,0.29022556390977444,41.372939520441214,9.885593220338983,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1366,2229.0,5.795252225519288,0.22545454545454546,41.51509840919193,10.751173708920188,0.527,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1372,2191.0,6.376760563380282,0.24017467248908297,40.328318737572076,12.040229885057471,0.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1407,1947.0,6.397111913357401,0.23660714285714285,39.85833020193503,11.982456140350877,0.506,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1425,1906.0,6.406593406593407,0.2638888888888889,39.891927594536,12.716981132075471,0.506,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1431,2140.0,5.895238095238096,0.2778904665314402,41.13307930080068,12.202247191011235,0.499,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1434,2162.0,5.092753623188406,0.26373626373626374,39.61276411964251,10.457711442786069,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1456,2299.0,5.443526170798898,0.26260869565217393,42.112619911162575,11.033018867924529,0.531,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1472,2232.0,6.373376623376624,0.31343283582089554,42.78589982323862,14.105590062111801,0.533,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1473,2221.0,5.576811594202899,0.3142857142857143,42.212789045544895,12.605555555555556,0.512,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1478,2221.0,5.818181818181818,0.29411764705882354,40.56818676965705,12.5,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1510,2062.0,5.8126984126984125,0.24260355029585798,40.41125202207234,11.177083333333334,0.517,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1517,2221.0,5.715976331360947,0.26591760299625467,41.764974052226236,11.581632653061224,0.524,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1543,2259.0,5.429333333333333,0.20385232744783308,41.946656609939275,9.721774193548388,0.504,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1553,2277.0,5.160714285714286,0.18787878787878787,41.44973020633739,9.011194029850746,0.509,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1575,2024.0,5.767515923566879,0.2842535787321063,40.66031074112958,12.142857142857142,0.501,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1584,2047.0,5.922558922558922,0.2558139534883721,39.79337312672636,11.681818181818182,0.502,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1591,2239.0,5.059895833333333,0.2631578947368421,41.63744225349078,10.388392857142858,0.501,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1595,2108.0,6.12539184952978,0.2633663366336634,42.086536269654,12.220430107526882,0.516,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1596,2124.0,6.311864406779661,0.27429805615550756,41.24993841637632,12.839285714285714,0.533,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1614,2046.0,6.070552147239264,0.26848249027237353,42.39940077076581,12.26063829787234,0.532,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1627,2345.0,4.357466063348416,0.25925925925925924,41.120456381573874,9.107692307692307,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1638,2364.0,4.54176072234763,0.26571428571428574,42.206840726709146,9.552529182879377,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1679,2195.0,6.098101265822785,0.22718446601941747,41.362622050185635,11.271356783919598,0.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1687,2069.0,5.351032448377581,0.286527514231499,40.612698577850125,11.452127659574469,0.499,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1689,1974.0,6.2076124567474045,0.2565217391304348,40.27271716688047,12.181286549707602,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1705,2054.0,5.506134969325154,0.2962226640159046,40.5528375958541,11.983050847457626,0.504,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1740,2444.0,4.615212527964206,0.24339360222531292,42.430829235241475,9.227941176470589,0.532,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1746,2085.0,5.345821325648415,0.2641165755919854,40.79085082240021,10.900990099009901,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1752,2189.0,5.256198347107438,0.29411764705882354,41.71946755734701,11.469696969696969,0.512,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1760,1942.0,5.434782608695652,0.319672131147541,40.28959067884423,12.481927710843374,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1804,1982.0,6.305454545454546,0.29107981220657275,39.97779476251878,13.304635761589404,0.499,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1827,2206.0,6.416107382550336,0.27078891257995735,41.78664735919896,12.923976608187134,0.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1831,2182.0,5.306818181818182,0.2264808362369338,40.43176069289183,10.0,0.499,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1842,2164.0,5.770186335403727,0.30364372469635625,41.40426216188459,12.674418604651162,0.531,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1853,2338.0,4.9743589743589745,0.2892561983471074,41.92436355309432,10.837209302325581,0.522,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1892,2070.0,6.707746478873239,0.30275229357798167,42.10079745703853,14.401315789473685,0.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1903,2208.0,5.943283582089553,0.3188976377952756,43.0686145844615,13.445086705202312,0.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1904,2050.0,5.75,0.28870292887029286,40.25420006035257,12.229411764705882,0.501,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1931,2203.0,5.323033707865169,0.2737030411449016,41.34211332465153,11.088669950738916,0.515,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1934,2411.0,4.875299760191846,0.27134146341463417,42.637657971302765,10.251046025104603,0.524,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1969,2084.0,5.700325732899023,0.3147751605995717,40.28881411851469,12.85625,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1980,1912.0,6.102389078498294,0.31096196868008946,40.760823626728964,13.512987012987013,0.514,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1983,2014.0,6.361702127659575,0.2645739910313901,40.398373376023095,12.658536585365853,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1990,2230.0,5.555223880597015,0.2271062271062271,40.45968208640069,10.407582938388625,0.526,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2010,2341.0,5.551428571428572,0.32325141776937616,42.5187755975775,12.810055865921788,0.528,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2016,2513.0,4.674468085106383,0.1989795918367347,43.09639461076564,8.493630573248408,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2019,2151.0,6.1480263157894735,0.24335378323108384,40.939683389061614,11.745945945945946,0.499,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2031,2063.0,6.16271186440678,0.20901639344262296,39.982650183525585,10.94818652849741,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2032,2318.0,4.785888077858881,0.2511415525114155,41.620307543313515,9.666666666666666,0.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2074,2157.0,6.541958041958042,0.2599118942731278,41.24993841637632,12.839285714285714,0.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2075,1964.0,6.535460992907802,0.25055432372505543,40.83872207324091,12.57396449704142,0.517,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2084,2076.0,5.293051359516617,0.3187250996015936,40.27271716688047,12.181286549707602,0.513,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2105,2489.0,4.424628450106157,0.21391752577319587,42.07261455038057,8.37704918032787,0.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2113,2471.0,5.2615384615384615,0.3087248322147651,43.45230395540877,11.854368932038835,0.528,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2115,2407.0,4.601366742596811,0.2761627906976744,42.46859992183085,9.875502008032129,0.509,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2118,1967.0,5.5,0.26810176125244617,40.07494614256767,11.262032085561497,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2157,2088.0,5.993527508090615,0.26380368098159507,40.94338721766977,12.005555555555556,0.501,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2176,2151.0,6.536842105263158,0.19747899159663865,40.464643147064066,11.24607329842932,0.523,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2179,2271.0,5.948640483383686,0.2854368932038835,42.45607752158127,12.5,0.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2183,2487.0,5.16945107398568,0.25825825825825827,43.93371033676535,10.465587044534413,0.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2194,1932.0,5.97986577181208,0.24947589098532494,39.99668534296413,11.620111731843576,0.509,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2195,2447.0,4.530172413793103,0.22266139657444006,42.457870230322804,8.698305084745762,0.519,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2202,1961.0,6.419014084507042,0.3057471264367816,41.16298697737947,13.95364238410596,0.531,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2203,2132.0,6.694915254237288,0.2606837606837607,42.42645028746911,13.121387283236995,0.527,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2208,1982.0,6.52233676975945,0.2462526766595289,41.39312379700787,12.4375,0.518,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2209,2315.0,5.203562340966921,0.2358490566037736,42.39221582673504,10.03292181069959,0.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2210,2278.0,5.0,0.2269170579029734,41.29038766940748,9.522267206477732,0.499,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2242,2186.0,6.040752351097178,0.3181818181818182,42.38122202215562,13.612121212121211,0.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2250,2270.0,5.181058495821727,0.28214285714285714,41.021683441768864,11.039800995024876,0.516,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2269,2287.0,4.4603174603174605,0.26180257510729615,41.63977626911479,9.333333333333334,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2271,2134.0,6.057046979865772,0.31567328918322296,40.994631202420855,13.567741935483872,0.525,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2285,2295.0,4.962779156327543,0.2496124031007752,42.01863390762649,9.929752066115702,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2346,2147.0,6.061488673139158,0.31210191082802546,41.72271543098739,13.469135802469136,0.529,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2359,2179.0,5.5588235294117645,0.30268199233716475,41.70050367361885,12.252747252747254,0.523,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2368,2129.0,6.418685121107266,0.2510822510822511,40.947143208057454,12.393063583815028,0.516,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2407,2131.0,5.840490797546012,0.3013972055888224,41.90388467595279,12.742857142857142,0.515,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2408,2448.0,4.924390243902439,0.29133858267716534,42.78200468236674,10.795555555555556,0.522,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2423,2259.0,6.756578947368421,0.288135593220339,43.57400127023381,14.035714285714286,0.533,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2430,2068.0,6.3133333333333335,0.23711340206185566,41.18913918806005,11.85945945945946,0.509,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2445,2528.0,4.656050955414012,0.1687344913151365,42.52861657452051,7.95223880597015,0.513,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2446,2054.0,6.5055350553505535,0.2752941176470588,40.1914977320472,13.207792207792208,0.524,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2449,2056.0,6.179054054054054,0.2676659528907923,40.77919210468498,12.426900584795321,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2469,2139.0,6.675862068965517,0.2719298245614035,42.11983223564083,13.409638554216867,0.525,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2471,2335.0,5.089514066496164,0.31208053691275167,42.790230975960206,11.614634146341464,0.529,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2515,2492.0,4.698717948717949,0.19235668789808918,43.01980652386998,8.413249211356467,0.504,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2516,2079.0,5.71875,0.27236580516898606,40.72367759480059,11.748633879781421,0.516,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2522,2026.0,5.675757575757576,0.2199630314232902,40.543449950462616,10.440758293838863,0.504,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2547,2184.0,6.850847457627118,0.23173277661795408,42.64,12.58695652173913,0.532,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2552,1996.0,5.623003194888179,0.29606625258799174,40.18131554082286,12.194117647058823,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2556,2457.0,4.497916666666667,0.213653603034134,42.86195420934593,8.485530546623794,0.514,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2563,2086.0,5.410404624277457,0.29831144465290804,41.41449624178107,11.86096256684492,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2578,2176.0,6.150501672240803,0.2777777777777778,40.99415311370863,12.650887573964496,0.531,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2586,2114.0,5.842592592592593,0.28316831683168314,41.57700333122872,12.248618784530386,0.517,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2615,2413.0,5.098484848484849,0.3026315789473684,42.98178631794917,11.391509433962264,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2632,2212.0,5.391061452513966,0.29009009009009007,41.946027407750435,11.614213197969542,0.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2643,2015.0,6.006802721088436,0.2894736842105263,40.26467340476561,12.716049382716049,0.518,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2647,2103.0,6.262626262626263,0.27467811158798283,41.22033574712561,12.763313609467456,0.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2650,2201.0,5.587896253602305,0.24372759856630824,41.524922432433556,10.834123222748815,0.517,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2654,2230.0,5.561253561253562,0.2648648648648649,41.921351133920986,11.28921568627451,0.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2659,2081.0,6.233108108108108,0.30973451327433627,41.417131176575865,13.724358974358974,0.522,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2667,2146.0,5.996845425867508,0.29918032786885246,41.88029843777785,12.970760233918128,0.516,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2668,2552.0,4.397089397089397,0.2009987515605493,42.148148148148145,8.1125,0.527,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2676,1971.0,6.379928315412187,0.2681818181818182,40.28280656191304,12.788819875776397,0.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2679,2155.0,4.918635170603674,0.2981260647359455,41.3034331257387,10.946601941747574,0.502,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2714,2088.0,5.4832826747720365,0.2678227360308285,40.31328563524148,11.226315789473684,0.518,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2724,2193.0,5.713432835820895,0.29593810444874274,41.92257952221918,12.357142857142858,0.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2735,2491.0,4.657836644591612,0.1585677749360614,41.541676984617865,7.7902735562310035,0.516,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2742,1952.0,6.1107491856677525,0.3091684434968017,41.734468786141356,13.475308641975309,0.516,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2743,2216.0,5.744186046511628,0.30798479087452474,42.742906255563184,12.747252747252746,0.532,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2757,2130.0,5.708074534161491,0.30364372469635625,41.16727371816033,12.55813953488372,0.502,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2781,2454.0,4.346236559139785,0.2601626016260163,42.13136827618451,9.106227106227106,0.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2799,2486.0,4.6866666666666665,0.22783083219645292,42.69334874124693,9.042402826855124,0.509,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2804,2505.0,4.582781456953643,0.1585677749360614,41.1520589085683,7.686930091185411,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2805,2010.0,6.21875,0.2771618625277162,40.46482817655002,12.754601226993865,0.515,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2814,2497.0,5.026315789473684,0.25337331334332835,43.146226032055786,10.116465863453815,0.517,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2816,2234.0,5.3243967828418235,0.281786941580756,42.426865790557386,11.287081339712918,0.525,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2827,1993.0,6.190140845070423,0.25942350332594233,39.8936170212766,12.22754491017964,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2832,2191.0,6.840677966101695,0.2579957356076759,42.8916636775463,13.293103448275861,0.524,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2849,2484.0,4.612200435729847,0.19375812743823148,42.1805018129791,8.30967741935484,0.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2863,2006.0,5.841935483870968,0.29436325678496866,40.790785841988715,12.550295857988166,0.513,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2873,2086.0,7.007462686567164,0.2523364485981308,41.35705378358428,13.4125,0.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2901,2336.0,4.625581395348838,0.2463768115942029,41.71250632632724,9.303846153846154,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2908,1976.0,5.901960784313726,0.24897959183673468,40.23658258845069,11.478260869565217,0.499,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2943,1950.0,6.242622950819672,0.23481781376518218,41.250268530983305,11.687830687830688,0.526,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2952,2031.0,5.7846153846153845,0.2476007677543186,41.0,11.25,0.523,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2965,2121.0,5.6985074626865675,0.3035019455252918,41.95109961090131,12.53631284916201,0.514,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2970,2490.0,4.987244897959184,0.25842696629213485,41.67486549797889,10.16017316017316,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2985,2033.0,5.214084507042253,0.26559714795008915,40.72314811876841,10.70873786407767,0.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3003,2182.0,5.820754716981132,0.30327868852459017,41.33307187071082,12.758823529411766,0.517,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3019,1969.0,6.882575757575758,0.2571428571428571,40.70031231379888,13.33974358974359,0.516,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3049,2127.0,6.988970588235294,0.25925925925925924,41.67603609472984,13.58125,0.519,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3053,2228.0,6.003095975232198,0.26666666666666666,41.92988859239141,12.096256684491978,0.531,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3067,2094.0,5.681672025723473,0.3177966101694915,40.5130617615066,12.906832298136646,0.502,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3099,2457.0,5.903846153846154,0.24232081911262798,43.80729364197249,11.31981981981982,0.527,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3115,1988.0,5.266081871345029,0.26666666666666666,40.199337778075574,10.823232323232324,0.499,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3117,2053.0,4.9393063583815024,0.3155893536121673,39.66089481064702,11.416666666666666,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3120,2282.0,5.217847769028872,0.28499156829679595,42.45766859622521,11.174528301886792,0.523,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3147,2130.0,5.730886850152905,0.22014925373134328,40.577082017590186,10.5311004784689,0.517,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3152,2085.0,5.929936305732484,0.24603174603174602,40.82929434139037,11.452631578947368,0.512,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3171,2091.0,4.7686170212765955,0.3055555555555556,40.45415981096351,10.845,0.499,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3178,2018.0,7.0,0.2641509433962264,41.45266551454646,13.743589743589743,0.519,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3184,2304.0,4.761083743842365,0.32463295269168024,42.25304388092598,11.29951690821256,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3189,2133.0,5.631901840490798,0.28094302554027506,40.86715177029874,11.814207650273223,0.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3199,2318.0,4.995121951219512,0.23308270676691728,42.29505560598781,9.63921568627451,0.519,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3202,1971.0,5.767213114754099,0.2474437627811861,39.6515068173022,11.217391304347826,0.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3212,1973.0,5.420245398773006,0.2859960552268245,40.09522526224607,11.56353591160221,0.502,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3222,2264.0,5.610169491525424,0.30386740331491713,42.77263401569477,12.380952380952381,0.529,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3224,2334.0,5.113350125944584,0.2503937007874016,42.403055750271115,10.197478991596638,0.513,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3228,2356.0,5.83943661971831,0.22203098106712565,42.74318253655697,10.743362831858407,0.518,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3238,2083.0,6.089108910891089,0.24691358024691357,40.699719673078604,11.737704918032787,0.515,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3257,2100.0,5.590214067278287,0.23863636363636365,40.256583681571584,10.721393034825871,0.516,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3259,2073.0,6.167235494880546,0.3080357142857143,40.95871589762381,13.548387096774194,0.504,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3280,2258.0,5.647222222222222,0.3211009174311927,43.486816171804065,12.935135135135136,0.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3293,2132.0,5.1988795518207285,0.2864864864864865,41.03707946883401,11.176767676767676,0.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3334,2144.0,5.283707865168539,0.2828828828828829,41.29196377720484,11.241206030150753,0.506,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3336,2655.0,4.448897795591182,0.18951132300357568,43.01349218525018,7.997058823529412,0.516,"{""type"":""MultiPoint"",""coordinates"":[]}"
