system:index,B4,B8,GVI,NDGI,RDVI,estimatefAPAR,.geo
4_9921,252.0,3432.0,6.061728395061729,0.3170731707317073,52.39228130235547,0.666,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9947,170.0,3235.0,7.468586387434556,0.38405797101449274,52.52570869033029,0.664,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9971,251.0,2929.0,5.5088888888888885,0.2838801711840228,47.489436097731286,0.634,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9985,240.0,3176.0,7.1020408163265305,0.24050632911392406,50.233925854859976,0.647,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9991,188.0,3427.0,7.178997613365155,0.3805601317957166,53.871218293654735,0.673,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_11,175.0,3534.0,7.536231884057971,0.4057724957555178,55.15458068273647,0.709,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_13,268.0,3602.0,6.847494553376906,0.2627235213204952,53.5932523038718,0.683,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_28,200.0,3397.0,6.755707762557078,0.3730407523510972,53.30554860773333,0.691,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_60,311.0,3322.0,5.450485436893204,0.2469733656174334,49.954895703368045,0.683,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_63,352.0,3626.0,6.340080971659919,0.16784869976359337,51.90943306206046,0.694,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_64,211.0,3555.0,8.092071611253196,0.29900332225913623,54.491167242848185,0.687,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_75,208.0,3214.0,6.877450980392157,0.3246753246753247,51.386492345344536,0.699,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_99,171.0,3303.0,7.927027027027027,0.3678373382624769,53.138200889589626,0.702,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_120,180.0,3394.0,7.74742268041237,0.36619718309859156,53.76115597192981,0.704,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_124,204.0,3534.0,6.977426636568849,0.3693972179289026,54.46588753795306,0.699,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_133,186.0,3558.0,7.806930693069306,0.3694915254237288,55.10863397382971,0.704,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_162,202.0,3074.0,7.610644257703081,0.2772808586762075,50.177900851089156,0.694,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_216,346.0,3914.0,5.3849918433931485,0.278415015641293,54.666346042801884,0.681,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_217,363.0,3531.0,5.249557522123894,0.21767241379310345,50.76766620796538,0.692,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_224,290.0,3637.0,7.497663551401869,0.19220055710306408,53.410330051887826,0.701,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_235,282.0,3216.0,6.410138248847926,0.2122905027932961,49.60782735781673,0.69,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_241,198.0,3105.0,5.930803571428571,0.38699690402476783,50.58138826917523,0.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_269,190.0,3374.0,7.249388753056234,0.3656093489148581,53.334006729755515,0.691,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_276,174.0,3423.0,7.822164948453608,0.3807829181494662,54.172576611362395,0.692,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_287,182.0,3082.0,7.780626780626781,0.3170731707317073,50.760153046015354,0.678,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_307,266.0,3838.0,6.268939393939394,0.32997481108312343,55.75807531616352,0.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_324,201.0,3287.0,7.036674816625917,0.34098360655737703,52.25257335307371,0.694,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_336,382.0,3710.0,5.162790697674419,0.22357723577235772,52.0254092367961,0.681,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_353,336.0,3681.0,6.362,0.19617224880382775,52.777061518752106,0.695,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_362,175.0,3467.0,8.550964187327823,0.34944237918215615,54.54938464532817,0.69,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_372,174.0,3362.0,8.287292817679559,0.35074626865671643,53.6120216815061,0.683,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_376,195.0,3386.0,7.934036939313984,0.3205574912891986,53.324236227314806,0.701,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_427,220.0,3605.0,7.011111111111111,0.34328358208955223,54.73220604986581,0.706,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_442,291.0,3787.0,5.8605072463768115,0.3096085409252669,54.74542268136268,0.684,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_463,204.0,3700.0,7.525345622119815,0.3605015673981191,55.952116530675546,0.683,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_466,271.0,3657.0,5.965714285714285,0.31909547738693467,54.02580095697582,0.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_489,273.0,3851.0,6.066055045871559,0.33251833740831294,55.716138324861596,0.694,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_525,343.0,3559.0,5.740530303030303,0.21239954075774972,51.48401492625361,0.704,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_528,178.0,3082.0,8.22754491017964,0.3046875,50.86134164195467,0.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_529,190.0,3179.0,7.662125340599456,0.3177737881508079,51.496226883139336,0.681,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_541,201.0,3382.0,7.433915211970074,0.33222591362126247,53.142289998872926,0.688,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_552,223.0,3546.0,7.077448747152619,0.32628398791540786,54.12741323848412,0.679,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_565,199.0,3159.0,7.873595505617978,0.2828828828828829,51.0800560519038,0.681,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_572,211.0,3351.0,6.959619952494061,0.3322784810126582,52.611743063136515,0.69,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_609,157.0,3339.0,8.678260869565218,0.3745019920318725,53.81637777816779,0.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_618,280.0,3543.0,7.278037383177571,0.20903954802259886,52.773381732777665,0.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_701,223.0,3145.0,8.70679012345679,0.1846435100548446,50.34938500191694,0.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_704,344.0,3707.0,6.170212765957447,0.20092915214866433,52.837923982799936,0.707,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_718,207.0,3289.0,6.757075471698113,0.3438985736925515,52.125102549438445,0.687,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_725,363.0,3838.0,6.029304029304029,0.20132013201320131,53.61403186885821,0.706,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_739,190.0,3229.0,8.386627906976743,0.2883895131086142,51.97340253930022,0.699,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_770,227.0,3196.0,7.010025062656641,0.2747603833865815,50.74657639750466,0.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_776,167.0,3459.0,9.055232558139535,0.34637964774951074,54.66960382066472,0.698,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_778,212.0,3435.0,6.806818181818182,0.3496932515337423,53.36941272323327,0.684,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_874,188.0,3192.0,7.53475935828877,0.3309608540925267,51.670370803148984,0.71,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_890,280.0,3883.0,5.75304347826087,0.34502923976608185,55.842011878654375,0.705,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_896,156.0,3395.0,8.89795918367347,0.374749498997996,54.35451336424534,0.704,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_905,214.0,3584.0,7.91542288557214,0.3051948051948052,54.68301108109545,0.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_910,291.0,3831.0,5.199029126213592,0.35973597359735976,55.13777899488773,0.705,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_921,378.0,3888.0,5.809106830122592,0.20337197049525815,53.739879824431156,0.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_937,311.0,3502.0,5.962226640159046,0.23587223587223588,51.676536877744574,0.699,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_970,290.0,3936.0,6.583815028901734,0.2830655129789864,56.08567072752172,0.688,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_985,378.0,3888.0,5.809106830122592,0.20337197049525815,53.739879824431156,0.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_986,303.0,3553.0,6.825991189427313,0.19947159841479525,52.33772589506751,0.709,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1004,321.0,3870.0,4.819548872180451,0.3488843813387424,54.82102721633084,0.685,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1024,327.0,3571.0,6.057312252964427,0.2148859543817527,51.958897597114586,0.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1057,176.0,3448.0,7.955844155844156,0.37254901960784315,54.35245942434081,0.683,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1074,413.0,3824.0,5.3416252072968495,0.18700787401574803,52.402558009221664,0.682,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1075,172.0,3451.0,7.78117048346056,0.3911504424778761,54.47625569407823,0.71,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1129,397.0,3672.0,5.150753768844221,0.2012072434607646,51.341370725732006,0.678,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1157,188.0,3234.0,7.3782383419689115,0.34494773519163763,52.0702780052959,0.687,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1164,151.0,3315.0,8.390934844192634,0.4007936507936508,53.74303588857336,0.707,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1200,354.0,3880.0,5.531986531986532,0.25316455696202533,54.188469020407155,0.684,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1253,307.0,3514.0,6.098989898989899,0.2344139650872818,51.88125118022044,0.695,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1290,259.0,3557.0,6.043564356435644,0.3219895287958115,53.388346234237616,0.701,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1304,155.0,3119.0,7.66388888888889,0.39805825242718446,51.80108564535954,0.694,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1328,237.0,3698.0,5.699275362318841,0.39923954372623577,55.17333435075248,0.706,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1336,367.0,3584.0,5.3658969804618115,0.210752688172043,51.17967763363565,0.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1348,214.0,3617.0,7.0917225950783,0.3524962178517398,54.98014401554183,0.704,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1350,182.0,3579.0,7.6868932038834945,0.3872053872053872,55.39159619000403,0.704,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1368,367.0,3933.0,5.23296354992076,0.26452905811623245,54.38099018060683,0.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1369,392.0,3951.0,5.859375,0.19008264462809918,54.00488844589367,0.709,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1380,230.0,3156.0,5.743589743589744,0.34097421203438394,50.28411893089927,0.685,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1407,226.0,3781.0,6.327519379844961,0.3908355795148248,56.16036656884455,0.706,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1408,329.0,3607.0,6.031189083820663,0.21852731591448932,52.24941163554057,0.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1411,214.0,3403.0,6.841013824884793,0.3395061728395062,53.02494965720139,0.692,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1444,303.0,3936.0,5.9663716814159296,0.30184331797235026,55.799934555433474,0.706,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1454,180.0,3175.0,8.534534534534535,0.2982456140350877,51.70714565774768,0.687,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1459,213.0,3310.0,7.152709359605911,0.31179321486268174,52.17769427382913,0.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1519,438.0,3835.0,5.185483870967742,0.1720226843100189,51.96717401674526,0.704,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1525,448.0,3851.0,4.790977443609022,0.1949685534591195,51.901298869852596,0.683,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1526,174.0,3280.0,8.93939393939394,0.30952380952380953,52.84942721686895,0.709,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1529,234.0,3641.0,7.29384965831435,0.30460624071322434,54.73136507141627,0.694,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1530,198.0,3284.0,8.147632311977716,0.289048473967684,52.2975734245858,0.699,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1564,290.0,3888.0,6.405714285714286,0.2883435582822086,55.6643242461177,0.71,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1569,389.0,3662.0,5.49290780141844,0.18363064008394545,51.423884982368186,0.699,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1584,185.0,3177.0,7.704109589041096,0.32727272727272727,51.60154851975976,0.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1616,467.0,3866.0,5.146263910969793,0.1478102189781022,51.636502688289056,0.699,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1638,179.0,3289.0,8.37037037037037,0.32452830188679244,52.81056874058047,0.709,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1680,181.0,3260.0,7.380462724935732,0.3649122807017544,52.488885636613,0.679,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1682,354.0,3620.0,6.541666666666667,0.1510791366906475,51.80864679994129,0.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1685,399.0,3717.0,5.709386281588448,0.1626442812172088,51.71763998593019,0.708,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1688,320.0,3865.0,6.0018115942028984,0.26605504587155965,54.79847951565989,0.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1690,169.0,3562.0,8.894444444444444,0.3610586011342155,55.5483591932222,0.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1699,177.0,3331.0,8.101092896174864,0.34806629834254144,53.2515062607828,0.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1713,180.0,3356.0,8.348189415041782,0.3320964749536178,53.41021984330721,0.701,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1716,178.0,3274.0,8.327635327635328,0.3270321361058601,52.69453281990233,0.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1719,236.0,3498.0,7.469733656174334,0.2727272727272727,53.382240787497636,0.702,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1725,243.0,3414.0,6.405639913232104,0.3096590909090909,52.43650795670905,0.695,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1731,379.0,3720.0,5.666666666666667,0.1910352187833511,52.18401813972477,0.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1736,203.0,3157.0,6.39344262295082,0.35555555555555557,50.96134155743286,0.702,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1767,214.0,3169.0,6.137387387387387,0.3495440729483283,50.80500358236227,0.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1786,246.0,3150.0,6.464454976303317,0.2634730538922156,49.832510993762526,0.69,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1841,213.0,3206.0,6.743961352657005,0.32057416267942584,51.18670411323644,0.685,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1936,208.0,3406.0,7.451612903225806,0.3191489361702128,53.196662414914066,0.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1960,210.0,3281.0,6.307349665924276,0.3626707132018209,51.976243940056875,0.698,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1969,341.0,3966.0,6.554285714285714,0.21247113163972287,55.23579066361322,0.699,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1979,253.0,3611.0,7.114606741573034,0.27507163323782235,54.02093950276971,0.684,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1991,257.0,3725.0,7.259423503325943,0.2740112994350282,54.957688852772655,0.685,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2015,226.0,3720.0,6.018867924528302,0.4021164021164021,55.62171304433927,0.705,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2017,183.0,3308.0,8.53314121037464,0.30943396226415093,52.89018636036396,0.708,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2028,166.0,3298.0,7.889487870619947,0.3817504655493482,53.214846250194796,0.699,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2068,153.0,3285.0,8.864864864864865,0.37037037037037035,53.41568685409035,0.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2074,162.0,3139.0,8.902208201892744,0.3235908141962422,51.81506800479678,0.687,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2088,182.0,3249.0,7.804878048780488,0.3393829401088929,52.36045562002695,0.707,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2093,228.0,3173.0,7.506702412868632,0.24126455906821964,50.498907560505394,0.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2096,207.0,3125.0,6.16743119266055,0.3561430793157076,50.55135384685855,0.685,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2113,161.0,3100.0,8.748427672955975,0.3277661795407098,51.46644688396968,0.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2114,178.0,3206.0,7.095959595959595,0.3797909407665505,52.052392227860445,0.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2121,355.0,3725.0,5.10655737704918,0.26424870466321243,52.75939652392385,0.684,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2126,456.0,3754.0,4.865625,0.1678832116788321,50.82877035190735,0.677,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2139,316.0,3996.0,5.8074957410562185,0.3001107419712071,56.041331156331886,0.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2143,330.0,3662.0,5.313793103448276,0.27472527472527475,52.7363085214821,0.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2166,184.0,3287.0,7.363867684478372,0.36221837088388215,52.668926755513475,0.702,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2184,219.0,3679.0,7.3235294117647065,0.3373676248108926,55.41855292417277,0.705,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2196,163.0,3109.0,8.83860759493671,0.31941544885177453,51.50223723390859,0.709,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2202,181.0,3381.0,7.516372795969774,0.3737024221453287,53.61706299427925,0.704,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2217,159.0,3280.0,7.93732970027248,0.39543726235741444,53.22034441461603,0.698,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2294,223.0,3395.0,6.380434782608695,0.34699853587115664,52.73499356889019,0.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2300,164.0,3390.0,8.262295081967213,0.38113207547169814,54.113503339454056,0.702,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2329,183.0,3347.0,7.49492385786802,0.36568457538994803,53.25361842498693,0.692,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2368,231.0,3288.0,7.098522167487685,0.27472527472527475,51.533045043523295,0.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2379,211.0,3493.0,6.416135881104034,0.3812316715542522,53.92660599085858,0.701,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2384,243.0,3533.0,5.846899224806202,0.35968379446640314,53.540189640863815,0.677,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2387,283.0,3916.0,6.863453815261044,0.2752880921895006,56.065081853068186,0.709,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2391,291.0,3787.0,5.8605072463768115,0.3096085409252669,54.74542268136268,0.684,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2407,444.0,3783.0,4.976303317535545,0.17548746518105848,51.35707668630442,0.697,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2412,257.0,3671.0,6.569072164948453,0.30727762803234504,54.47255890936665,0.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2421,173.0,3292.0,8.597667638483966,0.32945736434108525,52.98631966979847,0.694,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2452,233.0,3429.0,5.9837067209775965,0.356353591160221,52.81382239674673,0.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2487,175.0,3534.0,7.536231884057971,0.4057724957555178,55.15458068273647,0.709,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2506,249.0,3465.0,7.114754098360656,0.26331360946745563,52.770971606224414,0.679,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2515,363.0,3822.0,6.170731707317073,0.18973214285714285,53.46909468114741,0.707,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2521,188.0,3403.0,8.532212885154062,0.3100917431192661,53.65043834814849,0.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2523,224.0,3211.0,6.8508557457212715,0.292259083728278,50.96497927088281,0.677,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2567,304.0,3936.0,5.893169877408056,0.30514285714285716,55.77799660852277,0.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2622,257.0,3349.0,6.065400843881856,0.2968536251709986,51.490442494996685,0.684,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2624,336.0,4045.0,5.513687600644122,0.29780564263322884,56.036397422661615,0.703,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2629,187.0,3281.0,8.164804469273744,0.3137614678899083,52.53887449625594,0.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2637,227.0,3590.0,6.526205450733753,0.35511363636363635,54.43344078806974,0.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2651,172.0,3288.0,7.815013404825738,0.3688073394495413,52.97358923151578,0.698,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2661,334.0,3532.0,5.805394990366088,0.21688159437280188,51.43367242458146,0.678,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2664,224.0,3687.0,7.534722222222221,0.3170731707317073,55.3743426284143,0.708,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2673,240.0,3453.0,6.8122171945701355,0.2961876832844575,52.87143181523779,0.69,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2725,204.0,3490.0,6.636761487964989,0.3827534039334342,54.06536179446534,0.694,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2729,220.0,3293.0,6.484090909090909,0.3333333333333333,51.84698248635601,0.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2754,259.0,3743.0,6.411881188118812,0.3219895287958115,55.07311028316695,0.688,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2761,198.0,3403.0,6.877314814814815,0.37142857142857144,53.40924923044863,0.681,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2782,327.0,3636.0,6.25748502994012,0.21014492753623187,52.56355512883412,0.695,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2798,230.0,3595.0,7.539192399049881,0.29339477726574503,54.40882521648403,0.702,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2799,193.0,3224.0,7.20356234096692,0.3412969283276451,51.8517534060783,0.684,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2800,207.0,3457.0,6.965437788018433,0.3541341653666147,53.691511286976045,0.708,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2826,229.0,3435.0,6.231578947368421,0.3494318181818182,52.96461082647544,0.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2829,396.0,3932.0,4.895052473763118,0.25493885230479774,53.748782387446575,0.701,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2832,174.0,3105.0,8.583333333333334,0.30120481927710846,51.185283151946344,0.677,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2835,172.0,3447.0,8.119047619047619,0.37454545454545457,54.43986164114533,0.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2840,161.0,3527.0,9.048433048433049,0.37109375,55.426653181148694,0.709,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2859,152.0,3121.0,7.81638418079096,0.39920948616600793,51.89639553218624,0.683,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2882,163.0,3184.0,8.309941520467836,0.35445544554455444,52.21831684649981,0.706,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2890,164.0,3215.0,8.654654654654655,0.34004024144869216,52.48656023805489,0.691,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2891,177.0,3053.0,7.527932960893855,0.3383177570093458,50.604323167292875,0.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2900,171.0,3117.0,7.706703910614525,0.3534971644612476,51.376774837476226,0.692,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2930,282.0,3886.0,6.0398550724637685,0.3237410071942446,55.823996793871956,0.692,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2940,365.0,3708.0,5.930841121495327,0.18888888888888888,52.38164965636179,0.706,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2942,214.0,3605.0,6.8540305010893245,0.3640416047548291,54.87227426827332,0.708,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2947,372.0,3621.0,5.583636363636364,0.19305856832971802,51.41620947273294,0.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2965,183.0,3420.0,8.5,0.3259668508287293,53.92753487306303,0.705,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2978,179.0,3413.0,8.12566844919786,0.352622061482821,53.95998888890609,0.688,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2995,219.0,3478.0,6.9588100686498855,0.3323170731707317,53.59936384105262,0.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_3046,213.0,3615.0,8.082914572864322,0.3027823240589198,54.985521035186814,0.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_3064,245.0,3358.0,7.072115384615385,0.2586989409984871,51.8617287796865,0.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_3065,242.0,3730.0,6.145593869731801,0.36649214659685864,55.344167153052865,0.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_3077,415.0,3904.0,5.673504273504274,0.17,53.08958951559159,0.71,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_3101,177.0,3444.0,8.039370078740157,0.3655913978494624,54.29187894431413,0.694,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_3103,333.0,3930.0,5.348949919224555,0.3004201680672269,55.09126839730783,0.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_3133,205.0,3632.0,7.053215077605321,0.375,55.32459008830417,0.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_3145,297.0,3568.0,5.583025830258302,0.29201430274135876,52.614542084958146,0.684,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_3197,206.0,3385.0,6.217484008528785,0.3896296296296296,53.04968693896238,0.679,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_3255,197.0,3505.0,7.1892523364485985,0.3696,54.36849279853383,0.702,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_3279,433.0,3925.0,5.047765793528505,0.19963031423290203,52.89694883413834,0.703,"{""type"":""MultiPoint"",""coordinates"":[]}"
