system:index,B8,GVI,NDGI,NLI,RDVI,estimatefAPAR,.geo
2_3135,2524.0,2.1788413098236776,0.09441764300482426,0.9997937604856078,33.10262875028491,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3138,2607.0,2.3210191082802547,0.059379217273954114,0.9997949139241676,33.2286997805228,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3140,2157.0,2.308282208588957,0.13787085514834205,0.9997876703982663,32.29887422959869,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3169,2247.0,2.2612481857764877,0.10950080515297907,0.9997809711020481,32.01359086388155,0.388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3177,2351.0,2.1514745308310994,0.10518518518518519,0.9997814684128691,32.13765338050391,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3183,2007.0,2.6424682395644283,0.18622174381054898,0.9998123336974953,33.35622484408355,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3184,2743.0,2.0209251101321586,0.09860859044162129,0.9998019879348192,33.83040880085589,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3193,2108.0,2.218320610687023,0.1341991341991342,0.9997749858016041,31.487070089515885,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3203,2175.0,2.184480234260615,0.15274261603375527,0.999787788406441,32.33491736245444,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3205,2309.0,2.2612994350282487,0.12114014251781473,0.9997918243612759,32.77502881717239,0.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3230,2032.0,2.533913043478261,0.1794871794871795,0.9998062683802874,33.09316991067556,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3248,1881.0,2.3589285714285713,0.20300751879699247,0.9997903085234215,31.81945627306226,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3261,2201.0,2.396604938271605,0.14487632508833923,0.9998002016559733,33.13585263700601,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3281,2740.0,2.2046783625730995,0.05686032138442522,0.9997967599595278,33.40308668970066,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3287,1940.0,2.8415841584158414,0.21540312876052947,0.9998267766156933,33.905767343256514,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3296,2234.0,2.133239831697055,0.1650326797385621,0.999795242370324,32.88623100075983,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3311,2076.0,2.40327868852459,0.16412213740458015,0.999796761831315,32.66865546849658,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3318,2167.0,2.3287250384024576,0.1411042944785276,0.9997913285959247,32.53398674561988,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3332,2133.0,2.531456953642384,0.14393939393939395,0.9998013248380655,33.06263325268493,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3335,2090.0,2.856088560885609,0.14952279957582185,0.9998164129984175,33.84096866486886,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3338,2239.0,2.244927536231884,0.14333057166528584,0.9997937625333141,32.801487629544724,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3339,2288.0,1.9908496732026144,0.14606741573033707,0.9997822563362451,32.13601691132743,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3341,2275.0,2.5658307210031346,0.17820867959372114,0.9998280548756102,35.088648239767195,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3352,2797.0,2.211251435132032,0.0654434250764526,0.9998047028025275,34.06837286644197,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3371,2148.0,2.703448275862069,0.15768463073852296,0.9998170913801929,34.04663773202915,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3397,2283.0,2.135989010989011,0.1375,0.9997882071679212,32.510266998556936,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3405,2397.0,2.5406203840472674,0.09105560032232071,0.999803695433465,33.685520416260246,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3437,2173.0,2.7081911262798637,0.13896987366375121,0.9998123824213764,33.82417661299977,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3443,2271.0,2.176223776223776,0.12156862745098039,0.999782861616351,32.157336845012786,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3451,2144.0,2.3605015673981193,0.1663619744058501,0.9998016180311807,33.104403611325466,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3453,2201.0,2.4071207430340555,0.13832599118942732,0.9997981378318187,33.00863917557112,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3454,2921.0,2.4084014002333722,0.05347264904732637,0.9998195244328174,35.405308897545126,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3460,1977.0,2.7443181818181817,0.15789473684210525,0.9998035259418667,32.78444094352792,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3469,1854.0,2.5449330783938815,0.20091848450057406,0.9997975369320562,32.0934432683288,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3471,2193.0,2.37904468412943,0.12869565217391304,0.9997916731638858,32.59879621207836,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3482,1861.0,2.656188605108055,0.18786464410735124,0.9997990570115101,32.191489361702125,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3488,2083.0,2.8574074074074076,0.2,0.9998340726701787,34.859691867100274,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3517,2379.0,2.643185298621746,0.1426071741032371,0.9998268591309989,35.26685106789918,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3530,1951.0,2.633147113594041,0.17892425905598244,0.9998035082188992,32.705456451797616,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3538,2117.0,2.5049668874172184,0.14502369668246445,0.999798756843829,32.8758876311947,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3545,2112.0,2.868131868131868,0.16417910447761194,0.9998242521300462,34.372512980029555,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3555,2297.0,2.847571189279732,0.07085201793721974,0.9998036661741265,33.530246677791304,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3558,1932.0,2.4377224199288254,0.17819706498951782,0.9997899821484826,31.94498282533336,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3592,2277.0,2.040053404539386,0.09502923976608187,0.9997612503538817,30.809542361945045,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3625,2155.0,2.035211267605634,0.13690952762209768,0.9997679007114554,31.13454768245782,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3645,2428.0,2.5811209439528024,0.09620048504446241,0.9998103716529028,34.197289903723224,0.388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3677,2209.0,2.1968162083936322,0.12175324675324675,0.9997782887745681,31.80751197723296,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3681,2017.0,2.295751633986928,0.18489835430784124,0.9997930548011532,32.32332555442674,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3700,2265.0,2.8850771869639793,0.1,0.9998140605320676,34.14552458251765,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3713,2471.0,2.4851904090267984,0.08492731446059679,0.9998041411696735,33.809545543046056,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3715,2187.0,2.24,0.15089514066496162,0.9997917828219574,32.59548928590748,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3723,2019.0,2.3819095477386933,0.14258373205741626,0.9997802202654086,31.6294478295789,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3727,1985.0,2.087091757387247,0.19184430027803523,0.9997787173268647,31.48139895187245,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3735,2142.0,2.154639175257732,0.1383067896060352,0.9997759703339393,31.589326396247746,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3746,2357.0,2.2331961591220852,0.11212814645308924,0.9997904979291872,32.74149942016046,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3753,2611.0,2.542740841248304,0.07827359180687637,0.9998151937436922,34.79725293891793,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3762,2045.0,2.240887480190174,0.17723880597014927,0.9997891196246425,32.1702030300208,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3766,2532.0,2.9074074074074074,0.08,0.9998278114460469,35.65397910024818,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3787,2631.0,2.386100386100386,0.10369318181818182,0.9998177036086019,35.017732216538654,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3833,1861.0,2.2821869488536155,0.1962025316455696,0.9997800041689499,31.256756629067866,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3836,2185.0,2.2906626506024095,0.15077989601386482,0.9997947521475103,32.772366978647995,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3851,2058.0,2.8324022346368714,0.16866158868335146,0.9998196303555501,33.92962823449658,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3865,2340.0,2.19672131147541,0.10490566037735849,0.9997834261867689,32.257958101734886,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3867,2318.0,2.11978465679677,0.1181339352896915,0.9997819011446468,32.140274503791396,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3945,2201.0,2.334848484848485,0.12917023096663816,0.9997898825777981,32.50242114172113,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3947,1955.0,2.796116504854369,0.1638418079096045,0.9998064041000472,32.87136872295448,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3966,1946.0,2.108626198083067,0.1889838556505223,0.9997745121051883,31.182354514025203,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3970,2261.0,2.3796711509715993,0.11129568106312292,0.9997907154324485,32.64165782347689,0.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3977,2329.0,2.151556156968877,0.11547169811320755,0.9997839562441346,32.28331380007692,0.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4009,2047.0,2.9593810444874276,0.12636165577342048,0.999808619747483,33.26780323415034,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4013,2531.0,2.2037974683544306,0.1301859799713877,0.9998101948172259,34.322872448448365,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4058,2095.0,2.208269525267994,0.15167548500881833,0.9997808409420104,31.800254891747713,0.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4111,1857.0,2.4840525328330205,0.18444444444444444,0.9997871733371685,31.59503763057892,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4125,2292.0,2.6094488188976377,0.12688553682342502,0.999812705424462,34.11441196105065,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4127,2454.0,2.6957831325301207,0.11409395973154363,0.9998246617266436,35.269756653632285,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4128,2220.0,2.274336283185841,0.13472803347280335,0.9997902176076408,32.55196795071501,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4138,2398.0,2.2016021361815756,0.10228108903605593,0.9997878634967677,32.600825599779434,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4144,1785.0,2.5771543086172346,0.2009626955475331,0.999791624628086,31.579495329590223,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4146,1856.0,2.495291902071563,0.18262806236080179,0.9997869439607466,31.58093373569777,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4155,2246.0,2.2932551319648096,0.15008431703204048,0.9998001990081308,33.218636609316434,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4162,2089.0,2.7303571428571427,0.18018967334035826,0.999821735852861,34.15059465683808,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4193,2434.0,2.704718417047184,0.08684863523573201,0.9998136679928195,34.440917891139215,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4204,2222.0,2.857638888888889,0.14285714285714285,0.9998250203130354,34.74582049974431,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4210,2160.0,2.963302752293578,0.17204301075268819,0.9998349758946932,35.184749554015326,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4217,2013.0,2.2945990180032734,0.15939278937381404,0.9997813755671651,31.680021756647022,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4239,2062.0,2.4424040066777963,0.1991991991991992,0.9998118640416683,33.49554088440596,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4245,1853.0,2.9935344827586206,0.1836734693877551,0.9998136245682424,32.88609383874205,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4259,2309.0,2.4411326378539493,0.10634789777411377,0.9997967000517439,33.09313727693227,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4276,2230.0,2.328358208955224,0.12699747687132043,0.9997912904583346,32.633423693240104,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4280,2131.0,2.219033232628399,0.13745704467353953,0.9997789356013425,31.74648558112777,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4283,2460.0,2.025830258302583,0.06762967826657912,0.9997653788388235,31.08196145798572,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4285,2451.0,2.631111111111111,0.10565110565110565,0.9998182407401397,34.797785646300625,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4300,2150.0,2.7132987910189983,0.14540059347181009,0.9998131056221463,33.80998986109632,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4307,2118.0,2.6707105719237436,0.16683518705763398,0.9998163311887474,33.91710424659376,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4315,2396.0,2.720496894409938,0.08967851099830795,0.9998125877623989,34.30170083683799,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4328,2046.0,2.4677966101694917,0.1694747274529237,0.9997998344693165,32.77019993922519,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4337,2217.0,2.0245566166439293,0.13204633204633204,0.9997713425953144,31.394511132602904,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4359,2099.0,2.688927943760984,0.15768056968463887,0.9998120836137138,33.61272024392816,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4370,2052.0,2.7859778597785976,0.15565031982942432,0.9998119256251335,33.46991625501395,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4373,1940.0,3.0501043841336113,0.17835178351783518,0.9998225261123069,33.67831159579873,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4388,2072.0,2.217391304347826,0.16666666666666666,0.9997857297903598,32.03562393074172,0.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4410,2546.0,2.0898058252427183,0.12568306010928962,0.9998025531116704,33.76758568603036,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4424,2261.0,2.6176,0.13636363636363635,0.9998141844182485,34.14470839106861,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4429,2181.0,2.202643171806167,0.12191103789126853,0.9997759230352381,31.633867097326547,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4441,2437.0,2.144516129032258,0.11350574712643678,0.9997922414121119,32.93342294821158,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4491,2088.0,2.2222222222222223,0.17604355716878403,0.9997917525763739,32.40889912851509,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4497,2490.0,2.1760204081632653,0.07103825136612021,0.9997806727540729,32.1476287079738,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4518,2078.0,2.6202090592334493,0.13214990138067062,0.9997962266737431,32.642697057191725,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4537,2517.0,2.976303317535545,0.07016060862214708,0.999826384477257,35.51791568390318,0.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4538,2095.0,3.0134099616858236,0.14473684210526316,0.9998222997825451,34.202762663899804,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4543,2313.0,2.023529411764706,0.15297663903541825,0.9997899273922533,32.65631838457579,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4548,1913.0,2.490875912408759,0.18230852211434737,0.9997928932323629,32.04188467417217,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4549,1983.0,2.2668863261943986,0.17068466730954676,0.9997813217776302,31.614971509384013,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4554,2293.0,2.211484593837535,0.10526315789473684,0.9997801623945716,32.00718854297634,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4574,2208.0,2.140825035561878,0.13295729250604352,0.9997793183562417,31.868836250514807,0.388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4585,2048.0,2.2979066022544283,0.13011828935395814,0.9997720978110424,31.237982645784054,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4593,2140.0,2.525535420098847,0.12303422756706753,0.9997930164447124,32.585336143717804,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4594,2111.0,2.160179640718563,0.15771230502599654,0.9997819066430295,31.88727377380281,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4596,2113.0,2.332807570977918,0.1590493601462523,0.999793963534681,32.58764379007132,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4623,1811.0,2.91991341991342,0.2125984251968504,0.999817074341902,32.88670386844998,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4639,1998.0,2.5551601423487544,0.150460593654043,0.9997921059888755,32.22569214382157,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4641,2590.0,2.533424283765348,0.060014461315979754,0.9998062232159494,34.082325892925866,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4651,2596.0,2.193111931119311,0.0832778147901399,0.9997958427894522,33.29482956864132,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4654,2230.0,2.960923623445826,0.1408308004052685,0.9998294902966306,35.05639766622247,0.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4658,1950.0,2.7644787644787643,0.182648401826484,0.9998117205533312,33.13791359089634,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4675,2072.0,2.158536585365854,0.16415261756876665,0.9997806064995907,31.748130137129174,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4689,1996.0,2.583482944344704,0.20432432432432432,0.999815278848625,33.483485840441894,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4716,2245.0,2.6743044189852703,0.11904761904761904,0.9998091461452481,33.785912661206844,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4735,2782.0,1.9881847475832437,0.06157354618015964,0.9997873480349136,32.627349979930926,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4741,1993.0,2.781783681214421,0.15191256830601094,0.9998046539189923,32.89238303654455,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4761,1959.0,2.826171875,0.1277533039647577,0.9997936466621176,32.20798255289189,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4768,2045.0,2.887832699619772,0.17937219730941703,0.9998249804956064,34.194171924651265,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4777,2163.0,2.841918294849023,0.17413972888425444,0.999830731796455,34.93022688579453,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4791,1936.0,2.919028340080972,0.18181818181818182,0.9998175239926604,33.39730764647597,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4801,1993.0,2.527433628318584,0.17463617463617465,0.9998001231483071,32.64629769419613,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4826,2325.0,2.615863141524106,0.15751575157515751,0.9998268620240163,35.13795124385409,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4852,2368.0,2.7350157728706623,0.12911843276936777,0.9998256035712394,35.15375000347709,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4862,2260.0,2.9304347826086956,0.1454183266932271,0.9998320291447054,35.309611825172034,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4878,2225.0,2.5205696202531644,0.1366906474820144,0.9998061038899397,33.551488833693895,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4890,2387.0,2.557377049180328,0.10909090909090909,0.9998108210367007,34.16369263906994,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4905,1915.0,2.9730290456431536,0.19900497512437812,0.9998244057949359,33.68082987838006,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4911,2209.0,2.3168168168168166,0.12785774767146485,0.9997889429031129,32.45711052288636,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4914,2837.0,2.260919540229885,0.05390672319806178,0.9998059470640487,34.18131991728822,0.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4916,2018.0,2.4378194207836454,0.1635282457879088,0.9997927688100363,32.31007557413875,0.385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4917,2242.0,2.3815987933634992,0.16725352112676056,0.9998118175776307,33.95024525470342,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4921,2368.0,2.4823529411764707,0.10210696920583469,0.9998024243319071,33.55808555462779,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4952,1970.0,2.94,0.16822429906542055,0.9998165542288373,33.46560457538266,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4963,2322.0,1.9961290322580645,0.1199421965317919,0.9997741220664381,31.640945577719396,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4971,1938.0,2.860557768924303,0.17152858809801633,0.9998109791307649,33.058175999835655,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4977,1905.0,2.6285714285714286,0.2138728323699422,0.9998126394011073,33.02981712936221,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4998,2120.0,2.699825479930192,0.18144329896907216,0.9998233513104151,34.3434301703848,0.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5048,2073.0,2.160060975609756,0.15492957746478872,0.9997766303714288,31.527560546774822,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5064,2315.0,2.4398216939078754,0.12353923205342238,0.9998040953402677,33.588751470575865,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5069,2020.0,2.5069444444444446,0.13163064833005894,0.9997833780381598,31.802625460645373,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5071,2273.0,2.8987993138936536,0.1062618595825427,0.9998176891813432,34.400339851870626,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5080,1909.0,2.6924564796905224,0.1670428893905192,0.9997975114208497,32.26590575631932,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5083,2132.0,2.5652173913043477,0.14122137404580154,0.9998020182697541,33.101515102656585,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5087,1986.0,2.162420382165605,0.190521327014218,0.9997835027580583,31.737115636271522,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5101,2194.0,2.584967320261438,0.16460513796384396,0.9998176181301703,34.202014852596214,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5149,1956.0,2.461946902654867,0.17098445595854922,0.9997909226999406,32.05693152943981,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5151,2409.0,2.461206896551724,0.09692671394799054,0.9998025449985475,33.621637183836384,0.381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5170,2032.0,2.3642384105960264,0.1671497584541063,0.9997912557468237,32.259610986728006,0.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5188,2611.0,2.444591029023747,0.10495626822157435,0.999819886813236,35.165209198645414,0.383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5189,1928.0,2.7509727626459144,0.1695108077360637,0.999803634061044,32.640511110387315,0.386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5196,2366.0,2.309090909090909,0.10766847405112316,0.9997942317736149,33.001349291575664,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5201,2464.0,2.514978601997147,0.0953125,0.9998092846114256,34.171211648897234,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5227,1886.0,2.185810810810811,0.18875502008032127,0.9997728678248159,30.96923392306725,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5258,1985.0,2.9384920634920637,0.20430107526881722,0.9998309884031652,34.312576272014,0.391,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5262,2453.0,2.617994100294985,0.07278481012658228,0.9998052442796739,33.8671746910359,0.388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5264,2225.0,2.1560283687943262,0.17892976588628762,0.9998016608780728,33.27240627225213,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5266,1973.0,2.3726495726495727,0.17117117117117117,0.9997873183697593,31.909493132764513,0.382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5301,2383.0,2.185828877005348,0.10814814814814815,0.999788001706551,32.598059771058786,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5311,2068.0,2.4069192751235584,0.13990610328638498,0.9997858352961201,32.033854815103396,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5313,2162.0,2.7665505226480835,0.18106995884773663,0.9998297195806652,34.86411120335638,0.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5321,2141.0,2.258751902587519,0.1269296740994854,0.9997779421035295,31.7027705473411,0.384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5342,2358.0,2.293296089385475,0.09984639016897082,0.9997892370633458,32.65839328830972,0.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5345,2401.0,1.9789081885856081,0.13202247191011235,0.999785618356619,32.450379987169526,0.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5353,2146.0,2.466882067851373,0.16135084427767354,0.999805895353278,33.36507615726857,0.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5354,2052.0,2.3150242326332795,0.14629629629629629,0.9997810582107327,31.737589262961244,0.387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5369,2286.0,1.9573091849935316,0.1301169590643275,0.9997723094196358,31.504455534106928,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5388,2667.0,1.914754098360656,0.0745742806811509,0.9997784549396888,31.96706427345787,0.379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5390,2352.0,2.389048991354467,0.11217948717948718,0.9997997273544598,33.35353597461048,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5426,2069.0,3.041015625,0.1583710407239819,0.9998262142288035,34.347723061006896,0.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5437,2334.0,2.223756906077348,0.14375987361769352,0.9998010314792428,33.41516150014343,0.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5459,2852.0,2.2153325817361895,0.05219454329774614,0.9998035576713741,33.97684374260497,0.389,"{""type"":""MultiPoint"",""coordinates"":[]}"
