system:index,EVI2,GVI,NDGI,RDVI,SGI,estimateLAI,.geo
6_368,1.9669240590989236,5.831295843520782,0.3300813008130081,47.25019929411233,13.563106796116505,2.591,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_374,1.948134494374881,5.64,0.32450331125827814,45.849800390014735,13.019607843137255,2.684,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_394,1.999128734752858,5.722129783693844,0.3690205011389522,57.27211137821606,14.584837545126353,2.729,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_408,1.683156836979207,4.95067264573991,0.14751286449399656,52.063828624150496,8.010060362173038,2.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_417,1.923261069404014,6.346218487394958,0.25395152792413067,58.43875100519876,12.347457627118644,2.728,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_439,1.9415378147334985,6.359183673469388,0.2710765239948119,53.33157128767489,12.832740213523131,2.806,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_449,2.0499097240134123,5.5964912280701755,0.42896935933147634,53.06446606919449,16.507317073170732,2.679,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_462,1.8261710876400872,5.132824427480916,0.25,54.571877335477176,10.221374045801527,2.604,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_495,1.9525280183392766,5.588089330024814,0.3322314049586777,45.892575177503616,13.143564356435643,2.628,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_558,1.7547780824095047,5.568595041322314,0.15678776290630975,53.17142302497241,9.011337868480725,2.557,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_591,1.7808462723716962,5.020895522388059,0.2204007285974499,53.98348768905965,9.425233644859814,2.642,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_604,1.7422341916918762,5.247800586510264,0.17081545064377682,54.85163954593242,8.821946169772257,2.622,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_624,1.9373201934259656,5.589928057553957,0.3175355450236967,46.50767208486183,12.722222222222221,2.672,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_650,1.8267056162834527,5.272992700729927,0.2398190045248869,56.449859181875674,10.230952380952381,2.775,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_666,1.7747618426203837,5.04297520661157,0.2136409227683049,51.30148045849361,9.326530612244898,2.751,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_824,1.9637440205343601,4.86491935483871,0.39325842696629215,48.17384850725547,13.467592592592593,2.672,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_843,1.9779269123892416,5.241842610364683,0.3801324503311258,51.11584494196305,13.897435897435898,2.659,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_844,2.009874112523119,5.291938997821351,0.40797546012269936,48.552647955583886,14.963730569948186,2.712,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_869,1.8656803627354739,4.6192,0.3241525423728814,51.587305272296526,11.009404388714733,2.603,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_893,1.8070936845255914,5.147058823529412,0.2326283987915408,52.52761764534936,9.874015748031496,2.602,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_923,1.9462180746561886,6.186192468619247,0.28667563930013457,52.11447897579826,12.962264150943396,2.608,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_963,1.9917375309088716,5.311111111111111,0.3888888888888889,47.93347650492904,14.343434343434344,2.793,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_967,1.9259215431039585,5.647887323943662,0.30275229357798167,47.07390934664839,12.421052631578947,2.649,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_994,1.8330598103574034,5.3585714285714285,0.23893805309734514,57.55455087629842,10.351162790697675,2.692,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1031,1.9175036226452806,5.741935483870968,0.2883116883116883,51.039227697507215,12.204379562043796,2.742,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1034,1.9481209801732846,5.038022813688213,0.36623376623376624,50.1361421385612,13.01639344262295,2.714,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1051,1.9420364714337046,5.5576923076923075,0.32407407407407407,54.39997390187207,12.845890410958905,2.673,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1054,1.9217406410145055,5.747810858143608,0.2918552036199095,54.845832024379675,12.309904153354633,2.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1071,1.860380759760816,5.67921146953405,0.24,53.065813711939796,10.897660818713451,2.623,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1106,1.9175465705210746,5.654700854700855,0.2942477876106195,55.06940281413802,12.203761755485893,2.63,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1124,1.7113554422321111,4.7941888619854724,0.18253400143163923,57.58863115822744,8.381786339754816,2.681,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1179,1.8107721639656815,5.193548387096774,0.23215898825654924,55.71723041879394,9.938823529411765,2.581,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1198,1.8070341795612257,4.741538461538462,0.26459143968871596,52.31691747431799,9.873015873015873,2.674,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1213,1.963857228554289,5.070815450643777,0.378698224852071,47.50837199562026,13.471428571428572,2.66,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1230,1.739783771125249,5.1155015197568385,0.17921146953405018,53.26542698351185,8.786026200873362,2.671,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1233,1.9117000439701004,5.559748427672956,0.2953156822810591,56.92091233613102,12.057803468208093,2.596,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1247,1.772196496879404,5.850694444444445,0.15084915084915085,53.25686794273801,9.284705882352942,2.726,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1294,1.9484551271257788,5.939446366782007,0.3047404063205418,56.34587273609505,13.022727272727273,2.702,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1348,1.7743403093721566,5.644486692015209,0.16759156492785793,50.15325350572286,9.32,2.562,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1360,1.701713537308546,5.005641748942172,0.15755102040816327,54.15799475124141,8.251937984496124,2.558,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1375,1.91749419396172,5.897520661157025,0.27771911298838436,57.014231480939266,12.201754385964913,2.585,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1444,1.942498870311794,5.682795698924731,0.3160377358490566,54.24668112922399,12.858620689655172,2.784,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1469,1.8629740851963073,5.329041487839771,0.26745240253853125,57.85520308159209,10.950495049504951,2.565,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1495,1.9789293849658316,6.304878048780488,0.312,49.06731341846544,13.930232558139535,2.707,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1521,1.825578875121916,5.467532467532467,0.22438162544169613,57.63377395260804,10.209567198177677,2.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1536,1.7448124501197126,4.983308042488619,0.19384057971014493,52.80639204699528,8.860674157303372,2.703,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1542,1.950993880165093,5.85,0.31313131313131315,53.13367361456218,13.095588235294118,2.795,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1554,1.811043045676931,5.258785942492013,0.22745098039215686,53.665666031226515,9.944162436548224,2.766,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1576,1.7351641523112507,5.370266479663394,0.15559157212317667,56.51062484981433,8.71785028790787,2.564,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1590,1.7623447144308149,4.70042194092827,0.23116883116883116,53.81773777544145,9.128378378378379,2.725,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1614,1.766659782459039,5.3720608575380355,0.18137254901960784,57.4504587233002,9.19560878243513,2.734,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1722,1.873013197187169,5.752964426877471,0.24630541871921183,50.98629952963862,11.166666666666666,2.684,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1753,2.00912017167382,5.731656184486373,0.3786127167630058,51.185639039671976,14.934883720930232,2.572,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1816,1.8328022131951256,5.221476510067114,0.24895222129086336,58.727688301216155,10.345982142857142,2.559,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1868,1.8206941396407381,5.519672131147541,0.21635094715852443,54.21597626511823,10.119592875318066,2.765,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1872,2.018789443488239,5.38939393939394,0.41025641025641024,58.79470634231766,15.278985507246377,2.799,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1879,1.9161898283382017,5.6044303797468356,0.2964102564102564,57.0016079378905,12.169096209912537,2.804,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1880,1.9614889508689124,6.238095238095238,0.2984542211652794,56.11562829649117,13.396610169491526,2.788,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1893,2.01699144486692,5.403083700440528,0.4077519379844961,48.79654339058195,15.219895287958115,2.779,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1906,1.774965205288796,5.135570469798657,0.20647773279352227,57.36518864784673,9.32857142857143,2.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1916,1.9577264938959094,6.044543429844098,0.3071324599708879,50.1559608198568,13.289915966386555,2.632,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1920,1.9272101339013998,5.657099697885196,0.3031496062992126,58.73913043478261,12.44915254237288,2.759,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1929,2.0376712328767126,5.717153284671533,0.4087403598971722,55.182459258058834,16.004347826086956,2.739,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1930,1.7841823603905387,5.219745222929936,0.2076923076923077,53.17182682712148,9.480582524271844,2.726,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1936,2.007081670398131,5.562152133580705,0.38738738738738737,53.693762509721104,14.861344537815127,2.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1937,2.0565213215520552,5.48220640569395,0.4428754813863928,55.14342110525706,16.788018433179722,2.789,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1974,1.8290575703366403,5.723440134907252,0.2089704383282365,54.411765534408346,10.275773195876289,2.759,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2031,2.0472048312925923,5.490721649484536,0.4327917282127031,51.148299121222124,16.395833333333332,2.787,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2089,2.024684102262709,5.680272108843537,0.3977812995245642,49.214285714285715,15.505263157894737,2.792,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2099,2.0093340850717283,6.051282051282051,0.3588850174216028,47.372531941510374,14.945652173913043,2.69,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2114,2.017076385307432,5.305439330543933,0.41420118343195267,49.68724099613722,15.222222222222221,2.651,"{""type"":""MultiPoint"",""coordinates"":[]}"
