system:index,B2,B8,NDGI,RDVI,SGI,estimatefCOVER,.geo
7_8750,342.0,2853.0,0.09206927985414767,40.68213133804458,5.728915662650603,0.528,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8762,277.0,2492.0,0.2513812154696133,42.25305510780038,9.195571955719558,0.538,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8781,314.0,2679.0,0.10032362459546926,40.65295549769628,6.424460431654676,0.537,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8789,281.0,2374.0,0.3034379671150972,41.932055477439924,10.188841201716738,0.535,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8796,284.0,2559.0,0.1937046004842615,41.39291538395674,7.684684684684685,0.519,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8800,268.0,2598.0,0.20967741935483872,42.843340990402666,8.83673469387755,0.526,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8828,235.0,2439.0,0.2959028831562974,42.703688562554206,10.512931034482758,0.537,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8906,266.0,2364.0,0.16326530612244897,40.33960419415302,8.236933797909408,0.516,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8921,344.0,2990.0,0.07841239109390126,42.70227314281714,6.281512605042017,0.522,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8924,259.0,2411.0,0.26744186046511625,41.837628486105,9.567460317460318,0.531,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8926,273.0,2470.0,0.20336605890603085,41.65510079128048,8.69718309859155,0.528,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8947,305.0,2669.0,0.09000989119683482,39.49052744330063,5.802173913043478,0.538,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8951,329.0,2632.0,0.18805309734513273,41.359946990677955,7.1716621253406,0.529,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8956,367.0,2916.0,0.13518696069031638,42.48106201168504,6.465631929046563,0.525,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8961,325.0,2765.0,0.1297071129707113,41.648674308740894,6.646634615384615,0.538,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8965,350.0,2738.0,0.13272543059777103,41.05409894027455,6.397196261682243,0.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8987,272.0,2425.0,0.24806201550387597,40.94770183678549,8.333333333333334,0.522,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8989,328.0,2657.0,0.21540312876052947,42.67913874100734,8.150306748466258,0.516,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9009,357.0,2897.0,0.06678865507776761,40.894636499104564,5.680392156862745,0.524,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9077,249.0,2399.0,0.30094043887147337,42.49546123742918,10.757847533632287,0.527,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9081,267.0,2479.0,0.20630749014454666,41.281734330770874,8.208609271523178,0.524,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9150,349.0,2751.0,0.15450643776824036,42.029019424296415,6.982233502538071,0.524,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9158,288.0,2502.0,0.16461916461916462,40.554929691817165,7.358823529411764,0.519,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9196,273.0,2416.0,0.30914368650217705,42.27731678683973,10.15126050420168,0.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9197,237.0,2416.0,0.26574500768049153,42.249946790102335,10.108786610878662,0.544,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9224,229.0,2424.0,0.22149837133550487,42.34146282637305,10.142259414225942,0.524,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9236,319.0,2639.0,0.2520908004778972,42.810621608348846,8.431309904153355,0.544,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9257,281.0,2724.0,0.2116279069767442,43.09380925017536,8.035398230088495,0.531,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9265,330.0,2725.0,0.2028301886792453,43.12994661642289,8.062130177514794,0.522,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9277,286.0,2373.0,0.3064748201438849,41.699841931816536,9.846473029045644,0.532,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9296,337.0,2813.0,0.11608961303462322,41.74969409697817,6.481566820276497,0.542,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9346,238.0,2448.0,0.3023255813953488,42.587724589537366,10.2,0.532,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9350,296.0,2520.0,0.23833543505674654,41.75255310755609,8.344370860927153,0.522,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9354,297.0,2473.0,0.28888888888888886,42.00963112749413,9.091911764705882,0.523,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9359,266.0,2504.0,0.26975476839237056,42.469308160625076,9.343283582089553,0.535,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9360,285.0,2580.0,0.19612590799031476,41.65821159635389,7.771084337349397,0.535,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9362,324.0,2555.0,0.13228699551569506,39.97034930957321,6.602067183462532,0.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9371,364.0,2798.0,0.19279661016949154,42.86781881437969,7.343832020997375,0.528,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9378,338.0,2692.0,0.18693693693693694,42.18702218858144,7.457063711911357,0.54,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9440,275.0,2429.0,0.2863070539419087,41.88186284574562,9.414728682170542,0.528,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9445,274.0,2491.0,0.2821997105643994,42.85813390950642,10.044354838709678,0.533,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9459,328.0,2827.0,0.15517241379310345,42.91790135364763,7.211734693877551,0.546,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9487,271.0,2471.0,0.16087516087516088,40.558423280043506,7.579754601226994,0.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9490,268.0,2446.0,0.30386740331491713,42.23919673181007,9.706349206349206,0.54,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9497,304.0,2652.0,0.21852731591448932,42.54692931611074,8.060790273556231,0.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9498,297.0,2482.0,0.23037323037323038,41.39551035556859,8.301003344481606,0.539,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9564,304.0,2703.0,0.12597547380156077,41.54029905863043,6.895408163265306,0.518,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9578,387.0,2936.0,0.09940357852882704,42.65215071318576,6.481236203090508,0.526,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9590,313.0,2607.0,0.12514092446448705,40.54701510662358,6.719072164948454,0.523,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9610,291.0,2577.0,0.12138728323699421,40.402142367448874,6.781578947368421,0.534,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9653,315.0,2872.0,0.10160427807486631,42.73567348923346,6.838095238095238,0.528,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9730,309.0,2562.0,0.22281167108753316,42.46503042630289,8.744027303754267,0.533,"{""type"":""MultiPoint"",""coordinates"":[]}"
