system:index,B8,GVI,MSR,NDGI,RDVI,estimateLAI,.geo
2_6363,3019.0,4.559852670349908,1.785843759056036,0.16523605150214593,45.051157671160205,1.934,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6385,3482.0,2.956818181818182,1.3584529504505316,0.16865869853917662,44.559774630180776,2.097,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6392,3454.0,4.690280065897858,1.983632325818666,0.2201005025125628,49.46448254896177,2.05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6409,1406.0,2.9383753501400562,1.1794494717703368,0.09341500765696784,26.905632188786438,1.893,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6410,2537.0,4.188139059304704,1.7853922140217027,0.19852941176470587,41.295788874544456,2.134,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6412,3443.0,4.456418383518225,2.1011801682188973,0.27603640040444893,50.03872480920592,2.056,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6420,3300.0,3.483695652173913,1.232687676281376,0.05293276108726753,41.909989845670566,2.026,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6436,3571.0,4.834967320261438,1.8327935154408264,0.15799432355723747,49.32784260209332,2.126,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6456,1412.0,4.134545454545455,2.0280077887665957,0.28205128205128205,31.789577960742015,1.985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6459,3429.0,4.203338391502276,1.7332376836444572,0.17889087656529518,47.63139720814412,2.028,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6502,1893.0,3.8788659793814437,1.5909006074040757,0.1582089552238806,34.54346587247375,1.93,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6553,1386.0,4.435294117647059,1.9524534089593135,0.2318840579710145,31.21622057816202,1.961,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6589,2788.0,5.074074074074074,1.9750283445361745,0.18604651162790697,44.39491497535171,1.867,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6597,3023.0,3.9884488448844886,1.4346356976747379,0.08602150537634409,42.27860701795214,2.049,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6603,3540.0,4.566037735849057,2.03623945037278,0.24705882352941178,50.38166260263257,1.951,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6651,3073.0,4.820075757575758,1.6858173846101634,0.1069182389937107,44.74885939621338,1.998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6682,2994.0,3.7075471698113205,1.3247219468065206,0.06890756302521009,40.963590950257554,2.087,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6714,3328.0,4.602693602693603,2.1286155555001716,0.27194860813704497,49.33622654528184,1.965,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6727,2032.0,2.937984496124031,1.2344191622497764,0.1180931744312026,32.9039067083343,2.006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6735,3006.0,5.563318777292577,2.349092102413393,0.26170798898071623,47.85134024864859,2.044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6746,3076.0,4.80377358490566,1.9190367629183258,0.18967452300785634,46.31056375592214,1.977,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6766,2813.0,4.032200357781753,1.5787823101824032,0.1384928716904277,42.013962597594144,2.025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6791,2244.0,3.6945606694560666,1.46602936174899,0.12868949232585597,36.68018920531589,1.874,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6799,3042.0,4.783269961977187,2.1529631254723283,0.2644230769230769,47.28499727970739,1.873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6803,3291.0,4.753496503496503,1.7697163521430623,0.14285714285714285,46.92433855034184,1.88,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6813,1821.0,4.468468468468468,2.063755528455939,0.2637571157495256,36.24516053945709,2.013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6829,3481.0,4.499210110584518,2.1313948653622243,0.2813765182186235,50.47190238276697,2.115,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6897,3189.0,4.262376237623762,1.8413760260688812,0.21078921078921078,46.67049436895711,1.893,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6910,3691.0,3.732051282051282,1.8113413625810926,0.25100240577385724,49.9980182387445,1.897,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6911,2624.0,4.216699801192843,2.018461712712472,0.2718078381795196,43.288960093008306,1.916,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6939,1321.0,4.621276595744681,1.8041211168733846,0.1662531017369727,29.880093932781293,2.072,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6949,959.0,7.0588235294117645,2.5290998079603044,0.21428571428571427,27.402406680652923,1.918,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6964,3527.0,3.6469038208168643,1.7163691000793888,0.22716248989490703,48.178820570459685,1.825,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6976,3240.0,3.6022727272727275,1.2695888143731022,0.056264066016504126,41.97662397638592,2.048,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7000,2837.0,4.985232067510548,2.229573819999092,0.2707774798927614,46.00203122481945,1.922,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7021,3614.0,4.773162939297125,1.796875188940476,0.15073529411764705,49.37068138651912,1.955,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7022,1778.0,4.55625,1.937867927794755,0.21673003802281368,35.29244184826127,2.108,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7047,1214.0,5.7444444444444445,2.5560980488919784,0.30434782608695654,30.889164087350554,2.027,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7070,2794.0,3.2787136294027563,1.289547174970743,0.10118043844856661,39.19892544364295,2.03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7141,2973.0,4.395644283121597,1.6669158575754803,0.13725490196078433,43.87599815834433,2.107,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7142,1059.0,4.693548387096774,2.0214748625179038,0.23178807947019867,27.510137396502913,2.018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7199,1936.0,4.831325301204819,1.6389446331778956,0.08852459016393442,35.23673967530049,2.134,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7200,2957.0,3.8238172920065256,1.5109567999415496,0.133086876155268,42.50663215310543,1.887,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7229,3462.0,4.5303514376996805,1.5728394563339612,0.08964316797214969,46.55704667104904,2.078,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7245,2844.0,4.522330097087378,1.871145809754281,0.19767441860465115,44.25262082262183,2.096,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7275,3195.0,4.39695945945946,1.5613619323838825,0.09731232622798888,44.627932540576865,1.98,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7283,3022.0,4.867961165048544,2.073068499073849,0.23353293413173654,46.739291185411254,2.034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7294,2908.0,4.971252566735113,1.9202498587512433,0.17632850241545894,45.03508771929825,1.95,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7297,3302.0,3.9879154078549846,1.9023213791300064,0.25616698292220114,47.87894182041818,1.999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7312,3078.0,4.438162544169611,1.7809473820460076,0.17427385892116182,45.456386614034805,1.982,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7332,1497.0,4.988,2.0305196055717247,0.2106537530266344,32.74174226804353,1.852,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7342,3403.0,4.817094017094017,1.682257103867442,0.10586011342155009,47.062580474387005,2.118,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7362,3113.0,4.276271186440678,1.5763397781449608,0.11425873465533522,44.17724818725247,1.908,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7376,3332.0,5.125,1.9192017967990467,0.16363636363636364,48.20016294331957,2.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7416,3022.0,5.256728778467909,2.345533229933996,0.28286852589641437,47.96434479705159,2.128,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7440,2811.0,3.41287284144427,1.3878495676673877,0.12743362831858407,40.32676758704286,2.068,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7453,1782.0,4.335329341317365,2.0229888419346738,0.2627599243856333,35.69222253685861,2.115,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7459,2301.0,4.78140703517588,2.052177824715364,0.23410852713178296,40.691221537379306,2.074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7463,3352.0,4.86013986013986,1.8698209414303597,0.16853932584269662,48.03404230894353,2.063,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7464,3019.0,3.7996820349761524,1.5590636845205064,0.15412844036697249,43.362161056550825,1.828,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7476,3007.0,4.211438474870017,1.731581677625339,0.17755102040816326,44.59270221582329,1.988,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7482,3468.0,5.181818181818182,1.7760883751542684,0.10979228486646884,48.21553828072281,2.111,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7483,3019.0,4.706994328922495,2.1206905770068514,0.26102502979737785,46.951784962283256,2.024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7541,2623.0,4.9749430523918,1.9041493765449073,0.17066666666666666,42.683278974579885,2.136,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7545,3548.0,4.450076804915515,1.7893909289280276,0.17615176151761516,48.86438653793038,2.001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7549,3081.0,4.748134328358209,1.72800824513183,0.12842105263157894,45.112762865851586,1.969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7563,2486.0,3.708333333333333,1.2998612354069667,0.05811623246492986,37.07987939599657,1.913,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7574,2789.0,4.786307053941909,1.7163039002119918,0.12093023255813953,42.84233952767531,2.054,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7628,3304.0,4.203149606299212,2.0857112361420063,0.29327902240325865,48.93790888791179,2.008,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7636,3406.0,3.4934036939313984,1.9290519094343839,0.31255411255411253,48.79316895672321,1.98,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7651,3373.0,4.2457231726283045,1.7378012264508094,0.17657822506861848,47.27446975326666,1.828,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7657,3313.0,4.317817014446228,1.8426198839939976,0.20619554695062922,47.577379471083546,1.84,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7663,3588.0,4.777777777777778,1.855616475394666,0.1705937794533459,49.600949793898124,1.921,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7701,3150.0,4.716878402903811,1.9257106160206023,0.19912948857453755,46.90392730695771,2.049,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7796,3366.0,5.1875,1.8793472166601706,0.14526315789473684,48.19543106791187,2.082,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7799,3250.0,4.118110236220472,1.7718613114699011,0.2003780718336484,46.64610057241108,1.851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7817,3415.0,4.3193146417445485,1.9002293097720881,0.22519083969465647,48.67810564430411,1.847,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7839,2283.0,5.636627906976744,2.143742496311822,0.19652173913043477,40.92556838910561,1.976,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7852,3134.0,3.61561119293078,1.363567803749948,0.09516129032258064,42.32846941964726,2.068,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7900,3206.0,4.088888888888889,1.7369059548343047,0.19092627599243855,46.08289771433799,1.895,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7905,3200.0,4.161290322580645,1.6519741765271834,0.15348837209302327,45.404474971848536,1.928,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7911,1402.0,5.286995515695067,2.418089134784717,0.30029154518950435,32.86099421605013,2.114,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7929,2546.0,5.209756097560976,1.9994110140318226,0.18326118326118326,42.54691544800013,2.117,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7954,2818.0,3.943859649122807,1.6248762923464126,0.1644535240040858,42.40697725449965,1.823,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7996,2526.0,4.092741935483871,1.690320120277548,0.1739644970414201,40.601259350783266,1.867,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8011,2768.0,4.815126050420168,1.8202877492386742,0.1553398058252427,43.352749015951126,2.041,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8015,2493.0,4.2594936708860756,1.6315394733881534,0.1366906474820144,39.933738493053035,1.901,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8029,3526.0,3.4185463659147866,1.4323049526221698,0.1449067431850789,45.636636286729114,1.922,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8066,1140.0,4.205479452054795,1.8846434585944376,0.2303370786516854,28.067613297355138,1.828,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8076,3079.0,3.6440422322775268,1.5649678027335605,0.1724137931034483,43.84057863362352,1.924,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8079,2807.0,3.586601307189542,1.4335038377348088,0.1270718232044199,40.729738672293486,2.072,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8093,1870.0,3.6867167919799497,1.8269158090493236,0.26066350710900477,35.666494912110295,2.092,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8104,3408.0,4.605263157894737,1.8622207623290856,0.1875,48.38409780601569,1.933,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8108,3216.0,5.305882352941176,2.2418827741867267,0.25,49.03411182694738,2.11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8141,2721.0,4.777070063694268,1.74924231986439,0.13357400722021662,42.53536245756347,2.141,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8185,1070.0,5.407185628742515,2.6571847095819487,0.3522267206477733,29.19350731866963,1.987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8190,2506.0,4.103869653767821,1.445589278934844,0.07912087912087912,38.58864365073511,1.847,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8230,3103.0,4.662408759124087,1.8538319774262424,0.1797631862217438,46.11572574225399,1.852,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8280,1927.0,3.966494845360825,1.7818978815357642,0.21821036106750394,35.971828233641226,1.908,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8293,2941.0,4.580645161290323,1.9070860711866369,0.20457142857142857,45.21375534999156,1.957,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8315,2006.0,3.4677060133630286,1.6076809620810595,0.20698924731182797,35.66906294370587,2.006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8346,896.0,6.05511811023622,2.7712361663282534,0.3368421052631579,26.898972926964095,1.951,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8356,2449.0,2.85062893081761,1.2706363587514868,0.14491449144914492,36.5055137038195,1.853,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8380,2689.0,5.297423887587822,2.38268431744515,0.29003021148036257,45.38223436128322,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8389,2931.0,4.1421052631578945,1.629208217136217,0.14688128772635814,43.28207484606793,1.861,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8412,953.0,6.811475409836065,2.7714560314306893,0.291005291005291,27.741736095072124,1.873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8417,3065.0,4.986328125,1.666715003428893,0.08589607635206786,44.54818952473097,2.047,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8418,1348.0,5.948453608247423,2.324030735096902,0.22784810126582278,31.976564547682557,2.092,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8425,2508.0,3.946745562130178,1.6807175193104753,0.18457943925233644,40.39220130788028,1.887,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8470,3322.0,3.319895968790637,1.4443445223382263,0.16075471698113208,44.41690296154386,1.921,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8486,1098.0,5.274285714285714,2.532318321905987,0.33079847908745247,29.32776915902157,2.076,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8489,2774.0,3.962432915921288,1.6842493932559257,0.1843220338983051,42.505128826705906,1.888,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8505,2243.0,3.8444924406047516,1.6311289413810262,0.17662007623888182,37.87581968987057,2.049,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8547,3116.0,4.1334431630971995,1.496397404260788,0.0966576332429991,43.503432882548154,1.91,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8575,2769.0,4.593939393939394,2.0431676860168895,0.24685138539042822,44.59326543362684,1.858,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8577,3464.0,4.515923566878981,1.9726645780978302,0.23137254901960785,49.47122890758381,2.013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8592,3177.0,4.554195804195804,1.4741437474886123,0.04857928505957837,43.72089013007665,1.894,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8598,955.0,5.970802919708029,2.5683796509527026,0.29245283018867924,27.419785925389256,1.929,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8627,2714.0,4.332023575638507,1.7966633062302988,0.18925233644859812,42.78254276420225,1.927,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8653,1229.0,6.187134502923977,2.5595088274625057,0.27611940298507465,31.08670305916968,2.077,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8728,2338.0,5.251336898395722,2.4449993185149586,0.30998248686514884,42.52337099605169,2.123,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8765,3653.0,4.411851851851852,1.8748401490088005,0.20859444941808417,50.17800061811696,2.081,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8774,3027.0,4.165529010238908,1.9159576452280724,0.24416135881104034,45.92222151217923,1.947,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8775,2130.0,3.391752577319588,1.6254911699518522,0.2216624685138539,36.87262407130877,1.962,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8803,2274.0,5.649122807017544,2.4778937132769117,0.29056603773584905,42.040733023387986,2.117,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8805,2654.0,4.75704989154013,1.8104820803217236,0.15683814303638646,42.39140759785042,2.141,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8844,3275.0,4.054012345679013,1.617530216663495,0.15097690941385436,45.656559764255796,1.9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8854,3527.0,4.598412698412698,1.7600200331072504,0.15279048490393413,48.50676515357585,2.07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8866,2951.0,4.141114982578397,1.6381633119231565,0.15030060120240482,43.49790629273841,1.843,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8915,3209.0,4.9097605893186005,2.3264872224885087,0.3037214885954382,49.347155488306335,2.042,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8945,3398.0,5.111510791366906,1.8823720196493898,0.15233160621761657,48.44338439857854,2.022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8947,2689.0,4.649159663865547,1.5640928468250452,0.07570621468926554,40.963224937601936,1.864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8964,2871.0,4.126785714285714,1.5428755801682896,0.11553784860557768,42.152953552659504,1.841,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8969,2923.0,3.9291736930860033,1.6998660722302599,0.193158953722334,43.7436053432223,1.846,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8970,3161.0,4.0334394904458595,1.5270256401268638,0.11843276936776491,44.091721090347235,1.977,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8982,3085.0,3.1972789115646263,1.3023221506173648,0.11617312072892938,41.33380579501316,1.979,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9014,2213.0,4.964959568733153,2.1572881510037165,0.25126475548060706,40.34797817630781,1.938,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9028,3300.0,3.7142857142857144,1.2868742811560487,0.051840721262208865,42.56935323266813,2.092,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9049,1138.0,4.172727272727273,2.27656055286695,0.3496932515337423,29.259675619585124,1.829,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9058,3432.0,3.3887468030690533,1.7865221840769439,0.2777777777777778,48.03871481217383,1.882,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9063,3230.0,2.791079812206573,1.583322225160513,0.2754491017964072,45.0587960294441,1.869,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9073,3089.0,4.244482173174872,1.6865013902148214,0.1583087512291052,44.87027078017545,2.084,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9077,2723.0,3.182795698924731,1.3106742925549912,0.12144702842377261,38.920513508828556,1.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9080,3291.0,4.674137931034482,1.939012636174018,0.20707596253902186,48.022155834368704,2.032,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9121,2865.0,4.335195530726257,1.9287957100790154,0.2330654420206659,44.74917418438504,1.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9126,3283.0,3.751085383502171,1.8684612905595563,0.26788990825688075,47.5284185550309,2.068,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9140,2683.0,5.225058004640371,2.005606433595396,0.18406593406593408,43.70813816993214,2.043,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9157,2452.0,2.9548387096774196,1.1428393079336276,0.07452339688041594,35.0997239719474,1.847,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9210,3077.0,4.250853242320819,1.7099216626428702,0.16616915422885573,44.95409557962601,1.88,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9227,2248.0,3.2495274102079392,1.2917976456480906,0.10553814002089865,35.18263262273119,1.951,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9228,2824.0,4.483495145631068,1.8086060877995298,0.17983963344788087,43.71625842619276,1.877,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9252,935.0,6.540322580645161,2.947573094109004,0.34782608695652173,27.73936484148556,2.015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9256,3432.0,4.21580547112462,1.473387769603369,0.07957342083675144,45.43426820443714,2.137,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9258,3014.0,4.5711645101663585,1.8696642099025504,0.19294377067254687,45.54698464938033,1.824,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9266,2670.0,3.5254237288135597,1.339083469098492,0.09461966604823747,38.828327443155885,1.947,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9297,3876.0,3.9312977099236646,1.6031180872606943,0.15758468335787923,49.54018788647595,2.112,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9365,2268.0,3.8565310492505356,1.538342336679948,0.14041514041514042,37.432157461382594,2.127,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9398,3543.0,3.955244755244755,1.6331471277688785,0.16639477977161501,47.6197734339874,2.043,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9432,2668.0,3.1752738654147104,1.3099783548769457,0.12203687445127305,38.51826275491362,1.865,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9448,3580.0,3.9379310344827587,1.5374887035932414,0.13192818110850899,47.02096326597689,2.122,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9451,3264.0,4.485714285714286,1.71746488194703,0.14754098360655737,46.355823639766136,2.051,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9460,2638.0,5.2959427207637235,1.8938906638992383,0.14168937329700274,42.74816591538985,1.891,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9512,1157.0,5.057591623036649,2.0546104761966495,0.2126984126984127,28.861955759130364,1.992,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9516,1303.0,5.325242718446602,2.3371772708011984,0.2755417956656347,31.47317212135252,1.839,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9522,1849.0,3.7048346055979646,1.6565488718254266,0.2,34.54083324899412,1.857,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9534,2084.0,4.145679012345679,2.0638843626004206,0.291866028708134,38.77484095923158,1.928,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9535,3013.0,4.2859649122807015,1.8383357328935421,0.2076271186440678,45.345249089607215,2.068,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9576,2709.0,5.806532663316583,2.298411446786037,0.2302936630602782,45.23098257820471,2.081,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9593,3078.0,4.419014084507042,1.805730343805038,0.1845672575599583,45.62107519734718,1.976,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9599,3327.0,4.3232,1.6893509803765245,0.15207373271889402,46.58864080800107,1.842,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9610,3197.0,4.75,1.7622584236536134,0.14051282051282052,46.19745280876099,2.081,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9647,2910.0,4.728346456692913,1.6838349981006102,0.11403508771929824,43.531618514602755,1.903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9648,2353.0,3.4733840304182513,1.6153615962366976,0.20919540229885059,38.68472051131028,1.821,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9654,2869.0,4.4030131826742,1.5419897151073825,0.08923076923076922,42.13092797531969,2.076,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9671,2738.0,5.382284382284382,2.3567081660362073,0.2767857142857143,45.697197005465476,2.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9692,3178.0,4.841911764705882,1.915017358989232,0.18518518518518517,47.048039470503106,1.944,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9702,3302.0,4.782837127845885,1.8518423739941123,0.16888433981576254,47.55855982606322,2.082,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9750,3323.0,4.719449225473322,1.8608965489928868,0.1773049645390071,47.768349688529895,2.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9756,3798.0,4.2027397260273975,1.7727710163862684,0.19281045751633988,50.432463398082014,2.063,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9763,2899.0,3.799668874172186,1.4704570214308206,0.1195551436515292,41.73112342982008,2.034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9775,3161.0,4.789377289377289,1.6357641676092245,0.09090909090909091,45.000110619333064,1.833,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9781,3502.0,3.7006711409395976,1.3392039244153127,0.07581227436823104,44.469739167139636,1.898,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9787,2639.0,4.838495575221239,1.840833749348474,0.16046213093709885,42.452400856759965,2.105,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9797,3112.0,4.2478920741989885,1.7516860568963462,0.18127490039840638,45.50595809932596,1.914,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9848,3163.0,3.3328767123287673,1.2827337003300965,0.09199700822737472,41.62844365280676,1.941,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9870,3518.0,4.314199395770393,1.7185945454445775,0.1634446397188049,48.134357527257414,2.096,"{""type"":""MultiPoint"",""coordinates"":[]}"
