system:index,EVI2,GI,MSR,RDVI,SGI,estimatefAPAR,.geo
5_5004,1.3935237556561086,1.3847826086956523,1.2988655046991444,36.65747764902912,5.284782608695652,0.435,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5042,1.6419491525423726,1.735408560311284,1.7410980786981705,35.787535746514365,7.5136186770428015,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5048,1.4514810103579865,1.3955773955773956,1.3895760523728284,36.682697360058825,5.7100737100737105,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5053,1.4040913921360254,1.288659793814433,1.314900189338179,38.066925160568005,5.358762886597938,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5137,1.5808929084122882,1.6212624584717608,1.6179802516456545,36.239497574237475,6.853820598006645,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5150,1.6190532637901058,1.702290076335878,1.693645335013445,35.241200460450635,7.255725190839694,0.435,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5236,1.4426028238182933,1.4493827160493826,1.375284258492439,36.24780470214585,5.6419753086419755,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5239,1.5030515517465264,1.290858725761773,1.475922839229279,36.50368524572603,6.130193905817174,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5258,1.6453328081922016,1.7215686274509805,1.7482614825504847,35.780682238577384,7.552941176470588,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5321,1.61179563647779,1.605263157894737,1.678934812443802,35.22961789476994,7.176691729323308,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5343,1.6165738790249773,1.6268115942028984,1.6885425177157265,36.07175807352882,7.228260869565218,0.435,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5371,1.5240904621435594,1.5714285714285714,1.5128242505765728,36.76147779945741,6.314285714285714,0.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5383,1.5964649704226357,1.5469798657718121,1.648286770497475,36.6708388063386,7.0134228187919465,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5421,1.5290163716225211,1.4927113702623906,1.5216265748699545,36.584812346836614,6.358600583090379,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5423,1.4614353782013103,1.4390243902439024,1.4057857090873205,37.21034498127616,5.787804878048781,0.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5437,1.4237817828751744,1.4268585131894485,1.345463502331125,36.04952227239456,5.5011990407673865,0.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5480,1.4415080391794493,1.443069306930693,1.3735339404223048,36.16083475459677,5.633663366336633,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5507,1.6051752921535893,1.5682539682539682,1.6654759246262016,38.05869361672817,7.104761904761904,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5538,1.6457528957528957,1.7615384615384615,1.7491257351551435,36.145927708216874,7.5576923076923075,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5578,1.6049191739500346,1.5845588235294117,1.6651343636804858,35.359188795911315,7.102941176470588,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5582,1.5666935050993023,1.5596330275229358,1.590856658771321,37.19669303899571,6.712538226299694,0.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5652,1.5303562468640242,1.5408805031446542,1.5240976966809223,35.27841482976558,6.371069182389937,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5653,1.632320657177254,1.6076388888888888,1.7208046195524178,37.48463045917829,7.402777777777778,0.443,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5681,1.4902919077066292,1.4509803921568627,1.4540596903061331,35.809901183001585,6.022408963585434,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5694,1.4857356888694675,1.5340314136125655,1.4462815033673613,36.861587210728636,5.984293193717278,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5733,1.6023438036978486,1.6775244299674268,1.6598719079638486,37.45765391787186,7.074918566775244,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5774,1.5741010336293493,1.6120401337792643,1.604986214408346,35.85540357652859,6.785953177257525,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5776,1.5610537557849768,1.5935483870967742,1.5803225604813504,35.99890010488632,6.658064516129032,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5795,1.619063133507095,1.6293706293706294,1.6935561540916044,36.818182578764244,7.255244755244755,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5807,1.59651392906074,1.6308243727598566,1.6484593479158263,35.48591899933256,7.014336917562724,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5809,1.5757379065318395,1.5880503144654088,1.6080427129272308,37.04102434983577,6.80188679245283,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5858,1.5692748982722968,1.576219512195122,1.5957281980301368,37.35715636393762,6.737804878048781,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5885,1.5283882124072337,1.5047318611987381,1.5205777716307656,35.14881643013455,6.353312302839116,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6013,1.2973544145272384,1.2601476014760147,1.1609585135807152,35.880088286369684,4.669741697416974,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6032,1.492713533936041,1.4928774928774928,1.4581975190645367,35.59992091187899,6.042735042735043,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6035,1.5772733592880979,1.6602564102564104,1.6109974516088086,36.75113272346262,6.8173076923076925,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6062,1.6353927167544315,1.645985401459854,1.7272616677501926,36.686363588619706,7.437956204379562,0.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6157,1.4825103463915188,1.419431279620853,1.440767496416646,38.60856450848691,5.957345971563981,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6197,1.5875438864295526,1.5444839857651245,1.630913944820959,35.268804762821546,6.92170818505338,0.434,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6254,1.5165986036095376,1.5128205128205128,1.499572613040727,36.52002552232054,6.247863247863248,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6289,1.580284916601045,1.609271523178808,1.6168076198309456,36.27576052528415,6.847682119205298,0.434,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6292,1.602206865804726,1.732394366197183,1.659688640042633,36.023596714918824,7.073943661971831,0.434,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6295,1.6334779869811715,1.6941580756013745,1.7231980390962127,37.726796145539645,7.415807560137457,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6296,1.432506481263257,1.363849765258216,1.3591794547110052,36.776752111741075,5.565727699530516,0.443,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6343,1.6274372718092132,1.6704545454545454,1.7108088919148927,35.700000254185156,7.348484848484849,0.435,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6346,1.2593137911033776,1.1972477064220184,1.1101183351601882,37.81231508624824,4.4525993883792045,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6444,1.3180527494129854,1.1846758349705304,1.1894549922446072,35.55861913867254,4.793713163064833,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6479,1.623662219615892,1.6725978647686832,1.7029705551603882,36.67864570232908,7.306049822064057,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6584,1.6775879230258794,1.7768240343347639,1.8185467902065582,35.44293350597037,7.944206008583691,0.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6599,1.5424857324032972,1.5408450704225352,1.5459163656422554,37.75972307561309,6.48169014084507,0.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6659,1.5254920942239434,1.591549295774648,1.5153052624642365,37.07843137254902,6.326760563380281,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6701,1.5287710780132537,1.6436781609195403,1.5211746942805173,36.840534740961616,6.35632183908046,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6705,1.6175167933859893,1.686832740213523,1.6904338244419,36.433963458626565,7.238434163701068,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6720,1.5865417492990495,1.6719745222929936,1.6288453787694908,37.23935722119794,6.910828025477707,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6744,1.584358186010761,1.6464285714285714,1.62474488556235,35.08510638297872,6.889285714285714,0.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6771,1.5553031737018108,1.4886363636363635,1.5694888066058446,38.12096238023401,6.6022727272727275,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6793,1.6514412578250108,1.6094890510948905,1.7611750381388132,37.33745984590265,7.624087591240876,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6818,1.631403118040089,1.6618181818181819,1.7189570192864896,36.59324880200739,7.392727272727273,0.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6892,1.696018972086152,1.7818930041152263,1.8602569742678254,36.944147215044566,8.181069958847736,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6906,1.5038918338589546,1.5300859598853869,1.4774050570342572,35.9247228040911,6.137535816618911,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6943,1.6269752115629446,1.6313868613138687,1.7098091618102293,36.350606311003986,7.343065693430657,0.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7013,1.5156993913095884,1.4036458333333333,1.497915797886977,38.15975506308734,6.239583333333333,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7064,1.524024923611527,1.5065274151436032,1.5126312755541649,38.45101948815774,6.31331592689295,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7076,1.6404428904428905,1.7307692307692308,1.7379104890689627,35.93617021276596,7.496153846153846,0.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7133,1.4989972276293282,1.4260651629072683,1.4688535993934704,38.209155935658096,6.095238095238095,0.443,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7215,1.505633985235073,1.443213296398892,1.4803940353575114,36.60452918605306,6.152354570637119,0.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7229,1.486799908372466,1.4735576923076923,1.4480172510704377,38.509212355388186,5.992788461538462,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7238,1.6334646547238534,1.6569343065693432,1.7232440937529974,36.609114074290616,7.416058394160584,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7253,1.5677069982055882,1.476608187134503,1.5927248643506744,38.08084924390067,6.722222222222222,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7269,1.5190912823320102,1.57566765578635,1.504002730348053,35.880618382494525,6.270029673590504,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7283,1.6013625549708024,1.57679180887372,1.6579778810934924,36.5557389235091,7.064846416382252,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7294,1.4859801007882156,1.4634146341463414,1.4467222695881616,36.23901347650339,5.986449864498645,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7354,1.6014729382338637,1.6776315789473684,1.6581552764434606,37.239229258385095,7.065789473684211,0.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7360,1.5770591035843027,1.6927899686520376,1.6105645025441477,37.15204932913112,6.815047021943574,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7373,1.5657475405293055,1.5488958990536277,1.5891060294135777,36.586898564939155,6.703470031545741,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7378,1.333897277915257,1.152854511970534,1.2116383933765236,37.35875347752098,4.89134438305709,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7392,1.6521790902595856,1.7649402390438247,1.762872804791811,35.767186742024535,7.633466135458168,0.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7419,1.6047469863106993,1.6245954692556634,1.6646432452760855,37.67740033766335,7.100323624595469,0.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7460,1.4353018516489535,1.2800875273522976,1.3635636780915958,38.20392910860803,5.586433260393873,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7477,1.4927376065677298,1.5386666666666666,1.4581836112598803,36.79656919786212,6.042666666666666,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7541,1.554459691252144,1.5691318327974277,1.568045035716126,35.80216598067364,6.594855305466238,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7551,1.4799635701275047,1.4582278481012658,1.4365362424473587,37.25283509516742,5.936708860759493,0.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7553,1.3343818653884563,1.1639344262295082,1.2123185506981595,37.58403850780597,4.894353369763206,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7585,1.5941295546558703,1.6690140845070423,1.6437542661371367,35.70977104248313,6.98943661971831,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7586,1.5651245800671894,1.6496815286624205,1.5879436294671032,36.38915872870705,6.697452229299363,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7591,1.450084500241429,1.4205378973105134,1.3873136584176538,36.71792259123681,5.699266503667482,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7592,1.4855712603062425,1.4666666666666666,1.4459591266786769,37.94735055873014,5.982716049382716,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7608,1.4726634287214493,1.451086956521739,1.4244004189292552,35.679468833581915,5.877717391304348,0.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7614,1.5611564918314704,1.6103896103896105,1.580521441315865,35.88669111810851,6.659090909090909,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7639,1.4323774994506702,1.262582056892779,1.3589301435861714,38.084975165192546,5.564551422319475,0.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7659,1.5051265619993592,1.4712328767123288,1.4795050323561458,36.786607666938274,6.147945205479452,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7661,1.475040066480679,1.5049261083743843,1.4282816402011382,37.56966861711719,5.896551724137931,0.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7714,1.6216263829187514,1.6382252559726962,1.698754611021896,37.369638815926464,7.283276450511946,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7718,1.4858916807555531,1.3422982885085575,1.4464934239334537,38.147150748850336,5.985330073349633,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7729,1.6452752976190477,1.6925925925925926,1.7480632910928111,36.81424230583349,7.551851851851852,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7733,1.52509521218716,1.5667655786350148,1.5146455289957899,36.111860247947085,6.3234421364985165,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7767,1.618175044031974,1.6928104575163399,1.6916719783836378,38.04539187659913,7.245098039215686,0.443,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7840,1.5916683041854982,1.5030674846625767,1.6387857404588726,38.15433745817258,6.96319018404908,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7855,1.631952525017454,1.623574144486692,1.7201543235129575,35.808510638297875,7.399239543726236,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7861,1.6281996738282636,1.657439446366782,1.7122686784467067,37.380971898031326,7.356401384083045,0.435,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7873,1.650339110776187,1.7245283018867925,1.758862221046383,36.675520137937454,7.611320754716981,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7876,1.5593765617191404,1.5225988700564972,1.5770609107766753,38.39674681999238,6.641242937853107,0.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7901,1.5808199985251825,1.5938566552901023,1.617869805933655,35.75245058355089,6.853242320819112,0.434,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7912,1.4398280802292263,1.3793103448275863,1.370799370501944,37.45413862312147,5.620689655172414,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7924,1.51580770896492,1.3770053475935828,1.4981276411004194,37.6644596591803,6.240641711229946,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7973,1.6050816201079163,1.6396103896103895,1.6653135094949156,37.630116144195476,7.103896103896104,0.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8046,1.5774586597040905,1.568561872909699,1.6113977087588625,35.98545471771027,6.8193979933110365,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8073,1.6005670680481656,1.609271523178808,1.6563680826889329,37.08024978289907,7.056291390728477,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8200,1.5498252839136404,1.511173184357542,1.5593513493869766,38.21860616500435,6.550279329608938,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8205,1.551998585072515,1.6063492063492064,1.563479777846623,35.936264334786145,6.571428571428571,0.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8260,1.5875797294455738,1.588235294117647,1.6308874220405138,36.80373420571816,6.921568627450981,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8317,1.5334317292510469,1.56797583081571,1.5295832741353859,36.110222127519734,6.398791540785498,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8335,1.672660448940879,1.6666666666666667,1.8075102530780207,36.21856484400325,7.882113821138211,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8400,1.6000154404385087,1.6751824817518248,1.6553897812771194,35.300574400952335,7.0510948905109485,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8423,1.5679113405956804,1.5459770114942528,1.593094277313203,38.42153414056089,6.724137931034483,0.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8564,1.5881252126573664,1.6222222222222222,1.6319164361704435,37.362424183784796,6.926984126984127,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8602,1.5925415366756148,1.6462585034013606,1.6406039300974802,36.26984569149201,6.9727891156462585,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8604,1.4162962962962964,1.4465116279069767,1.3337762591788822,36.31543703180463,5.446511627906977,0.434,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8605,1.555793991416309,1.540785498489426,1.5704573047002763,36.98708531022457,6.6072507552870094,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8725,1.5750557093659259,1.6304347826086956,1.606728036428162,37.24558317620303,6.795031055900621,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8757,1.5523238602723506,1.5614617940199336,1.564127693888271,35.14184290567325,6.574750830564784,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8766,1.6361624394013914,1.7093425605536332,1.728803177586636,37.70760640109361,7.446366782006921,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8776,1.6641241256139307,1.628787878787879,1.7886403768709853,37.1661284623109,7.776515151515151,0.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8868,1.6092985941320295,1.6569343065693432,1.6738801462474624,35.65788201692335,7.149635036496351,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8882,1.6249212901420276,1.629251700680272,1.705499564065103,37.56794879652619,7.319727891156463,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8918,1.4353280749885688,1.3333333333333333,1.3636323721906458,37.40305087696296,5.5867579908675795,0.443,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8927,1.534787428273344,1.5402298850574712,1.5319793719992834,37.0787127908409,6.410919540229885,0.434,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8940,1.5397160399079048,1.453257790368272,1.5408838327554595,37.541648604439445,6.456090651558074,0.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9006,1.5673628881665396,1.523659305993691,1.5921502468429953,36.6505772677325,6.719242902208202,0.438,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9071,1.5296396507194687,1.5040431266846361,1.5226734631373222,38.072616906720704,6.363881401617251,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9125,1.6515544041450778,1.7401574803149606,1.7615184685184533,35.955300866896216,7.625984251968504,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9128,1.5649085181958313,1.6341463414634145,1.5874933722078424,37.18195291833014,6.695121951219512,0.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9133,1.6104404684917726,1.6494845360824741,1.6761001527393196,36.791583705773625,7.161512027491409,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9134,1.5731949657761093,1.5945945945945945,1.6032723689669945,35.640472313433044,6.777027027027027,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9183,1.2842001478925313,1.2293103448275862,1.1431526889785202,36.58956883419449,4.593103448275862,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9189,1.5505492977332778,1.5451713395638629,1.56078745677065,36.22008388317915,6.557632398753894,0.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9193,1.6007999412887128,1.5868055555555556,1.65688309448831,36.22078522348661,7.059027777777778,0.435,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9199,1.540688814385858,1.5027027027027027,1.5426098530574572,38.47417483055494,6.464864864864865,0.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9279,1.6242584518619112,1.7708333333333333,1.704163456597992,37.15624397278893,7.3125,0.443,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9280,1.442449003585915,1.1725768321513002,1.375007776520801,37.0377358490566,5.640661938534279,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9283,1.5016985793699813,1.4947368421052631,1.4735442289620735,37.396931679962535,6.118421052631579,0.435,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9294,1.583357515960534,1.5824915824915824,1.6227443411030131,36.09410776545966,6.878787878787879,0.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9297,1.4550974301044903,1.3241379310344827,1.3953978864653693,38.0688784796729,5.7379310344827585,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9348,1.5056222603392415,1.5326086956521738,1.4803576179743676,36.95688772275035,6.1521739130434785,0.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9366,1.6468030278627799,1.714859437751004,1.7514143861835847,35.414905867985,7.570281124497992,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9388,1.6793473838392057,1.759493670886076,1.822453671141193,35.81521858586013,7.966244725738397,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9397,1.6000071230144597,1.6430976430976432,1.65527871427936,36.75008001937362,7.05050505050505,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9410,1.4913617886178863,1.5942857142857143,1.4558966939650722,35.49797253998333,6.031428571428571,0.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9432,1.5162583934344689,1.5349462365591398,1.4989244998426778,37.581826619022436,6.244623655913978,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9478,1.5322302654257154,1.596969696969697,1.5274253278541756,36.00931881940523,6.387878787878788,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9502,1.592626597923582,1.6986754966887416,1.6407404139322053,36.76277548185893,6.973509933774834,0.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9516,1.5298224552979087,1.556786703601108,1.5230241714119754,37.56388065346851,6.365650969529086,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9528,1.570514955699154,1.6128048780487805,1.598076211353316,37.40708920219061,6.75,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9572,1.6139529974669293,1.6216216216216217,1.6831556653173003,37.24784748898699,7.199324324324325,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9580,1.459383158278186,1.41439205955335,1.4024387939776808,36.810991595381545,5.771712158808933,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9594,1.588810930576071,1.5689655172413792,1.6333406081668755,35.87753204331841,6.93448275862069,0.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9596,1.551621070398762,1.5173501577287065,1.5627764912002335,36.035419794741436,6.5678233438485805,0.444,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9612,1.483787371215473,1.4259259259259258,1.4430010168344114,36.592131048487786,5.968253968253968,0.445,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9650,1.6044148819530737,1.6388888888888888,1.6640612271909634,36.36304459209736,7.097222222222222,0.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9671,1.5846994535519126,1.5269841269841269,1.6252739841897441,37.22437457837818,6.8920634920634924,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9699,1.5849081892507708,1.6137071651090342,1.6256582026007755,37.58528318682224,6.894080996884735,0.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9734,1.5470415523073977,1.5071225071225072,1.5542545926779743,37.730591049526524,6.524216524216524,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9750,1.6949329110759228,1.7665198237885462,1.8578664911183778,35.66576246494206,8.167400881057269,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9788,1.4421030225627927,1.4621026894865525,1.3744771654599994,36.406792113155674,5.638141809290953,0.449,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9813,1.6212316804616902,1.5919117647058822,1.6980385031918803,35.99180881747705,7.279411764705882,0.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9820,1.6451026914806852,1.7527675276752768,1.7476927590534903,36.87528117417655,7.549815498154982,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9841,1.498722550033457,1.5219638242894056,1.4684050023879698,37.61971056442114,6.093023255813954,0.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9875,1.5765537296273755,1.604361370716511,1.6095917012728302,37.247889406747326,6.809968847352025,0.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9927,1.5559308015714381,1.6428571428571428,1.5707383476686057,36.48670990922585,6.608695652173913,0.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9938,1.427666800990156,1.4109589041095891,1.3515272410280097,37.098696563535576,5.529680365296803,0.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9971,1.5430011680088525,1.5273224043715847,1.5468291654161272,38.36086813902368,6.4863387978142075,0.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9985,1.528132538668937,1.546583850931677,1.5201054892640176,35.41491049101504,6.350931677018633,0.434,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9992,1.7008299798792756,1.7232142857142858,1.8715040857163538,35.66387018945632,8.245535714285714,0.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_7,1.502736488587599,1.5119363395225465,1.475342593441797,37.2904840538122,6.127320954907161,0.469,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_13,1.7240707550845478,1.829059829059829,1.9264487974510274,37.41478252967171,8.564102564102564,0.468,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_21,1.634108296813489,1.6313868613138687,1.7245839433266827,36.63487934671957,7.423357664233577,0.459,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_26,1.555216616397039,1.6111111111111112,1.5694069066327063,36.571638938732875,6.601851851851852,0.453,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_28,1.5881252126573664,1.5333333333333334,1.6319164361704435,37.362424183784796,6.926984126984127,0.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
